player_id,posteam,defteam,game_id,source,rolling_epa_per_opp,wt_carry_share,wt_target_share,prior_epa_per_opp,baseline_epa_per_opp,is_cold_start,draft_tier,baseline_carry_share,baseline_target_share,player_name,form_residual,wt_team_total_plays,baseline_team_total_plays,wt_snap_share,baseline_snap_share,games_played_so_far,def_used_fallback,def_rush_epa_adj,def_short_pass_epa_adj,def_deep_pass_epa_adj,season,week,team_spread,implied_total,report_status,practice_status,own_q_int,own_practice_int,weeks_missed,return_from_absence,above_new_out_share,above_q_share,above_long_out_share
00-0040583,HOU,CIN,2026_02_CIN_HOU,played,0.009600729314843192,0.3103448275862069,0.125,-0.09460688381357105,-0.09460688381357105,FALSE,r4_5,0.519893899204244,0.27692307692307694,Woody Marks,0.10420761312841424,81,68.70588235294117,0.51,0.515,1,TRUE,-0.015712700018993983,-0.23042956072561638,-0.8798989331370853,2026,2,2.5,24.5,NA,NA,0,3,0,0,0,0,0
00-0040666,LAC,LV,2026_02_LV_LAC,played,-0.3850020029737304,0.75,0,-0.008598686836241645,-0.008598686836241645,FALSE,r1,0.6739130434782609,0.3723404255319149,Omarion Hampton,-0.37640331613748873,59,68.41176470588235,0.58,0.6344444444444445,1,TRUE,-0.06298093966854411,-0.33229828284819707,-0.9142903424282052,2026,2,6.5,25,NA,NA,0,3,0,0,0,0,0
00-0040715,NYG,LA,2026_02_NYG_LA,played,-0.03583944130514283,0.6923076923076923,0,-0.06521246908664871,-0.06521246908664871,FALSE,r4_5,0.5828571428571429,0.3595505617977528,Cam Skattebo,0.029373027781505884,71,69.82352941176471,0.61,0.5225,1,TRUE,-0.15811037746896853,-0.5099921425487202,-0.8061445982426313,2026,2,-7,20.25,NA,NA,0,3,0,0,0,0,0
00-0040719,JAX,DEN,2026_02_JAX_DEN,played,0.010784062367747538,0.6,0.2,-0.047886861365136556,-0.047886861365136556,FALSE,r4_5,0.25149700598802394,0.11864406779661017,Bhayshul Tuten,0.058670923732884094,59,68.58823529411765,0.49,0.21133333333333335,1,TRUE,-0.05163746375675101,-0.7712743786780888,-0.11540366245886874,2026,2,-3,21.25,NA,NA,0,3,0,0,0,0,0
00-0040730,DEN,JAX,2026_02_JAX_DEN,played,0.15425587854614214,0.2727272727272727,0.4444444444444444,-0.01859352567384574,-0.01859352567384574,FALSE,r2_3,0.4140845070422535,0.3431952662721893,RJ Harvey,0.17284940421998787,53,67.76470588235294,0.51,0.4211764705882353,1,TRUE,-0.05627777134198159,-0.32596817332252354,-0.6245749685662257,2026,2,3,24.25,NA,NA,0,3,0,0,0,0,0
00-0040784,CLE,TB,2026_02_CLE_TB,played,-0.18526751592539117,0.9230769230769231,0.2,-0.12132901860274985,-0.12132901860274985,FALSE,r2_3,0.7804054054054054,0.20809248554913296,Quinshon Judkins,-0.06393849732264133,55,65.70588235294117,0.65,0.505,1,TRUE,-0.11940470199705912,-0.25705084667906025,0.28223655305786904,2026,2,-8.5,16.5,NA,NA,0,3,0,0,0,0,0
00-0040878,LV,LAC,2026_02_LV_LAC,played,-0.1328974585630931,0.22580645161290322,0,NA,-0.06448674100855273,TRUE,r4_5,0.2900036954915004,0.1888479159682646,Mike Washington Jr.,-0.06841071755454037,68,59.411764705882355,NA,0.24425000000000002,1,TRUE,-0.1296286945293128,-0.52928300072121,-1.1224737382548615,2026,2,-6.5,18.5,NA,NA,0,3,0,0,0,0,0
00-0041013,KC,IND,2026_02_IND_KC,played,0.38708786069182677,0.25806451612903225,0.16666666666666666,NA,-0.06448674100855273,TRUE,r4_5,0.2900036954915004,0.1888479159682646,Emmett Johnson,0.4515746017003795,67,66.17647058823529,0.36,0.24425000000000002,1,TRUE,-0.07161566891753417,-0.6452614909184764,-0.07935999097301083,2026,2,6.5,26.5,NA,NA,0,3,0,0,0,0,0
00-0041027,ARI,SEA,2026_02_SEA_ARI,played,-0.08442316850026449,0.39285714285714285,0.5714285714285714,NA,-0.008598686836241645,TRUE,r1,0.6951871657754011,0.40555555555555556,Jeremiyah Love,-0.07582448166402285,75,68.11764705882354,0.43,0.6522222222222223,1,TRUE,-0.27462271255742116,-0.5188922858932248,-0.902108245000356,2026,2,-3.5,18.5,NA,NA,0,3,0,0,0,0,0
00-0041052,SF,MIA,2026_02_MIA_SF,played,0.0301206261307622,0.5833333333333334,0.1111111111111111,NA,-0.01329481174243705,TRUE,r2_3,0.4393939393939394,0.21428571428571427,Kaelon Black,0.04341543787319925,65,66.05882352941177,0.43,0.4592307692307692,1,TRUE,-0.08347256920048277,-0.2582893110553135,0.7554766866925222,2026,2,13.5,29.5,NA,NA,0,3,0,0,0,0,0
00-0041096,WAS,DAL,2026_02_WAS_DAL,played,0.042472988861845806,0.14814814814814814,0,NA,-0.12919271864618997,TRUE,r6_udfa,0.21568627450980393,0.1888083735909823,Kaytron Allen,0.17166570750803578,74,63.11764705882353,0.1,0.17500000000000002,1,TRUE,-0.00876506833782573,-0.25200455913246156,-0.114186719464519,2026,2,-4.5,23,NA,NA,0,3,0,0,0,0,0
00-0041125,IND,KC,2026_02_IND_KC,played,-1.7516794209793143,0,0.1111111111111111,NA,-0.12919271864618997,TRUE,r6_udfa,0.21568627450980393,0.1888083735909823,Seth McGowan,-1.6224867023331244,55,63.76470588235294,0.11,0.17500000000000002,1,TRUE,-0.09133896224372973,-0.2788462266885864,-0.54736939031909,2026,2,-6.5,20,NA,NA,0,3,0,0,0,0,0
00-0041326,NO,BAL,2026_02_NO_BAL,played,-0.09235527474083938,0.1,0.1,NA,-0.053057520304063764,TRUE,udfa,0.18985042735042734,0.10986562457150692,CJ Donaldson,-0.03929775443677561,90,67.47058823529412,0.17,0.11176470588235295,1,TRUE,-0.149162004093918,-0.5720887007268598,-0.3110246393514623,2026,2,-8.5,19.5,NA,NA,0,3,0,0,0,0,0
00-0041512,SEA,ARI,2026_02_SEA_ARI,played,0.027394112257752568,0.5,0.2857142857142857,NA,-0.008598686836241645,TRUE,r1,0.6951871657754011,0.40555555555555556,Jadarian Price,0.035992799093994214,55,63,0.48,0.6522222222222223,1,TRUE,-0.09071397503979466,-0.46844168102160805,-0.6215084765898616,2026,2,3.5,22,NA,NA,0,3,0,0,0,0,0
00-0029892,SF,MIA,2026_02_MIA_SF,roster_cold,NA,NA,NA,0.13084045430684152,0.13084045430684152,FALSE,r4_5,0.005747126436781609,0.13930348258706468,Kyle Juszczyk,NA,65,66.05882352941177,0.51,0.45529411764705885,1,TRUE,-0.08347256920048277,-0.2582893110553135,0.7554766866925222,2026,2,13.5,29.5,NA,NA,0,3,0,0,0,0,0
00-0031595,CLE,TB,2026_02_CLE_TB,roster_cold,NA,NA,NA,NA,-0.06448674100855273,TRUE,r4_5,0.2900036954915004,0.1888479159682646,Michael Burton,NA,55,65.70588235294117,0.12,0.24425000000000002,1,TRUE,-0.11940470199705912,-0.25705084667906025,0.28223655305786904,2026,2,-8.5,16.5,NA,NA,0,3,0,0,0,0,0
00-0033906,NO,BAL,2026_02_NO_BAL,roster_cold,NA,NA,NA,-0.23792178194542796,-0.23792178194542796,FALSE,r2_3,0.6717948717948717,0.38235294117647056,Alvin Kamara,NA,90,67.47058823529412,NA,0.6372727272727273,1,TRUE,-0.149162004093918,-0.5720887007268598,-0.3110246393514623,2026,2,-8.5,19.5,NA,NA,0,3,0,0,0,0,0
00-0034959,NYJ,GB,2026_02_GB_NYJ,roster_cold,NA,NA,NA,0.10762629277596716,0.10762629277596716,FALSE,udfa,0.006993006993006993,0.11688311688311688,Andrew Beck,NA,68,63.294117647058826,0.13,0.10588235294117647,1,TRUE,-0.126921671403957,-0.3480151053035836,-0.0042416777392892,2026,2,-4.5,20,NA,NA,0,3,0,0,0,0,0
00-0035125,LAC,LV,2026_02_LV_LAC,roster_cold,NA,NA,NA,0.00609479309955182,0.00609479309955182,FALSE,udfa,0.011049723756906077,0.10784313725490197,Alec Ingold,NA,59,68.41176470588235,0.38,0.3694117647058824,1,TRUE,-0.06298093966854411,-0.33229828284819707,-0.9142903424282052,2026,2,6.5,25,NA,NA,0,3,0,0,0,0,0
00-0035537,BUF,DET,2026_02_DET_BUF,roster_cold,NA,NA,NA,0.17123775479751246,0.17123775479751246,FALSE,r6_udfa,0.11933174224343675,0.22602739726027396,Ty Johnson,NA,57,66.3529411764706,NA,0.2958823529411765,1,TRUE,-0.09662671014483816,-0.7175068205841315,-0.5248023596716174,2026,2,4.5,29.5,NA,NA,0,3,0,0,0,0,0
00-0036187,NE,PIT,2026_02_PIT_NE,roster_cold,NA,NA,NA,NA,-0.053057520304063764,TRUE,udfa,0.18985042735042734,0.10986562457150692,Reggie Gilliam,NA,74,64.3529411764706,0.18,0.21176470588235294,1,TRUE,-0.19622262340234847,-0.6414233868411229,0.26487338703440216,2026,2,4.5,23,NA,NA,0,3,0,0,0,0,0
00-0036727,DEN,JAX,2026_02_JAX_DEN,roster_cold,NA,NA,NA,0.06350783685209332,0.06350783685209332,FALSE,udfa,0.03787878787878788,0.06299212598425197,Adam Prentice,NA,53,67.76470588235294,0.12,0.18588235294117647,1,TRUE,-0.05627777134198159,-0.32596817332252354,-0.6245749685662257,2026,2,3,24.25,NA,NA,0,3,0,0,0,0,0
00-0036842,NYJ,GB,2026_02_GB_NYJ,roster_cold,NA,NA,NA,-0.28783187852656866,-0.28783187852656866,FALSE,r4_5,0.29545454545454547,0.07142857142857142,Kene Nwangwu,NA,68,63.294117647058826,NA,0.04416666666666666,1,TRUE,-0.126921671403957,-0.3480151053035836,-0.0042416777392892,2026,2,-4.5,20,NA,NA,0,3,0,0,0,0,0
00-0036893,NYG,LA,2026_02_NYG_LA,roster_cold,NA,NA,NA,0.05405561785058429,0.05405561785058429,FALSE,r1,0.2631578947368421,0.11538461538461539,Najee Harris,NA,71,69.82352941176471,NA,0.21666666666666667,1,TRUE,-0.15811037746896853,-0.5099921425487202,-0.8061445982426313,2026,2,-7,20.25,NA,NA,0,3,0,0,0,0,0
00-0037085,DEN,JAX,2026_02_JAX_DEN,roster_cold,NA,NA,NA,-0.06362536838392681,-0.06362536838392681,FALSE,r6_udfa,0.026578073089700997,0.2198581560283688,Tyler Badie,NA,53,67.76470588235294,NA,0.17500000000000002,1,TRUE,-0.05627777134198159,-0.32596817332252354,-0.6245749685662257,2026,2,3,24.25,NA,NA,0,3,0,0,0,0,0
00-0037157,ARI,SEA,2026_02_SEA_ARI,roster_cold,NA,NA,NA,-0.1314286425248393,-0.1314286425248393,FALSE,udfa,0.46111111111111114,0.22962962962962963,Bam Knight,NA,75,68.11764705882354,0.04,0.3308333333333333,1,TRUE,-0.27462271255742116,-0.5188922858932248,-0.902108245000356,2026,2,-3.5,18.5,NA,NA,0,3,0,0,0,0,0
00-0037594,TEN,PHI,2026_02_PHI_TEN,roster_cold,NA,NA,NA,-0.36083434263117375,-0.36083434263117375,FALSE,udfa,0.07534246575342465,0.02666666666666667,Julius Chestnut,NA,52,63.1764705882353,0,0.03882352941176471,1,TRUE,-0.1365106788697002,-0.4910301085025299,0.539867569595374,2026,2,-7,16.25,NA,NA,0,3,0,0,0,0,0
00-0038389,DAL,WAS,2026_02_WAS_DAL,roster_cold,NA,NA,NA,NA,-0.06448674100855273,TRUE,r4_5,0.2900036954915004,0.1888479159682646,Israel Abanikanda,NA,59,70.52941176470588,NA,0.24425000000000002,1,TRUE,-0.02832825299297148,-0.2291608171092385,-0.3195472519878576,2026,2,4.5,27.5,NA,NA,0,3,0,0,0,0,0
00-0038489,KC,IND,2026_02_IND_KC,roster_cold,NA,NA,NA,NA,-0.053057520304063764,TRUE,udfa,0.18985042735042734,0.10986562457150692,Ben VanSumeren,NA,67,66.17647058823529,0.04,0,1,TRUE,-0.07161566891753417,-0.6452614909184764,-0.07935999097301083,2026,2,6.5,26.5,NA,NA,0,3,0,0,0,0,0
00-0038896,DET,BUF,2026_02_DET_BUF,roster_cold,NA,NA,NA,NA,-0.053057520304063764,TRUE,udfa,0.18985042735042734,0.10986562457150692,Jacob Saylors,NA,79,65.52941176470588,0,0.008125,1,TRUE,-0.01573422686372833,-0.7212552766451847,-0.2957301081001292,2026,2,-4.5,25,NA,NA,0,3,0,0,0,0,0
00-0038951,TB,CLE,2026_02_CLE_TB,roster_cold,NA,NA,NA,-0.07028204704921294,-0.07028204704921294,FALSE,udfa,0.26791277258566976,0.09649122807017543,Sean Tucker,NA,61,68,NA,0.15823529411764706,1,TRUE,-0.15533906255711852,-0.6902725511100883,-0.5426952989707408,2026,2,8.5,25,NA,NA,0,3,0,0,0,0,0
00-0039021,CHI,MIN,2026_02_MIN_CHI,roster_cold,NA,NA,NA,NA,-0.06448674100855273,TRUE,r4_5,0.2900036954915004,0.1888479159682646,Roschon Johnson,NA,77,69.3529411764706,0,0.008571428571428572,1,TRUE,-0.13416985267272413,-0.8304424950710266,-1.6047912598833838,2026,2,5.5,26.5,NA,NA,0,3,0,0,0,0,0
00-0039391,LAC,LV,2026_02_LV_LAC,roster_cold,NA,NA,NA,-0.0754256124270319,-0.0754256124270319,FALSE,r6_udfa,0.5636363636363636,0.2037037037037037,Kimani Vidal,NA,59,68.41176470588235,0.07,0.5446153846153846,1,TRUE,-0.06298093966854411,-0.33229828284819707,-0.9142903424282052,2026,2,6.5,25,NA,NA,0,3,0,0,0,0,0
00-0039407,LV,LAC,2026_02_LV_LAC,roster_cold,NA,NA,NA,-0.5597872087171047,-0.5597872087171047,FALSE,r6_udfa,0.1206896551724138,0.10526315789473684,Dylan Laube,NA,68,59.411764705882355,0.15,0.028823529411764706,1,TRUE,-0.1296286945293128,-0.52928300072121,-1.1224737382548615,2026,2,-6.5,18.5,NA,NA,0,3,0,0,0,0,0
00-0039603,HOU,CIN,2026_02_CIN_HOU,roster_cold,NA,NA,NA,0.12772414467532456,0.12772414467532456,FALSE,udfa,0.21518987341772153,0,British Brooks,NA,81,68.70588235294117,0,0.06666666666666667,1,TRUE,-0.015712700018993983,-0.23042956072561638,-0.8798989331370853,2026,2,2.5,24.5,NA,NA,0,3,0,0,0,0,0
00-0039686,WAS,DAL,2026_02_WAS_DAL,roster_cold,NA,NA,NA,NA,-0.053057520304063764,TRUE,udfa,0.18985042735042734,0.10986562457150692,Colson Yankoff,NA,74,63.11764705882353,0.03,0.12642857142857145,1,TRUE,-0.00876506833782573,-0.25200455913246156,-0.114186719464519,2026,2,-4.5,23,NA,NA,0,3,0,0,0,0,0
00-0039796,BAL,NO,2026_02_NO_BAL,roster_cold,NA,NA,NA,-0.2500800616526439,-0.2500800616526439,FALSE,r4_5,0.033816425120772944,0.19298245614035087,Rasheen Ali,NA,67,60.588235294117645,0,0.13,1,TRUE,-0.17677324793279073,-0.6733697204036255,-0.2366327474895238,2026,2,8.5,28,NA,NA,0,3,0,0,0,0,0
00-0039798,NYJ,GB,2026_02_GB_NYJ,roster_cold,NA,NA,NA,0.019172215408109736,0.019172215408109736,FALSE,r4_5,0.14285714285714285,0.18471337579617833,Isaiah Davis,NA,68,63.294117647058826,0,0.28,1,TRUE,-0.126921671403957,-0.3480151053035836,-0.0042416777392892,2026,2,-4.5,20,NA,NA,0,3,0,0,0,0,0
00-0040078,KC,IND,2026_02_IND_KC,roster_cold,NA,NA,NA,-0.131154005654333,-0.131154005654333,FALSE,r6_udfa,0.1423948220064725,0.22875816993464052,Brashard Smith,NA,67,66.17647058823529,0,0.16705882352941176,1,TRUE,-0.07161566891753417,-0.6452614909184764,-0.07935999097301083,2026,2,6.5,26.5,NA,NA,0,3,0,0,0,0,0
00-0040142,GB,NYJ,2026_02_GB_NYJ,roster_cold,NA,NA,NA,-0.24908505864251057,-0.24908505864251057,FALSE,r2_3,0.1308411214953271,0.017241379310344827,Kaleb Johnson,NA,72,62.294117647058826,0,0.091,1,TRUE,-0.08548983302204088,-0.2531245860505725,1.0530290796011745,2026,2,4.5,24.5,NA,NA,0,3,0,0,0,0,0
00-0040162,CLE,TB,2026_02_CLE_TB,roster_cold,NA,NA,NA,-0.09450793842111213,-0.09450793842111213,FALSE,r4_5,0.20376175548589343,0.22857142857142856,Dylan Sampson,NA,55,65.70588235294117,0,0.26466666666666666,1,TRUE,-0.11940470199705912,-0.25705084667906025,0.28223655305786904,2026,2,-8.5,16.5,NA,NA,0,3,0,0,0,0,0
00-0040177,SF,MIA,2026_02_MIA_SF,roster_cold,NA,NA,NA,NA,-0.06448674100855273,TRUE,r4_5,0.2900036954915004,0.1888479159682646,Jordan James,NA,65,66.05882352941177,NA,0.01666666666666667,1,TRUE,-0.08347256920048277,-0.2582893110553135,0.7554766866925222,2026,2,13.5,29.5,NA,NA,0,3,0,0,0,0,0
00-0040179,IND,KC,2026_02_IND_KC,roster_cold,NA,NA,NA,-0.05847496461551292,-0.05847496461551292,FALSE,r4_5,0.208,0.07692307692307693,DJ Giddens,NA,55,63.76470588235294,NA,0.12000000000000001,1,TRUE,-0.09133896224372973,-0.2788462266885864,-0.54736939031909,2026,2,-6.5,20,NA,NA,0,3,0,0,0,0,0
00-0040198,MIA,SF,2026_02_MIA_SF,roster_cold,NA,NA,NA,-0.16477927274022916,-0.16477927274022916,FALSE,r6_udfa,0.19607843137254902,0.054878048780487805,Ollie Gordon II,NA,59,59.05882352941177,0.07,0.22411764705882353,1,TRUE,-0.025774928567259544,-0.23503958712518477,-0.24279271494741841,2026,2,-13.5,16,NA,NA,0,3,0,0,0,0,0
00-0040208,CIN,HOU,2026_02_CIN_HOU,roster_cold,NA,NA,NA,-0.6723012023398446,-0.6723012023398446,FALSE,r6_udfa,0.12698412698412698,0.028169014084507043,Tahj Brooks,NA,65,66.82352941176471,0.03,0.045,1,TRUE,-0.14560605171103552,-0.9401945942053027,2.7941583730726838,2026,2,-2.5,22,NA,NA,0,3,0,0,0,0,0
00-0040238,JAX,DEN,2026_02_JAX_DEN,roster_cold,NA,NA,NA,-0.20867974294536515,-0.20867974294536515,FALSE,r6_udfa,0.07210031347962383,0.09482758620689655,LeQuint Allen Jr.,NA,59,68.58823529411765,0.02,0.22588235294117648,1,TRUE,-0.05163746375675101,-0.7712743786780888,-0.11540366245886874,2026,2,-3,21.25,NA,NA,0,3,0,0,0,0,0
00-0040734,NE,PIT,2026_02_PIT_NE,roster_cold,NA,NA,NA,0.050059923521059396,0.050059923521059396,FALSE,r2_3,0.4838709677419355,0.2727272727272727,TreVeyon Henderson,NA,74,64.3529411764706,NA,0.4588235294117647,1,TRUE,-0.19622262340234847,-0.6414233868411229,0.26487338703440216,2026,2,4.5,23,NA,NA,0,3,0,0,0,0,0
00-0040886,TEN,PHI,2026_02_PHI_TEN,roster_cold,NA,NA,NA,NA,-0.06448674100855273,TRUE,r4_5,0.2900036954915004,0.1888479159682646,Nicholas Singleton,NA,52,63.1764705882353,NA,0.24425000000000002,1,TRUE,-0.1365106788697002,-0.4910301085025299,0.539867569595374,2026,2,-7,16.25,NA,NA,0,3,0,0,0,0,0
00-0041081,MIN,CHI,2026_02_MIN_CHI,roster_cold,NA,NA,NA,NA,-0.053057520304063764,TRUE,udfa,0.18985042735042734,0.10986562457150692,Max Bredeson,NA,66,60.05882352941177,0.37,0.11176470588235295,1,TRUE,-0.07399467904254103,-0.5240251464088035,0.07170027659926553,2026,2,-5.5,21,NA,NA,0,3,0,0,0,0,0
00-0041104,MIN,CHI,2026_02_MIN_CHI,roster_cold,NA,NA,NA,NA,-0.12919271864618997,TRUE,r6_udfa,0.21568627450980393,0.1888083735909823,Demond Claiborne,NA,66,60.05882352941177,NA,0.17500000000000002,1,TRUE,-0.07399467904254103,-0.5240251464088035,0.07170027659926553,2026,2,-5.5,21,NA,NA,0,3,0,0,0,0,0
00-0041436,MIA,SF,2026_02_MIA_SF,roster_cold,NA,NA,NA,NA,-0.053057520304063764,TRUE,udfa,0.18985042735042734,0.10986562457150692,DJ Herman,NA,59,59.05882352941177,NA,0.11176470588235295,1,TRUE,-0.025774928567259544,-0.23503958712518477,-0.24279271494741841,2026,2,-13.5,16,NA,NA,0,3,0,0,0,0,0
00-0041490,PIT,NE,2026_02_PIT_NE,roster_cold,NA,NA,NA,NA,-0.12919271864618997,TRUE,r6_udfa,0.21568627450980393,0.1888083735909823,Eli Heidenreich,NA,67,61.1764705882353,0.04,0.17500000000000002,1,TRUE,-0.118561653360755,-0.6686110731687679,-1.0664231775683606,2026,2,-4.5,18.5,NA,NA,0,3,0,0,0,0,0
00-0041496,DEN,JAX,2026_02_JAX_DEN,roster_cold,NA,NA,NA,NA,-0.06448674100855273,TRUE,r4_5,0.2900036954915004,0.1888479159682646,Jonah Coleman,NA,53,67.76470588235294,0.06,0.24425000000000002,1,TRUE,-0.05627777134198159,-0.32596817332252354,-0.6245749685662257,2026,2,3,24.25,NA,NA,0,3,0,0,0,0,0
