cell,bin,n,pred,emp,delta,method,threshold,position
exante_high,"[0.1,0.2)",10,0.1892186605749336,0.4,0.2107813394250664,platt_vol,17+,TE
exante_high,"[0.2,0.3)",446,0.25987223176696095,0.25112107623318386,-0.008751155533777089,platt_vol,17+,TE
exante_high,"[0.3,0.4)",184,0.34289549908397077,0.32065217391304346,-0.02224332517092731,platt_vol,17+,TE
exante_high,"[0.4,0.5)",42,0.428519672212327,0.42857142857142855,5.1756359101540195e-5,platt_vol,17+,TE
exante_high,"[0.5,0.6)",4,0.5233334817259059,0.5,-0.02333348172590588,platt_vol,17+,TE
exante_high,"[0.6,0.7)",1,0.6180056751277896,1,0.3819943248722104,platt_vol,17+,TE
exante_low,"[0,0.1)",293,0.034380536975184825,0.017064846416382253,-0.017315690558802572,platt_vegas,17+,TE
exante_low,"[0.1,0.2)",2,0.11541701216609765,0,-0.11541701216609765,platt_vegas,17+,TE
exante_mid,"[0,0.1)",2595,0.06291724398567913,0.06204238921001927,-8.74854775659864e-4,platt_vegas,17+,TE
exante_mid,"[0.1,0.2)",1774,0.13850650271659115,0.13472378804960541,-0.003782714666985737,platt_vegas,17+,TE
exante_mid,"[0.2,0.3)",268,0.22961114653103568,0.208955223880597,-0.02065592265043867,platt_vegas,17+,TE
exante_mid,"[0.3,0.4)",13,0.33370549696875346,0.46153846153846156,0.1278329645697081,platt_vegas,17+,TE
exante_high,"[0,0.1)",2,0.0703427383175922,0,-0.0703427383175922,platt_vegas,17+,TE
exante_high,"[0.1,0.2)",166,0.16869641393051327,0.18072289156626506,0.012026477635751792,platt_vegas,17+,TE
exante_high,"[0.2,0.3)",323,0.2484469546927028,0.2755417956656347,0.027094840972931883,platt_vegas,17+,TE
exante_high,"[0.3,0.4)",155,0.34241705827026775,0.4,0.05758294172973227,platt_vegas,17+,TE
exante_high,"[0.4,0.5)",38,0.43317971756336787,0.34210526315789475,-0.09107445440547313,platt_vegas,17+,TE
exante_high,"[0.5,0.6)",3,0.5397227252756358,0.6666666666666666,0.12694394139103082,platt_vegas,17+,TE
exante_low,"[0,0.1)",295,0.03902588396533941,0.01694915254237288,-0.02207673142296653,platt_vol_vegas,17+,TE
exante_mid,"[0,0.1)",2479,0.06548965260555403,0.06212182331585317,-0.0033678292897008633,platt_vol_vegas,17+,TE
exante_mid,"[0.1,0.2)",1868,0.13821996027707809,0.1290149892933619,-0.009204970983716199,platt_vol_vegas,17+,TE
exante_mid,"[0.2,0.3)",288,0.2307061073081762,0.21180555555555555,-0.018900551752620648,platt_vol_vegas,17+,TE
exante_mid,"[0.3,0.4)",15,0.32433343992197755,0.4,0.07566656007802247,platt_vol_vegas,17+,TE
exante_high,"[0,0.1)",1,0.08403588674016263,0,-0.08403588674016263,platt_vol_vegas,17+,TE
exante_high,"[0.1,0.2)",49,0.17500121980297445,0.1836734693877551,0.008672249584780661,platt_vol_vegas,17+,TE
exante_high,"[0.2,0.3)",335,0.2530848650419683,0.23582089552238805,-0.017263969519580258,platt_vol_vegas,17+,TE
exante_high,"[0.3,0.4)",200,0.3420481780200723,0.305,-0.03704817802007232,platt_vol_vegas,17+,TE
exante_high,"[0.4,0.5)",85,0.4386899682604143,0.4588235294117647,0.0201335611513504,platt_vol_vegas,17+,TE
