position,player_id,player_name,posteam,defteam,game_id,season,week,report_status,practice_status,thresh_start,thresh_boom,pred_vol,pred_tot,lo_80_tot,hi_80_tot,lo_90_tot,hi_90_tot,pred_fp,lo_80_fp,hi_80_fp,lo_90_fp,hi_90_fp,p_start,p_boom,p_start_recal,p_boom_recal,recal_method_start,recal_method_boom,p_start_recal_preoverride,p_boom_recal_preoverride,override_flag_type,override_confidence,override_reason,kickoff_et,run_ts,as_of,run_mode
RB,00-0040784,Quinshon Judkins,CLE,CAR,2026_03_CAR_CLE,2026,3,NA,NA,15,20,19.54357818852403,NA,NA,NA,NA,NA,14.309248320864281,4.94428901722104,25.54678096452598,3.6537950223621127,31.231019985694513,0.36280686757820924,0.1943075038139387,0.43617021276595747,0.21351366150236484,strat_iso,platt_vol_vegas,0.43617021276595747,0.21351366150236484,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0033293,Aaron Jones,MIN,TB,2026_03_MIN_TB,2026,3,NA,Did Not Participate In Practice,15,20,17.356752948346294,NA,NA,NA,NA,NA,13.647567855185168,5.03771643486494,23.979004784685294,3.851276516196169,29.204916806620965,0.33057990161964923,0.1735851081107056,0.3826530612244898,0.19416047599933897,strat_iso,platt_vol_vegas,0.3826530612244898,0.19416047599933897,NA,NA,NA,2026-09-27 16:05:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0036997,Javonte Williams,DAL,BAL,2026_03_BAL_DAL,2026,3,NA,NA,15,20,18.90840582409718,NA,NA,NA,NA,NA,13.972752367457568,4.824455026099162,24.950300339016266,3.5638171098602633,30.50303228786433,0.3479044033567754,0.1861593481944379,0.3826530612244898,0.23223383091197938,strat_iso,platt_vol_vegas,0.3826530612244898,0.23223383091197938,NA,NA,NA,2026-09-27 16:25:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0040666,Omarion Hampton,LAC,BUF,2026_03_LAC_BUF,2026,3,NA,NA,15,20,18.54910260682432,NA,NA,NA,NA,NA,13.528732133829111,4.5039342611181805,24.358086262211046,3.260314605983293,29.83585787476524,0.3282803168261291,0.17688993012328547,0.3826530612244898,0.1882268488195696,strat_iso,platt_vol_vegas,0.3826530612244898,0.1882268488195696,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0040734,TreVeyon Henderson,NE,JAX,2026_03_NE_JAX,2026,3,NA,NA,15,20,16.42406754866859,NA,NA,NA,NA,NA,13.679062550512253,5.399610370938754,23.614035156682327,4.258699559473227,28.639405115815187,0.32962669344344997,0.1695027356208384,0.3826530612244898,0.1710101099857343,strat_iso,platt_vol_vegas,0.3826530612244898,0.1710101099857343,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0038597,Chase Brown,CIN,PIT,2026_03_CIN_PIT,2026,3,NA,NA,15,20,20.588942154568016,NA,NA,NA,NA,NA,13.245128353047745,3.527998298504686,24.905250159252837,2.188975076292431,30.80324587273291,0.32148427956570413,0.18037745907549685,0.3764705882352941,0.23793216552441038,strat_iso,platt_vol_vegas,0.3764705882352941,0.23793216552441038,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0038120,Breece Hall,NYJ,DET,2026_03_NYJ_DET,2026,3,NA,NA,15,20,18.7020815356189,NA,NA,NA,NA,NA,12.527663426073842,3.4501992388001614,23.42021477826966,2.199322150880901,28.929953205695355,0.2892134526221044,0.15999291477811728,0.35537190082644626,0.1690091927702818,strat_iso,platt_vol_vegas,0.35537190082644626,0.1690091927702818,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0041512,Jadarian Price,SEA,WAS,2026_03_SEA_WAS,2026,3,NA,Limited Participation in Practice,15,20,14.541919283884235,NA,NA,NA,NA,NA,12.634325602070007,5.038870338889641,21.748532476440104,3.9922144926073546,26.35873758151874,0.27756881111879905,0.13665481406261215,0.34334763948497854,0.14227962924638599,strat_iso,platt_vol_vegas,0.34334763948497854,0.14227962924638599,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0033906,Alvin Kamara,NO,LV,2026_03_LV_NO,2026,3,NA,NA,15,20,14.652452781273292,NA,NA,NA,NA,NA,10.25432691692893,2.6180158831283755,19.417558890195902,1.5657301002995236,24.052562177313497,0.1921106540917754,0.09371692883775384,0.3361113490364026,0.20146289982388066,strat_iso,platt_vol_vegas,0.24411134903640258,0.10946289982388063,role_change_up,0.92,"Kamara returns from knee injury and Miller is healthy inactive, signaling increased opportunity for Kamara in the Saints backfield.",2026-09-27 16:25:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0040719,Bhayshul Tuten,JAX,NE,2026_03_NE_JAX,2026,3,NA,NA,15,20,15.00008339268659,NA,NA,NA,NA,NA,10.388390330284206,2.6241679192463323,19.70511023986724,1.5542559130835798,24.417751754570183,0.19649014601651438,0.09687129013300988,0.3291113490364026,0.20417352243506479,strat_iso,platt_vol_vegas,0.24411134903640258,0.11917352243506478,role_change_up,0.85,"Tuten is clearly ascending in the Jaguars backfield committee, outproducing Rodriguez across two games and receiving increased opportunity in the split.",2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0037263,Tyler Allgeier,ARI,SF,2026_03_ARI_SF,2026,3,NA,NA,15,20,14.379305089659573,NA,NA,NA,NA,NA,11.99038325737752,4.4551990323406425,21.032267579492494,3.4168485518657477,25.60589003901406,0.2513755944200198,0.12181270574634129,0.29375,0.10057236927672153,strat_iso,platt_vol_vegas,0.29375,0.10057236927672153,NA,NA,NA,2026-09-27 16:05:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0040715,Cam Skattebo,NYG,TEN,2026_03_TEN_NYG,2026,3,NA,NA,15,20,17.64160268532962,NA,NA,NA,NA,NA,11.579333161018097,2.869615807110529,22.030604747807224,1.6694143350375352,27.317132285323595,0.2533611974723232,0.13712209377718287,0.29375,0.15432807349217906,strat_iso,platt_vol_vegas,0.29375,0.15432807349217906,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0041027,Jeremiyah Love,ARI,SF,2026_03_ARI_SF,2026,3,NA,NA,15,20,15.577059407614563,NA,NA,NA,NA,NA,11.911433088160253,3.936800372238716,21.480635960351904,2.837893767583351,26.320989985776635,0.25498208459144744,0.1295630154715901,0.29375,0.11283931222204967,strat_iso,platt_vol_vegas,0.29375,0.11283931222204967,NA,NA,NA,2026-09-27 16:05:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0039361,Bucky Irving,TB,MIN,2026_03_MIN_TB,2026,3,NA,NA,15,20,19.221624500287295,NA,NA,NA,NA,NA,12.389537362915394,3.1341379761762145,23.49560300253285,1.8587413683168155,29.113342561757133,0.2863282410007455,0.1601364888271023,0.28337190082644625,0.11621904360750442,strat_iso,platt_vol_vegas,0.35537190082644626,0.1882190436075044,role_change_down,0.72,Tucker's return from hamstring injury will reduce Irving's snap share in a three-way RB rotation.,2026-09-27 16:05:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0040730,RJ Harvey,DEN,LA,2026_03_LA_DEN,2026,3,NA,Limited Participation in Practice,15,20,11.02684644850777,NA,NA,NA,NA,NA,11.03458512910835,4.791209635798566,18.526356704176685,3.930870757589962,22.315891442365306,0.18993275818411504,0.08055640866710057,0.272,0.14337019163606474,strat_iso,platt_vol_vegas,0.2,0.07137019163606476,role_change_up,0.72,"Harvey could see increased opportunity (more work than usual) if Jonah Coleman is ruled out, representing a potential role expansion.",2026-09-27 20:20:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0029892,Kyle Juszczyk,SF,ARI,2026_03_ARI_SF,2026,3,NA,NA,15,20,8.20792696142228,NA,NA,NA,NA,NA,13.125368683699703,8.060316599455764,19.203204827247596,7.362351014509587,22.277533905251154,0.26010104094196007,0.08704115349177521,0.2631578947368421,0.08257624524451478,strat_iso,platt_vol_vegas,0.2631578947368421,0.08257624524451478,NA,NA,NA,2026-09-27 16:05:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0034975,Justice Hill,BAL,DAL,2026_03_BAL_DAL,2026,3,NA,NA,15,20,8.642666551949345,NA,NA,NA,NA,NA,12.01962939247065,6.76595394977382,18.32380513657045,6.041996013608469,21.51262272644663,0.20137610207223922,0.0737176113686917,0.2608695652173913,0.07881712435196211,strat_iso,platt_vol_vegas,0.2608695652173913,0.07881712435196211,NA,NA,NA,2026-09-27 16:25:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0036158,J.K. Dobbins,DEN,LA,2026_03_LA_DEN,2026,3,NA,Limited Participation in Practice,15,20,15.010613051481585,NA,NA,NA,NA,NA,9.172622630519074,1.4045393822395127,18.493975372251036,0.3340953516318077,23.208960295076963,0.17161716020229556,0.08402938023769624,0.25448717948717947,0.16760997183157372,strat_iso,platt_vol_vegas,0.1794871794871795,0.09260997183157371,role_change_up,0.75,"Blurb indicates Dobbins primed for increased workload if Harvey and/or Coleman are unavailable, implying material opportunity change in Week 3.",2026-09-27 20:20:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0035261,Tony Pollard,TEN,NYG,2026_03_TEN_NYG,2026,3,NA,Did Not Participate In Practice,15,20,16.82411464137227,NA,NA,NA,NA,NA,10.601044789052457,2.1792252181689644,20.706851902385488,1.0186961406125423,25.81863444002378,0.2147673952372241,0.11336391258312462,0.24411134903640258,0.11376007474761363,strat_iso,platt_vol_vegas,0.24411134903640258,0.11376007474761363,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0035685,David Montgomery,HOU,IND,2026_03_HOU_IND,2026,3,NA,NA,15,20,15.21042565507463,NA,NA,NA,NA,NA,10.849518538740556,3.008320222068842,20.258606095025392,1.9278009147157196,25.017969590284455,0.21268595485464836,0.10525130745543698,0.24411134903640258,0.11899102406592629,strat_iso,platt_vol_vegas,0.24411134903640258,0.11899102406592629,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0037525,Jordan Mason,MIN,TB,2026_03_MIN_TB,2026,3,NA,NA,15,20,14.6828560948406,NA,NA,NA,NA,NA,11.021584666180205,3.3740516324661707,20.198282537831364,2.320219454930294,24.840097229861193,0.2153946994744722,0.10412832837933073,0.24411134903640258,0.11464936414236342,strat_iso,platt_vol_vegas,0.24411134903640258,0.11464936414236342,NA,NA,NA,2026-09-27 16:05:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0040583,Woody Marks,HOU,IND,2026_03_HOU_IND,2026,3,NA,NA,15,20,14.100021847220871,NA,NA,NA,NA,NA,10.269983391212472,2.8387783633220938,19.187097323589505,1.8147562451130774,23.69760764448384,0.18971497485109834,0.09098879485271505,0.24411134903640258,0.10018656243453619,strat_iso,platt_vol_vegas,0.24411134903640258,0.10018656243453619,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0038685,Chris Brooks,GB,ATL,2026_03_ATL_GB,2026,3,NA,NA,15,20,10.447636367726004,NA,NA,NA,NA,NA,11.450279344885237,5.441057728939659,18.661076731470278,4.612985320110573,22.30848734893221,0.19700670164727097,0.08164556436119852,0.21890547263681592,0.07719532324419338,strat_iso,platt_vol_vegas,0.21890547263681592,0.07719532324419338,NA,NA,NA,2026-09-24 20:15:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0038551,Kendre Miller,NO,LV,2026_03_LV_NO,2026,3,NA,NA,15,20,12.24667942487472,NA,NA,NA,NA,NA,7.930844218503507,1.2057050895314205,16.0007106263148,0.2789790484312755,20.082660907168552,0.12369290788201648,0.051012517319922734,0.20148221343873518,0.1351765364090975,strat_iso,platt_vol_vegas,0.12648221343873517,0.06017653640909748,role_change_up,0.75,"Miller saw significantly more touches than Donaldson in Week 1 despite Kamara/Estime absences, suggesting increased role opportunity in the Saints backfield.",2026-09-27 16:25:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0041052,Kaelon Black,SF,ARI,2026_03_ARI_SF,2026,3,NA,NA,15,20,13.265751818231731,NA,NA,NA,NA,NA,10.295300561205314,3.178349827872755,18.83532338416017,2.1976320387949624,23.15509112243587,0.18580629630563283,0.08651922179148541,0.2,0.10933084015891434,strat_iso,platt_vol_vegas,0.2,0.10933084015891434,NA,NA,NA,2026-09-27 16:05:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0034844,Saquon Barkley,PHI,CHI,2026_03_PHI_CHI,2026,3,NA,NA,15,20,15.383300822066534,NA,NA,NA,NA,NA,11.08834606303886,3.1841152701673288,20.573069773837553,2.094910070075164,25.37069202166551,0.22294180405030617,0.11154407176011205,0.19874235807860263,0.0545769175082821,strat_iso,platt_vol_vegas,0.27074235807860264,0.1265769175082821,role_change_down,0.72,"Barkley's shoulder injury caused him to miss snaps in Week 2, with Bigsby getting increased opportunity, and blurb suggests Barkley's status for Week 3 is uncertain.",2026-09-28 20:15:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0039299,George Holani,SEA,WAS,2026_03_SEA_WAS,2026,3,NA,Limited Participation in Practice,15,20,10.151393881880848,NA,NA,NA,NA,NA,8.757923143747611,2.8699199101749544,15.82326388874344,2.0585514281272594,19.39709871833206,0.12226292145687945,0.04638321736741746,0.19848221343873518,0.12052584160880359,strat_iso,platt_vol_vegas,0.12648221343873517,0.04852584160880359,role_change_up,0.72,"Blurb explicitly notes Holani may see increased work if Price misses time due to chest injury, indicating a potential opportunity shift in the backfield.",2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0036973,Travis Etienne,NO,LV,2026_03_LV_NO,2026,3,NA,Limited Participation in Practice,15,20,15.745748763948976,NA,NA,NA,NA,NA,11.21529702843733,3.1795789350538524,20.857799623673362,2.0722547484066833,25.735230573293258,0.23005855239440887,0.11699700047851058,0.18574235807860262,0.052311215706676475,strat_iso,platt_vol_vegas,0.27074235807860264,0.13731121570667648,role_change_down,0.85,"Kamara's return as offensive focal point in Week 2 reduced Etienne's volume, signaling a potential committee backfield going forward.",2026-09-27 16:25:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0040242,Jacory Croskey-Merritt,WAS,SEA,2026_03_SEA_WAS,2026,3,NA,NA,15,20,14.453942586241698,NA,NA,NA,NA,NA,8.672723675227996,1.1098514006572548,17.747832419402666,0.06768549926121281,22.338260663816346,0.15785149747281935,0.07546887282969617,0.1794871794871795,0.06225552287477236,strat_iso,platt_vol_vegas,0.1794871794871795,0.06225552287477236,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0037256,Rachaad White,WAS,SEA,2026_03_SEA_WAS,2026,3,NA,NA,15,20,10.83177347201058,NA,NA,NA,NA,NA,10.496724095066558,4.331799825760156,17.89435770732172,3.4822715480232818,21.636274992590394,0.17475419780475498,0.07186412563196076,0.17857142857142858,0.04840236602617671,strat_iso,platt_vol_vegas,0.17857142857142858,0.04840236602617671,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0039811,MarShawn Lloyd,GB,ATL,2026_03_ATL_GB,2026,3,NA,NA,15,20,13.614306407000006,NA,NA,NA,NA,NA,9.531803348241146,2.2828774573742736,18.230190462257823,1.283973454908205,22.630063016364332,0.1709521562853884,0.07988794543502886,0.17647058823529413,0.09097080213077405,strat_iso,platt_vol_vegas,0.17647058823529413,0.09097080213077405,NA,NA,NA,2026-09-24 20:15:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0038555,Tank Bigsby,PHI,CHI,2026_03_PHI_CHI,2026,3,NA,NA,15,20,10.63430431425535,NA,NA,NA,NA,NA,7.84594945010086,1.7608607740677824,15.147783918286484,0.9223338632727955,18.84124348154607,0.10386697525913602,0.04327380397372549,0.17503030303030304,0.11891998540727597,strat_iso,platt_vol_vegas,0.10303030303030303,0.04691998540727598,role_change_up,0.72,"Backup RB Bigsby's opportunity could increase if Saquon Barkley's stinger status remains unclear or worsens, creating potential role expansion.",2026-09-28 20:15:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0038797,Emanuel Wilson,SEA,WAS,2026_03_SEA_WAS,2026,3,NA,NA,15,20,10.833724331906149,NA,NA,NA,NA,NA,7.8977161435311105,1.7320052810234605,15.296293632474864,0.8823686105248347,19.03868835535147,0.10765156534091946,0.04449287049360473,0.17503030303030304,0.12094673631468406,strat_iso,platt_vol_vegas,0.10303030303030303,0.04894673631468406,role_change_up,0.72,"Wilson significantly out-touched backup Jadarian Price (21 to 13 carries) in a blowout win, suggesting increased opportunity in the Seahawks' backfield rotation.",2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0036875,Rhamondre Stevenson,NE,JAX,2026_03_NE_JAX,2026,3,NA,NA,15,20,15.129758136352388,NA,NA,NA,NA,NA,10.47334367422189,2.6616291604840496,19.847051984619373,1.5851727293696918,24.588519728525412,0.19879670081967626,0.09838712373845415,0.17211134903640257,0.03329080188288401,strat_iso,platt_vol_vegas,0.24411134903640258,0.105290801882884,role_change_down,0.72,Henderson's return from injury and season debut will reduce Stevenson's backfield touches in a Patriots committee that was previously his to lead.,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0037746,Brian Robinson,ATL,GB,2026_03_ATL_GB,2026,3,NA,Full Participation in Practice,15,20,11.57935341685282,NA,NA,NA,NA,NA,9.5158704828656,3.0524576397624923,17.271677044200807,2.161797553597064,21.194767609943653,0.15596233415558758,0.06522737736896245,0.15502183406113537,0.055324099991477894,strat_iso,platt_vol_vegas,0.15502183406113537,0.055324099991477894,NA,NA,NA,2026-09-24 20:15:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0036425,DeeJay Dallas,MIN,TB,2026_03_MIN_TB,2026,3,NA,Limited Participation in Practice,15,20,8.461167491780282,NA,NA,NA,NA,NA,7.196999729562295,2.0217280349814093,13.407094479792146,1.3085741570973033,16.548323433135426,0.0746451859468491,0.026441850097513986,0.15089147286821708,0.11297934083511604,strat_iso,platt_vol_vegas,0.06589147286821706,0.027979340835116034,role_change_up,0.85,"If Aaron Jones (knee) is sidelined in Week 3, Dallas is explicitly identified as primed for increased workload as the backup running back.",2026-09-27 16:05:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0036139,Rico Dowdle,PIT,CIN,2026_03_CIN_PIT,2026,3,NA,Did Not Participate In Practice,15,20,12.87882860714112,NA,NA,NA,NA,NA,8.354535569726881,1.385277981885693,16.717333218509474,0.42491234930518473,20.94745581113733,0.1392354991311845,0.06119891670265698,0.14106583072100312,0.059178773917003234,strat_iso,platt_vol_vegas,0.14106583072100312,0.059178773917003234,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0039032,Tyjae Spears,TEN,NYG,2026_03_TEN_NYG,2026,3,NA,Did Not Participate In Practice,15,20,10.647238691536321,NA,NA,NA,NA,NA,9.326888450698984,3.236557331698453,16.635013616160396,2.397308010805511,20.33165517924675,0.14274561763186067,0.05448589853231334,0.14106583072100312,0.045230575033405995,strat_iso,platt_vol_vegas,0.14106583072100312,0.045230575033405995,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0040142,Kaleb Johnson,GB,ATL,2026_03_ATL_GB,2026,3,NA,NA,15,20,12.110840156413124,NA,NA,NA,NA,NA,8.111485770274271,1.4392789237586978,16.11783580468529,0.5198469658926079,20.167657836428358,0.12667593450350667,0.052069940791400704,0.14106583072100312,0.060257281964157465,strat_iso,platt_vol_vegas,0.14106583072100312,0.060257281964157465,NA,NA,NA,2026-09-24 20:15:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0040236,Kyle Monangai,CHI,PHI,2026_03_PHI_CHI,2026,3,NA,NA,15,20,12.236233519589826,NA,NA,NA,NA,NA,8.258664125548448,1.5375893396200215,16.32365350334313,0.6114233661209019,20.403136854381696,0.13135788141383165,0.054941028307899153,0.14106583072100312,0.04926995524672626,strat_iso,platt_vol_vegas,0.14106583072100312,0.04926995524672626,NA,NA,NA,2026-09-28 20:15:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0041496,Jonah Coleman,DEN,LA,2026_03_LA_DEN,2026,3,NA,Did Not Participate In Practice,15,20,12.641500127517496,NA,NA,NA,NA,NA,7.505336513536988,0.6273097860073706,15.758661207059454,-0.3204842086662767,19.933409505010342,0.11756285623681217,0.049658026364499674,0.12648221343873517,0.05406956599514593,strat_iso,platt_vol_vegas,0.12648221343873517,0.05406956599514593,NA,NA,NA,2026-09-27 20:20:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0035537,Ty Johnson,BUF,LAC,2026_03_LAC_BUF,2026,3,NA,Full Participation in Practice,15,20,9.855535848016933,NA,NA,NA,NA,NA,8.798632131587329,3.0327238581994704,15.717464380794024,2.2381800955992723,19.21719136704151,0.1198127036521226,0.045204519618023076,0.11583011583011583,0.0578928208015174,strat_iso,platt_vol_vegas,0.11583011583011583,0.0578928208015174,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0036893,Najee Harris,NYG,TEN,2026_03_TEN_NYG,2026,3,NA,NA,15,20,10.273660564916929,NA,NA,NA,NA,NA,6.433679644095718,0.49552322055488673,13.559201975703662,-0.3227563850095718,17.1634782317,0.08001265827086201,0.03312752751821124,0.11000000000000001,0.11000000000000001,strat_iso,platt_vol_vegas,0.025,0.025,role_change_up,0.85,"Tyrone Tracy Jr. phased out of offense entirely while Najee Harris saw increased touches, suggesting a shift in backfield opportunity allocation.",2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0036919,Kenny Gainwell,TB,MIN,2026_03_MIN_TB,2026,3,NA,NA,15,20,10.456595023105782,NA,NA,NA,NA,NA,8.079491036061901,2.0666193932221626,15.294668291799967,1.2380440096726035,18.94429436206072,0.10780301784787216,0.043798380034850704,0.10303030303030303,0.04299444239642028,strat_iso,platt_vol_vegas,0.10303030303030303,0.04299444239642028,NA,NA,NA,2026-09-27 16:05:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0035125,Alec Ingold,LAC,BUF,2026_03_LAC_BUF,2026,3,NA,NA,15,20,10.078397830360046,NA,NA,NA,NA,NA,8.319545084225533,2.461568403914912,15.348855307195763,1.6543375892520498,18.9044649528632,0.10948219372087087,0.04339423866860026,0.10303030303030303,0.039786779025819605,strat_iso,platt_vol_vegas,0.10303030303030303,0.039786779025819605,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0033526,Samaje Perine,CIN,PIT,2026_03_CIN_PIT,2026,3,NA,NA,15,20,8.673173023745457,NA,NA,NA,NA,NA,8.627678184082912,3.3608719285813784,14.947610316731378,2.6351045627620726,18.14439790157541,0.09918058860843615,0.03755537674074905,0.09239130434782608,0.03788039203297576,strat_iso,platt_vol_vegas,0.09239130434782608,0.03788039203297576,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0037085,Tyler Badie,DEN,LA,2026_03_LA_DEN,2026,3,NA,NA,15,20,8.241352661331494,NA,NA,NA,NA,NA,8.368316835416303,3.2886604484155555,14.463677489605017,2.588682386490496,17.546870925147743,0.09130248358386606,0.032941913761387775,0.09239130434782608,0.030335925341485024,strat_iso,platt_vol_vegas,0.09239130434782608,0.030335925341485024,NA,NA,NA,2026-09-27 20:20:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0037304,Connor Heyward,LV,NO,2026_03_LV_NO,2026,3,NA,NA,15,20,7.994148561495497,NA,NA,NA,NA,NA,7.7695198501690985,2.798285749200158,13.734778606519466,2.1132483084242466,16.75216308667393,0.07903446839801198,0.026923271542386384,0.09239130434782608,0.024504519774840014,strat_iso,platt_vol_vegas,0.09239130434782608,0.024504519774840014,NA,NA,NA,2026-09-27 16:25:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0038454,Keaton Mitchell,LAC,BUF,2026_03_LAC_BUF,2026,3,NA,NA,15,20,9.591349763415721,NA,NA,NA,NA,NA,7.471532895862885,1.8155551573212962,14.258453416057627,1.036159852976069,17.69145598679719,0.08919973742136433,0.03558300629513467,0.09239130434782608,0.033164144902902565,strat_iso,platt_vol_vegas,0.09239130434782608,0.033164144902902565,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0038488,Brady Russell,SEA,WAS,2026_03_SEA_WAS,2026,3,NA,Limited Participation in Practice,15,20,8.231603015522252,NA,NA,NA,NA,NA,8.308111269636449,3.2327128951726634,14.398362499071697,2.533321588558633,17.478971453440455,0.09023508809719105,0.03245506076341298,0.09239130434782608,0.032900395044235135,strat_iso,platt_vol_vegas,0.09239130434782608,0.032900395044235135,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0038794,Jaleel McLaughlin,CLE,CAR,2026_03_CAR_CLE,2026,3,NA,NA,15,20,8.244020217430208,NA,NA,NA,NA,NA,7.814951759072689,2.7341306126279363,13.911710072541023,2.0339920465277697,16.99561048083902,0.08235530037658378,0.029113456620430633,0.09239130434782608,0.026377410380346977,strat_iso,platt_vol_vegas,0.09239130434782608,0.026377410380346977,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0039746,Will Shipley,PHI,CHI,2026_03_PHI_CHI,2026,3,NA,NA,15,20,9.71547000735856,NA,NA,NA,NA,NA,7.927592083777331,2.2198581435548315,14.776617733000759,1.433330820233298,18.241034708399578,0.09677604819821772,0.039114765474083546,0.09239130434782608,0.04111382937475357,strat_iso,platt_vol_vegas,0.09239130434782608,0.04111382937475357,NA,NA,NA,2026-09-28 20:15:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0040466,Raheim Sanders,CLE,CAR,2026_03_CAR_CLE,2026,3,NA,NA,15,20,8.588648219557083,NA,NA,NA,NA,NA,8.06345943456288,2.833068151815578,14.33969522729404,2.1123187793626723,17.51438005628265,0.08960046731762783,0.03321409399894859,0.09239130434782608,0.029810371687686733,strat_iso,platt_vol_vegas,0.09239130434782608,0.029810371687686733,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
RB,00-0041013,Emmett Johnson,KC,MIA,2026_03_KC_MIA,2026,3,NA,NA,15,20,8.614296246539755,NA,NA,NA,NA,NA,7.3671742633077875,2.1257223012831252,13.65668237686922,1.4034487641516886,16.838080694161462,0.07888793717169462,0.02869196439723587,0.09239130434782608,0.03535738588008827,strat_iso,platt_vol_vegas,0.09239130434782608,0.03535738588008827,NA,NA,NA,2026-09-27 13:00:00,2026-09-24 15:09:01,2026-09-24 15:08:50,live
