position,player_id,player_name,posteam,defteam,kickoff_et,thresh_start,thresh_boom,p_start_recal,p_boom_recal,start_pct,boom_pct,fp_actual,dnp,hit_start,hit_boom,band_start
TE,00-0039793,AJ Barner,SEA,ARI,2026-09-20T16:25:00Z,12,17,0.1791558409433091,0.07087655549962064,18,7,7.9,FALSE,FALSE,FALSE,10-25%
RB,00-0039794,Braelon Allen,NYJ,GB,2026-09-20T13:00:00Z,15,20,0.1013968335533904,0.03684073004703952,10,4,8.5,FALSE,FALSE,FALSE,10-25%
RB,00-0039796,Rasheen Ali,BAL,NO,2026-09-20T13:00:00Z,15,20,0.07021163023428954,0.02016382557962863,7,2,0,FALSE,FALSE,FALSE,under 10%
RB,00-0039798,Isaiah Davis,NYJ,GB,2026-09-20T13:00:00Z,15,20,0.07211856257834542,0.02266425044821627,7,2,0,FALSE,FALSE,FALSE,under 10%
RB,00-0039811,MarShawn Lloyd,GB,NYJ,2026-09-20T13:00:00Z,15,20,0.24486432157609556,0.11155171646849224,24,11,8.6,FALSE,FALSE,FALSE,10-25%
TE,00-0039814,Erick All,CIN,HOU,2026-09-20T13:00:00Z,12,17,0.14417236002406597,0.04792919143411586,14,5,2.5,FALSE,FALSE,FALSE,10-25%
WR,00-0039816,Anthony Gould,IND,KC,2026-09-20T20:20:00Z,15,20,0.1056735131452562,0.0332425068119891,11,3,0,FALSE,FALSE,FALSE,10-25%
TE,00-0039824,Jared Wiley,KC,IND,2026-09-20T20:20:00Z,12,17,0.1933854637772803,0.07087655549962064,19,7,0,TRUE,FALSE,FALSE,10-25%
WR,00-0039849,Marvin Harrison Jr.,ARI,SEA,2026-09-20T16:25:00Z,15,20,0.04742050227118509,0,5,2,0,FALSE,FALSE,FALSE,under 10%
QB,00-0039851,Drake Maye,NE,PIT,2026-09-20T13:00:00Z,20,25,0.35082301652422954,0.19452484124740516,35,19,8.02,FALSE,FALSE,FALSE,25-50%
WR,00-0039855,Jalen McMillan,TB,CLE,2026-09-20T13:00:00Z,15,20,0.24701286936460423,0.11336717428087986,25,11,0,TRUE,FALSE,FALSE,10-25%
WR,00-0039868,Troy Franklin,DEN,JAX,2026-09-20T16:05:00Z,15,20,0.126295386581026,0.05199698568198945,13,5,3.7,FALSE,FALSE,FALSE,10-25%
RB,00-0039874,Jaylen Wright,MIA,SF,2026-09-20T16:25:00Z,15,20,0.0679077769449322,0.02167380784111855,7,2,1.1,FALSE,FALSE,FALSE,under 10%
RB,00-0039875,Ray Davis,BUF,DET,2026-09-18T00:15:00Z,15,20,0.0949759439634924,0.03066750314514738,9,3,0,FALSE,FALSE,FALSE,under 10%
WR,00-0039880,Malik Washington,MIA,SF,2026-09-20T16:25:00Z,15,20,0.2233544439159041,0.08280254777070063,22,8,8.7,FALSE,FALSE,FALSE,10-25%
WR,00-0039890,Adonai Mitchell,NYJ,GB,2026-09-20T13:00:00Z,15,20,0.15709457396663956,0.05199698568198945,16,5,12.3,FALSE,FALSE,FALSE,10-25%
WR,00-0039893,Brian Thomas Jr.,JAX,DEN,2026-09-20T16:05:00Z,15,20,0.17686342498549004,0.06790123456790123,18,7,7,FALSE,FALSE,FALSE,10-25%
WR,00-0039894,Xavier Worthy,KC,IND,2026-09-20T20:20:00Z,15,20,0.3470411650211117,0.1778975741239892,35,18,13.5,FALSE,FALSE,FALSE,25-50%
WR,00-0039901,Keon Coleman,BUF,DET,2026-09-18T00:15:00Z,15,20,0.11539977578772335,0.04385964912280701,12,4,12.3,FALSE,FALSE,FALSE,10-25%
QB,00-0039910,Jayden Daniels,WAS,DAL,2026-09-20T16:25:00Z,20,25,0.49880819680980226,0.24479267383961725,50,24,14.74,FALSE,FALSE,FALSE,25-50%
TE,00-0039912,Ben Sinnott,WAS,DAL,2026-09-20T16:25:00Z,12,17,0.1696784980563733,0.05557169491281011,17,6,1.6,FALSE,FALSE,FALSE,10-25%
WR,00-0039915,Ladd McConkey,LAC,LV,2026-09-20T16:05:00Z,15,20,0.3339722436872264,0.21639140811455848,33,22,6.5,FALSE,FALSE,FALSE,25-50%
QB,00-0039917,Michael Penix Jr.,ATL,CAR,2026-09-20T13:00:00Z,20,25,0.20291368026199924,0.09609100207602976,20,10,0,TRUE,FALSE,FALSE,10-25%
QB,00-0039918,Caleb Williams,CHI,MIN,2026-09-20T13:00:00Z,20,25,0.5611256568323343,0.3454901046853109,56,35,7.720000000000001,FALSE,FALSE,FALSE,50%+
WR,00-0039919,Rome Odunze,CHI,MIN,2026-09-20T13:00:00Z,15,20,0.16625892041576212,0.01368075117370892,17,2,7.3,FALSE,FALSE,FALSE,10-25%
WR,00-0039920,Malachi Corley,CLE,TB,2026-09-20T13:00:00Z,15,20,0.07864246534404208,0.01886792452830188,8,2,0,FALSE,FALSE,FALSE,under 10%
QB,00-0039923,J.J. McCarthy,MIN,CHI,2026-09-20T13:00:00Z,20,25,0.10632867766841309,0,11,2,0,TRUE,FALSE,FALSE,10-25%
QB,00-0040014,Kyle McCord,MIA,SF,2026-09-20T16:25:00Z,20,25,0.09979440904737324,0.02119330366784632,10,2,0,TRUE,FALSE,FALSE,under 10%
WR,00-0040024,Darius Cooper,PHI,TEN,2026-09-20T13:00:00Z,15,20,0.10650018170324972,0.0332425068119891,11,3,10.6,FALSE,FALSE,FALSE,10-25%
TE,00-0040058,Nick Kallerup,SEA,ARI,2026-09-20T16:25:00Z,12,17,0.14703899005555884,0.04356650636336336,15,4,0,TRUE,FALSE,FALSE,10-25%
WR,00-0040075,LaJohntay Wester,BAL,NO,2026-09-20T13:00:00Z,15,20,0.11139639579570929,0.05199698568198945,11,5,2.4000000000000004,FALSE,FALSE,FALSE,10-25%
RB,00-0040078,Brashard Smith,KC,IND,2026-09-20T20:20:00Z,15,20,0.09317778672083932,0.02412778780195284,9,2,0,FALSE,FALSE,FALSE,under 10%
TE,00-0040081,Jake Briningstool,KC,IND,2026-09-20T20:20:00Z,12,17,0.14546198323137977,0.04520207320489637,15,5,0,TRUE,FALSE,FALSE,10-25%
RB,00-0040122,Ashton Jeanty,LV,LAC,2026-09-20T16:05:00Z,15,20,0.5745221861288359,0.310663827090967,57,31,10.3,FALSE,FALSE,FALSE,50%+
WR,00-0040124,Tetairoa McMillan,CAR,ATL,2026-09-20T13:00:00Z,15,20,0.4403656485743838,0.22448979591836735,44,22,15.100000000000001,FALSE,TRUE,FALSE,25-50%
TE,00-0040126,Colston Loveland,CHI,MIN,2026-09-20T13:00:00Z,12,17,0.3046356951962278,0.15122524296657658,30,15,1.3,FALSE,FALSE,FALSE,25-50%
TE,00-0040128,Tyler Warren,IND,KC,2026-09-20T20:20:00Z,12,17,0.3038080811860812,0.16647913781490636,30,17,14.4,FALSE,TRUE,FALSE,25-50%
WR,00-0040129,Emeka Egbuka,TB,CLE,2026-09-20T13:00:00Z,15,20,0.42001873864820305,0.22448979591836735,42,22,10.3,FALSE,FALSE,FALSE,25-50%
WR,00-0040131,Kyle Williams,NE,PIT,2026-09-20T13:00:00Z,15,20,0.10977604780776398,0.0332425068119891,11,3,2,FALSE,FALSE,FALSE,10-25%
WR,00-0040134,Pat Bryant,DEN,JAX,2026-09-20T16:05:00Z,15,20,0.19060842190754848,0.0681265206812652,19,7,1.6,FALSE,FALSE,FALSE,10-25%
WR,00-0040138,Jaylin Noel,HOU,CIN,2026-09-20T13:00:00Z,15,20,0.10787100189753016,0.0332425068119891,11,3,5.4,FALSE,FALSE,FALSE,10-25%
RB,00-0040142,Kaleb Johnson,GB,NYJ,2026-09-20T13:00:00Z,15,20,0.0935379549453693,0.03156901681037977,9,3,3.2,FALSE,FALSE,FALSE,under 10%
WR,00-0040154,Tai Felton,MIN,CHI,2026-09-20T13:00:00Z,15,20,0.0977926716872774,0.0332425068119891,10,3,0,TRUE,FALSE,FALSE,under 10%
RB,00-0040162,Dylan Sampson,CLE,TB,2026-09-20T17:00:00Z,15,20,0,0,2,2,0,TRUE,FALSE,FALSE,under 10%
WR,00-0040164,Jaylin Lane,WAS,DAL,2026-09-20T16:25:00Z,15,20,0.08590805249015962,0.01603206412825651,9,2,0,FALSE,FALSE,FALSE,under 10%
WR,00-0040170,Elic Ayomanor,TEN,PHI,2026-09-20T13:00:00Z,15,20,0.08279098148433832,0.0332425068119891,8,3,8.9,FALSE,FALSE,FALSE,under 10%
WR,00-0040172,Jordan Watkins,SF,MIA,2026-09-20T16:25:00Z,15,20,0.12807230960425725,0.05199698568198945,13,5,0,TRUE,FALSE,FALSE,10-25%
RB,00-0040177,Jordan James,SF,MIA,2026-09-20T16:25:00Z,15,20,0.13154386174064325,0.04561312708534188,13,5,1.5,FALSE,FALSE,FALSE,10-25%
RB,00-0040179,DJ Giddens,IND,KC,2026-09-20T20:20:00Z,15,20,0.07963956868568195,0.02217057270615393,8,2,0,TRUE,FALSE,FALSE,under 10%
WR,00-0040184,KeAndre Lambert-Smith,LAC,LV,2026-09-20T20:05:00Z,15,20,0.1056735131452562,0.0332425068119891,11,3,0,TRUE,FALSE,FALSE,10-25%
TE,00-0040187,Mitchell Evans,CAR,ATL,2026-09-20T13:00:00Z,12,17,0.12617473177824096,0.03431050162284035,13,3,2.3,FALSE,FALSE,FALSE,10-25%
TE,00-0040189,Oronde Gadsden II,LAC,LV,2026-09-20T16:05:00Z,12,17,0.11578053733766036,0,12,2,9.8,FALSE,FALSE,FALSE,10-25%
TE,00-0040194,Jackson Hawes,BUF,DET,2026-09-18T00:15:00Z,12,17,0.21386380988609296,0.06540830608115675,21,7,0,TRUE,FALSE,FALSE,10-25%
RB,00-0040198,Ollie Gordon II,MIA,SF,2026-09-20T16:25:00Z,15,20,0.07476961367365484,0.02016382557962863,7,2,0.7000000000000001,FALSE,FALSE,FALSE,under 10%
QB,00-0040203,Will Howard,PIT,NE,2026-09-20T13:00:00Z,20,25,0.10632867766841309,0,11,2,0,TRUE,FALSE,FALSE,10-25%
QB,00-0040206,Riley Leonard,IND,KC,2026-09-20T20:20:00Z,20,25,0.10632867766841309,0,11,2,0,TRUE,FALSE,FALSE,10-25%
RB,00-0040208,Tahj Brooks,CIN,HOU,2026-09-20T13:00:00Z,15,20,0.08846996586045586,0.02791731102888547,9,3,0,TRUE,FALSE,FALSE,under 10%
TE,00-0040215,Gavin Bartholomew,MIN,CHI,2026-09-20T13:00:00Z,12,17,0.15422458625793306,0.07197041792083021,15,7,0,TRUE,FALSE,FALSE,10-25%
WR,00-0040218,Jimmy Horn Jr.,CAR,ATL,2026-09-20T13:00:00Z,15,20,0.0940200928113162,0.0332425068119891,9,3,0,TRUE,FALSE,FALSE,under 10%
QB,00-0040234,Quinn Ewers,JAX,DEN,2026-09-20T16:05:00Z,20,25,0.10632867766841309,0,11,2,0,TRUE,FALSE,FALSE,10-25%
RB,00-0040236,Kyle Monangai,CHI,MIN,2026-09-20T13:00:00Z,15,20,0.15243373584035702,0.06009607629473218,15,6,7.800000000000001,FALSE,FALSE,FALSE,10-25%
WR,00-0040237,Tez Johnson,TB,CLE,2026-09-20T13:00:00Z,15,20,0.0997925985435093,0.0332425068119891,10,3,5.9,FALSE,FALSE,FALSE,under 10%
RB,00-0040238,LeQuint Allen Jr.,JAX,DEN,2026-09-20T16:05:00Z,15,20,0.07401432148099468,0.02217057270615393,7,2,0,FALSE,FALSE,FALSE,under 10%
RB,00-0040242,Jacory Croskey-Merritt,WAS,DAL,2026-09-20T16:25:00Z,15,20,0.2408632773147825,0.10622940598087136,24,11,5.800000000000001,FALSE,FALSE,FALSE,10-25%
WR,00-0040277,Jahdae Walker,CHI,MIN,2026-09-20T13:00:00Z,15,20,0.1108575338171534,0.0332425068119891,11,3,0,TRUE,FALSE,FALSE,10-25%
TE,00-0040363,Keleki Latu,BUF,DET,2026-09-18T00:15:00Z,12,17,0.2092700177123913,0.05557169491281011,21,6,0,FALSE,FALSE,FALSE,10-25%
TE,00-0040390,Jackson Meeks,DET,BUF,2026-09-18T00:15:00Z,12,17,0.19351727893919915,0.07032964800129017,19,7,0,TRUE,FALSE,FALSE,10-25%
QB,00-0040398,Brady Cook,MIA,SF,2026-09-20T16:25:00Z,20,25,0.10606395572017824,0.02488209492445903,11,2,0,TRUE,FALSE,FALSE,10-25%
RB,00-0040466,Raheim Sanders,CLE,TB,2026-09-20T13:00:00Z,15,20,0.07211856257834542,0.02016382557962863,7,2,2.1,FALSE,FALSE,FALSE,under 10%
WR,00-0040506,Myles Price,MIN,CHI,2026-09-20T13:00:00Z,15,20,0.09254746958146216,0.0332425068119891,9,3,0,FALSE,FALSE,FALSE,under 10%
WR,00-0040534,Ke'Shawn Williams,CIN,HOU,2026-09-20T13:00:00Z,15,20,0.10149045387664282,0.0332425068119891,10,3,0,TRUE,FALSE,FALSE,10-25%
RB,00-0040556,Corey Kiner,NE,PIT,2026-09-20T13:00:00Z,15,20,0.10528367133896654,0.03640962189892723,11,4,0,FALSE,FALSE,FALSE,10-25%
WR,00-0040563,Efton Chism III,NE,PIT,2026-09-20T13:00:00Z,15,20,0.13091646557731026,0.0332425068119891,13,3,0.8,FALSE,FALSE,FALSE,10-25%
RB,00-0040568,Lan Larison,NE,PIT,2026-09-20T13:00:00Z,15,20,0.04996569967103408,0.01487044569409088,5,2,0,TRUE,FALSE,FALSE,under 10%
WR,00-0040582,Arian Smith,NYJ,GB,2026-09-20T13:00:00Z,15,20,0.073687188210607,0.01603206412825651,7,2,0,FALSE,FALSE,FALSE,under 10%
RB,00-0040583,Woody Marks,HOU,CIN,2026-09-20T13:00:00Z,15,20,0.15276801901165774,0.06273216018372016,15,6,8.5,FALSE,FALSE,FALSE,10-25%
TE,00-0040584,Gunnar Helm,TEN,PHI,2026-09-20T13:00:00Z,12,17,0.19905993607285796,0.08017595960863448,20,8,3.3,FALSE,FALSE,FALSE,10-25%
QB,00-0040589,Kurtis Rourke,SF,MIA,2026-09-20T16:25:00Z,20,25,0.10632867766841309,0,11,2,0,TRUE,FALSE,FALSE,10-25%
TE,00-0040598,Mark Redman,GB,NYJ,2026-09-20T13:00:00Z,12,17,0.17292324354628644,0.04465682277974643,17,4,0,TRUE,FALSE,FALSE,10-25%
WR,00-0040621,Montorie Foster Jr,SEA,ARI,2026-09-20T16:25:00Z,15,20,0.09635095765701096,0.01603206412825651,10,2,0,TRUE,FALSE,FALSE,under 10%
WR,00-0040646,Jalen Royals,KC,IND,2026-09-20T20:20:00Z,15,20,0.10622497861390544,0.0332425068119891,11,3,8.6,FALSE,FALSE,FALSE,10-25%
WR,00-0040648,Tory Horton,SEA,ARI,2026-09-20T16:25:00Z,15,20,0.11881858422252715,0.0332425068119891,12,3,0,TRUE,FALSE,FALSE,10-25%
TE,00-0040663,Harold Fannin Jr.,CLE,TB,2026-09-20T13:00:00Z,12,17,0.24664911292119804,0.10479591199092415,25,10,10.4,FALSE,FALSE,FALSE,10-25%
RB,00-0040666,Omarion Hampton,LAC,LV,2026-09-20T16:05:00Z,15,20,0.4127372040570132,0.19211965726347016,41,19,17.5,FALSE,TRUE,FALSE,25-50%
WR,00-0040667,Matthew Golden,GB,NYJ,2026-09-20T13:00:00Z,15,20,0.506062152511839,0.30948979591836734,51,31,9.8,FALSE,FALSE,FALSE,50%+
QB,00-0040668,Shedeur Sanders,CLE,TB,2026-09-20T13:00:00Z,20,25,0.10632867766841309,0,11,2,0,TRUE,FALSE,FALSE,10-25%
WR,00-0040669,Isaac TeSlaa,DET,BUF,2026-09-18T00:15:00Z,15,20,0.16620545041841284,0.05199698568198945,17,5,4.6,FALSE,FALSE,FALSE,10-25%
QB,00-0040673,Jalen Milroe,SEA,ARI,2026-09-20T16:25:00Z,20,25,0.10632867766841309,0,11,2,0,TRUE,FALSE,FALSE,10-25%
QB,00-0040676,Cam Ward,TEN,PHI,2026-09-20T13:00:00Z,20,25,0.1349572833531794,0.05240860768770103,13,5,20.02,FALSE,TRUE,FALSE,10-25%
WR,00-0040705,Chimere Dike,TEN,PHI,2026-09-20T13:00:00Z,15,20,0.0688763781160224,0.01603206412825651,7,2,0,FALSE,FALSE,FALSE,under 10%
WR,00-0040718,Travis Hunter,JAX,DEN,2026-09-20T16:05:00Z,15,20,0.0799330924960435,0.01886792452830188,8,2,0,FALSE,FALSE,FALSE,under 10%
RB,00-0040719,Bhayshul Tuten,JAX,DEN,2026-09-20T16:05:00Z,15,20,0.2332129878220716,0.10756426414559564,23,11,14.2,FALSE,FALSE,FALSE,10-25%
WR,00-0040727,Tre Harris,LAC,LV,2026-09-20T16:05:00Z,15,20,0.30597907211363456,0.1743119266055046,31,17,6.300000000000001,FALSE,FALSE,FALSE,25-50%
WR,00-0040729,Jack Bech,LV,LAC,2026-09-20T16:05:00Z,15,20,0.11691961563435102,0.0332425068119891,12,3,4.5,FALSE,FALSE,FALSE,10-25%
RB,00-0040730,RJ Harvey,DEN,JAX,2026-09-20T16:05:00Z,15,20,0.1776425108720582,0.05344158133124333,18,5,0,TRUE,FALSE,FALSE,10-25%
RB,00-0040734,TreVeyon Henderson,NE,PIT,2026-09-20T13:00:00Z,15,20,0.2626425108720582,0.14564014704406897,26,15,13.600000000000001,FALSE,FALSE,FALSE,25-50%
WR,00-0040735,Luther Burden III,CHI,MIN,2026-09-20T13:00:00Z,15,20,0.2909411570531479,0.14439140811455847,29,14,6.2,FALSE,FALSE,FALSE,25-50%
TE,00-0040736,Mason Taylor,NYJ,GB,2026-09-20T13:00:00Z,12,17,0.2169449282298587,0.08181730413274105,22,8,0,TRUE,FALSE,FALSE,10-25%
TE,00-0040739,Elijah Arroyo,SEA,ARI,2026-09-20T16:25:00Z,12,17,0.1508590960899098,0.06540830608115675,15,7,2.7,FALSE,FALSE,FALSE,10-25%
QB,00-0040743,Tyler Shough,NO,BAL,2026-09-20T13:00:00Z,20,25,0.23165203905942253,0.12204023518569282,23,12,22.38,FALSE,TRUE,FALSE,10-25%
WR,00-0040782,Isaiah Bond,CLE,TB,2026-09-20T13:00:00Z,15,20,0.0871359305344633,0.0332425068119891,9,3,2,FALSE,FALSE,FALSE,under 10%
RB,00-0040784,Quinshon Judkins,CLE,TB,2026-09-20T13:00:00Z,15,20,0.294635358788571,0.13181631686941006,29,13,9.8,FALSE,FALSE,FALSE,25-50%
WR,00-0040785,Dohnte Meyers,CIN,HOU,2026-09-20T13:00:00Z,15,20,0.08835422066779511,0.0332425068119891,9,3,0,FALSE,FALSE,FALSE,under 10%
WR,00-0040867,Makai Lemon,PHI,TEN,2026-09-20T13:00:00Z,15,20,0.18398481810884565,0.0681265206812652,18,7,1.9,FALSE,FALSE,FALSE,10-25%
WR,00-0040870,Ja'Kobi Lane,BAL,NO,2026-09-20T13:00:00Z,15,20,0.02303358223797115,0,2,2,0,TRUE,FALSE,FALSE,under 10%
WR,00-0040876,Elijah Sarratt,BAL,NO,2026-09-20T13:00:00Z,15,20,0.16265955046474764,0.05753424657534246,16,6,0,TRUE,FALSE,FALSE,10-25%
RB,00-0040878,Mike Washington Jr.,LV,LAC,2026-09-20T16:05:00Z,15,20,0.08810577245557405,0.02975863018024345,9,3,0.7000000000000001,FALSE,FALSE,FALSE,under 10%
TE,00-0040879,Matthew Hibner,BAL,NO,2026-09-20T13:00:00Z,12,17,0.14315340949933875,0.04302144332118553,14,4,0,TRUE,FALSE,FALSE,10-25%
RB,00-0040886,Nicholas Singleton,TEN,PHI,2026-09-20T13:00:00Z,15,20,0.07665059204464425,0.02698403024064909,8,3,1,FALSE,FALSE,FALSE,under 10%
TE,00-0040887,Josh Cuevas,BAL,NO,2026-09-20T13:00:00Z,12,17,0.1741515804980248,0.0665017969186095,17,7,0,TRUE,FALSE,FALSE,10-25%
WR,00-0040890,Cyrus Allen,KC,IND,2026-09-20T20:20:00Z,15,20,0.0954804378368587,0.0332425068119891,10,3,0,TRUE,FALSE,FALSE,under 10%
QB,00-0040891,Cole Payton,PHI,TEN,2026-09-20T13:00:00Z,20,25,0.10632867766841309,0,11,2,0,TRUE,FALSE,FALSE,10-25%
WR,00-0040894,Malik Benson,LV,LAC,2026-09-20T16:05:00Z,15,20,0.0855995433872816,0.01603206412825651,9,2,0,FALSE,FALSE,FALSE,under 10%
QB,00-0040906,Garrett Nussmeier,KC,IND,2026-09-20T20:20:00Z,20,25,0.10632867766841309,0,11,2,0,TRUE,FALSE,FALSE,10-25%
WR,00-0040930,Camden Brown,DAL,WAS,2026-09-20T16:25:00Z,15,20,0.11672003315977096,0.05199698568198945,12,5,0,TRUE,FALSE,FALSE,10-25%
WR,00-0040948,J. Michael Sturdivant,GB,NYJ,2026-09-20T13:00:00Z,15,20,0.12991422870227012,0.04385964912280701,13,4,0,FALSE,FALSE,FALSE,10-25%
QB,00-0040981,Joe Fagnano,BAL,NO,2026-09-20T13:00:00Z,20,25,0.10632867766841309,0,11,2,0,TRUE,FALSE,FALSE,10-25%
RB,00-0041013,Emmett Johnson,KC,IND,2026-09-20T20:20:00Z,15,20,0.149756908131854,0.05356793053897889,15,5,5.5,FALSE,FALSE,FALSE,10-25%
RB,00-0041027,Jeremiyah Love,ARI,SEA,2026-09-20T16:25:00Z,15,20,0.28249809171251833,0.17494758780460373,28,17,7.5,FALSE,FALSE,FALSE,25-50%
TE,00-0041032,Kenyon Sadiq,NYJ,GB,2026-09-20T13:00:00Z,12,17,0.1593226829548712,0.05338724910356462,16,5,3.7,FALSE,FALSE,FALSE,10-25%
WR,00-0041035,De'Zhaun Stribling,SF,MIA,2026-09-20T16:25:00Z,15,20,0.2077101516865088,0.128859649122807,21,13,0,TRUE,FALSE,FALSE,10-25%
WR,00-0041037,Denzel Boston,CLE,TB,2026-09-20T13:00:00Z,15,20,0.1778800007267394,0.08280254777070063,18,8,20.5,FALSE,TRUE,TRUE,10-25%
WR,00-0041040,Antonio Williams,WAS,DAL,2026-09-20T16:25:00Z,15,20,0.1379421557233945,0.05199698568198945,14,5,5.4,FALSE,FALSE,FALSE,10-25%
TE,00-0041041,Oscar Delp,NO,BAL,2026-09-20T13:00:00Z,12,17,0.14294661345879742,0.05447939311473114,14,5,1.8,FALSE,FALSE,FALSE,10-25%
WR,00-0041044,Zachariah Branch,ATL,CAR,2026-09-20T13:00:00Z,15,20,0.1000766020464875,0.0332425068119891,10,3,3.4000000000000004,FALSE,FALSE,FALSE,10-25%
WR,00-0041048,Ted Hurst III,TB,CLE,2026-09-20T13:00:00Z,15,20,0.2410837220829063,0.14160377358490567,24,14,4.7,FALSE,FALSE,FALSE,10-25%
WR,00-0041051,Zavion Thomas,CHI,MIN,2026-09-20T13:00:00Z,15,20,0.11433858514497558,0.04385964912280701,11,4,0,FALSE,FALSE,FALSE,10-25%
RB,00-0041052,Kaelon Black,SF,MIA,2026-09-20T16:25:00Z,15,20,0.24619959924421295,0.10889621039480166,25,11,2.5,FALSE,FALSE,FALSE,10-25%
QB,00-0041056,Cade Klubnik,NYJ,GB,2026-09-20T13:00:00Z,20,25,0.10632867766841309,0,11,2,0,TRUE,FALSE,FALSE,10-25%
WR,00-0041067,Bryce Lance,NO,BAL,2026-09-20T13:00:00Z,15,20,0.10650018170324972,0.0332425068119891,11,3,1.8,FALSE,FALSE,FALSE,10-25%
WR,00-0041069,Colbie Young,CIN,HOU,2026-09-20T13:00:00Z,15,20,0.10289431259760257,0.0332425068119891,10,3,1.7000000000000002,FALSE,FALSE,FALSE,10-25%
WR,00-0041070,Reggie Virgil,ARI,SEA,2026-09-20T16:25:00Z,15,20,0.1079632772755598,0.0332425068119891,11,3,0,TRUE,FALSE,FALSE,10-25%
TE,00-0041077,Justin Joly,MIA,SF,2026-09-20T16:25:00Z,12,17,0.10156369793439834,0.03267967619522707,10,3,0,TRUE,FALSE,FALSE,10-25%
RB,00-0041081,Max Bredeson,MIN,CHI,2026-09-20T13:00:00Z,15,20,0.10563573091849654,0.03640962189892723,11,4,0,TRUE,FALSE,FALSE,10-25%
TE,00-0041084,Tanner Koziol,JAX,DEN,2026-09-20T16:05:00Z,12,17,0.14905455914614488,0.03757468480989566,15,4,0,TRUE,FALSE,FALSE,10-25%
QB,00-0041092,Taylen Green,CLE,TB,2026-09-20T13:00:00Z,20,25,0.10632867766841309,0,11,2,0,TRUE,FALSE,FALSE,10-25%
TE,00-0041094,Bauer Sharp,TB,CLE,2026-09-20T13:00:00Z,12,17,0.15077810183382506,0.07197041792083021,15,7,0,TRUE,FALSE,FALSE,10-25%
RB,00-0041096,Kaytron Allen,WAS,DAL,2026-09-20T16:25:00Z,15,20,0.08701134922813912,0.02975863018024345,9,3,2.4000000000000004,FALSE,FALSE,FALSE,under 10%
WR,00-0041099,Barion Brown,NO,BAL,2026-09-20T13:00:00Z,15,20,0.15153865073421463,0.05753424657534246,15,6,0,FALSE,FALSE,FALSE,10-25%
WR,00-0041100,Josh Cameron,JAX,DEN,2026-09-20T16:05:00Z,15,20,0.10064336645638187,0.0332425068119891,10,3,0,FALSE,FALSE,FALSE,10-25%
RB,00-0041104,Demond Claiborne,MIN,CHI,2026-09-20T13:00:00Z,15,20,0.10245951834522278,0.03727047298678691,10,4,1.2,FALSE,FALSE,FALSE,10-25%
WR,00-0041106,C.J. Williams,JAX,DEN,2026-09-20T16:05:00Z,15,20,0.1042885484342078,0.0332425068119891,10,3,0,TRUE,FALSE,FALSE,10-25%
TE,00-0041116,Jack Endries,CIN,HOU,2026-09-20T13:00:00Z,12,17,0.1581867300539481,0.04792919143411586,16,5,0,TRUE,FALSE,FALSE,10-25%
QB,00-0041117,Athan Kaliakmanis,WAS,DAL,2026-09-20T16:25:00Z,20,25,0.10632867766841309,0,11,2,0,TRUE,FALSE,FALSE,10-25%
QB,00-0041123,Behren Morton,NE,PIT,2026-09-20T13:00:00Z,20,25,0.10632867766841309,0,11,2,0,TRUE,FALSE,FALSE,10-25%
RB,00-0041125,Seth McGowan,IND,KC,2026-09-20T20:20:00Z,15,20,0.06363664686121409,0.01650713931772578,6,2,0,FALSE,FALSE,FALSE,under 10%
TE,00-0041131,Carsen Ryan,CLE,TB,2026-09-20T13:00:00Z,12,17,0.11384748493162623,0.05775674085216733,11,6,0,TRUE,FALSE,FALSE,10-25%
WR,00-0041132,Deion Burks,IND,KC,2026-09-20T20:20:00Z,15,20,0.0898641148805534,0.0332425068119891,9,3,1.4000000000000001,FALSE,FALSE,FALSE,under 10%
TE,00-0041133,Dallen Bentley,DEN,JAX,2026-09-20T16:05:00Z,12,17,0.1662870164906327,0.04520207320489637,17,5,0,TRUE,FALSE,FALSE,10-25%
QB,00-0041149,Haynes King,CAR,ATL,2026-09-20T13:00:00Z,20,25,0.10632867766841309,0,11,2,0,TRUE,FALSE,FALSE,10-25%
QB,00-0041172,Miller Moss,CHI,MIN,2026-09-20T17:00:00Z,20,25,0.0957000505158952,0,10,2,0,TRUE,FALSE,FALSE,under 10%
QB,00-0041194,Jack Strand,ATL,CAR,2026-09-20T13:00:00Z,20,25,0.10632867766841309,0,11,2,-0.040000000000000036,FALSE,FALSE,FALSE,10-25%
QB,00-0041251,Jalon Daniels,TB,CLE,2026-09-20T13:00:00Z,20,25,0.10632867766841309,0,11,2,0,TRUE,FALSE,FALSE,10-25%
TE,00-0041314,Tanner Arkin,NE,PIT,2026-09-20T13:00:00Z,12,17,0.1659055582388601,0.05502552478614835,17,6,0,TRUE,FALSE,FALSE,10-25%
RB,00-0041326,CJ Donaldson,NO,BAL,2026-09-20T13:00:00Z,15,20,0.1532929686143374,0.1061738432073676,15,11,0.2,FALSE,FALSE,FALSE,10-25%
WR,00-0041342,Dillon Bell,MIN,CHI,2026-09-20T13:00:00Z,15,20,0.13041530147674676,0.04385964912280701,13,4,0,TRUE,FALSE,FALSE,10-25%
TE,00-0041395,Eli Raridon,NE,PIT,2026-09-20T13:00:00Z,12,17,0.20100210244768835,0.11447644574696995,20,11,4,FALSE,FALSE,FALSE,10-25%
