position,tier,resid
QB,statue,-1.7602972760878057
QB,statue,3.355482462400877
QB,statue,-1.731446017992312
QB,statue,1.873585137948618
QB,statue,-1.7092925491238846
QB,statue,-0.5026953321081671
QB,statue,7.484820440429296
QB,statue,8.369093968165968
QB,statue,-8.92644261982449
QB,statue,4.153490119884388
QB,statue,1.1257123056773366
QB,statue,-2.324974768393789
QB,statue,8.917192208606187
QB,statue,0.4442607488922965
QB,statue,-2.8060102090201733
QB,statue,6.8107020421397095
QB,statue,-0.5177783530698795
QB,statue,-7.685132929733293
QB,statue,2.241632146618078
QB,statue,4.123103406284476
QB,statue,-0.9844642346545637
QB,statue,1.0458533998965238
QB,statue,-3.297765250481004
QB,statue,0.9920686634296999
QB,statue,-0.5843710987214883
QB,statue,-4.801225816400004
QB,statue,-3.6040906350078044
QB,statue,1.4020152270940982
QB,statue,5.153569572365812
QB,statue,4.579950312943483
QB,statue,-4.527886144583867
QB,statue,-2.7810926105244493
QB,statue,-0.5800862949706348
QB,statue,-4.050690629584726
QB,statue,-0.023954253114663537
QB,statue,4.172479495647024
QB,statue,-0.791366077863172
QB,statue,2.2223361346138146
QB,statue,-1.9137894692119795
QB,statue,2.5115864720682515
QB,statue,1.9704075309506792
QB,statue,-1.3691183406373
QB,statue,9.443144458003946
QB,statue,2.361921222135876
QB,statue,1.2064855820792462
QB,statue,0.08003959300546047
QB,statue,12.421367444540065
QB,statue,-3.480275872126527
QB,statue,-2.7063285535786474
QB,statue,-2.1024168772965264
QB,statue,-4.8035016589573525
QB,statue,0.2457676162277941
QB,statue,-0.7895606030654027
QB,statue,-0.8921882590850204
QB,statue,1.9959748075532977
QB,statue,3.5301292212612574
QB,statue,-4.456073459688571
QB,statue,3.281077907319231
QB,statue,4.914507070422489
QB,statue,-1.9382756370884362
QB,statue,-0.34819234931269033
QB,statue,5.590026883238896
QB,statue,-0.1552743016848225
QB,statue,0.9950672664783125
QB,statue,1.0259906753101757
QB,statue,3.5227697099611466
QB,statue,5.0730409566211785
QB,statue,-2.5904085353546646
QB,statue,-1.666580438973753
QB,statue,-1.6157166821083024
QB,statue,-5.37380397824986
QB,statue,2.741758716005306
QB,statue,-3.255064533927004
QB,statue,-1.1580075258727245
QB,statue,2.5661817606991746
QB,statue,-9.426651435228443
QB,statue,-2.1973360352894553
QB,statue,-4.656548235321187
QB,statue,-3.7970897103294687
QB,statue,6.2591810950283575
QB,statue,-1.8410717590434704
QB,statue,5.998065724462169
QB,statue,1.5422481568721378
QB,statue,-0.7618779463222648
QB,statue,3.4103507528958357
QB,statue,2.6806216476318068
QB,statue,-0.3819197887253141
QB,statue,1.9424982188910305
QB,statue,-4.4357295899007285
QB,statue,-0.8436194129410919
QB,statue,0.961485560934177
QB,statue,-2.4411727403963788
QB,statue,2.436394154178831
QB,statue,10.219126247867584
QB,statue,-3.002755120648609
QB,statue,-1.9234626347605135
QB,statue,-4.719448476097571
QB,statue,1.5493906130014865
QB,statue,2.7555036863387663
QB,statue,-2.143548896673682
QB,statue,-1.534402387968391
QB,statue,-1.6162871654521103
QB,statue,1.779886820481301
QB,statue,6.930281758304074
QB,statue,5.377971695798203
QB,statue,-2.7020657060731716
QB,statue,-0.7319592465620399
QB,statue,-2.3084957388080847
QB,statue,-0.11040089244011134
QB,statue,0.1584779267353837
QB,statue,6.29612606099196
QB,statue,-5.108513359648444
QB,statue,-0.7394775598455156
QB,statue,-1.5644199545871893
QB,statue,1.5468247115613818
