cell,bin,n,pred,emp,delta,method,threshold,position
exante_mid,"[0.6,0.7)",1,0.6386993256375896,1,0.3613006743624104,platt_vol_vegas,12+,TE
exante_mid,"[0.8,0.9)",1,0.8844681096808388,0,-0.8844681096808388,platt_vol_vegas,12+,TE
exante_high,"[0.3,0.4)",3,0.3717983907348487,0.6666666666666666,0.2948682759318179,platt_vol_vegas,12+,TE
exante_high,"[0.4,0.5)",34,0.4569238921363099,0.47058823529411764,0.013664343157807735,platt_vol_vegas,12+,TE
exante_high,"[0.5,0.6)",52,0.548412464593588,0.5576923076923077,0.009279843098719764,platt_vol_vegas,12+,TE
exante_high,"[0.6,0.7)",32,0.6529976087607232,0.59375,-0.059247608760723214,platt_vol_vegas,12+,TE
exante_high,"[0.7,0.8)",9,0.7365290695649213,0.6666666666666666,-0.06986240289825463,platt_vol_vegas,12+,TE
exante_high,"[0.8,0.9)",1,0.8634655814069511,1,0.13653441859304893,platt_vol_vegas,12+,TE
exante_high,"[0.9,1]",1,0.9260011978980428,0,-0.9260011978980428,platt_vol_vegas,12+,TE
exante_low,"[0,0.1)",60,0.03679166666666667,0,-0.03679166666666667,raw,17+,TE
exante_mid,"[0,0.1)",623,0.05896709470304976,0.06260032102728733,0.0036332263242375637,raw,17+,TE
exante_mid,"[0.1,0.2)",467,0.1410203426124197,0.15203426124197003,0.01101391862955034,raw,17+,TE
exante_mid,"[0.2,0.3)",60,0.222475,0.2,-0.022474999999999995,raw,17+,TE
exante_mid,"[0.3,0.4)",2,0.31575,0.5,0.18425000000000002,raw,17+,TE
exante_high,"[0.1,0.2)",20,0.18205,0.4,0.21795000000000003,raw,17+,TE
exante_high,"[0.2,0.3)",74,0.2455,0.2702702702702703,0.02477027027027029,raw,17+,TE
exante_high,"[0.3,0.4)",36,0.34429166666666666,0.3333333333333333,-0.010958333333333348,raw,17+,TE
exante_high,"[0.4,0.5)",2,0.42325,0,-0.42325,raw,17+,TE
exante_low,"[0,0.1)",60,0.034893613971753376,0,-0.034893613971753376,platt,17+,TE
exante_mid,"[0,0.1)",654,0.058193897283970966,0.07033639143730887,0.012142494153337902,platt,17+,TE
exante_mid,"[0.1,0.2)",413,0.14262496889298704,0.14043583535108958,-0.0021891335418974533,platt,17+,TE
exante_mid,"[0.2,0.3)",83,0.22838894003894006,0.2289156626506024,5.267226116623391e-4,platt,17+,TE
exante_mid,"[0.3,0.4)",2,0.32936547574980424,0,-0.32936547574980424,platt,17+,TE
exante_high,"[0.1,0.2)",14,0.18506376043028358,0.2857142857142857,0.10065052528400212,platt,17+,TE
exante_high,"[0.2,0.3)",66,0.24938547858414017,0.30303030303030304,0.053644824446162864,platt,17+,TE
exante_high,"[0.3,0.4)",39,0.34531500569710255,0.28205128205128205,-0.0632637236458205,platt,17+,TE
exante_high,"[0.4,0.5)",13,0.4318248444154506,0.38461538461538464,-0.04720945980006597,platt,17+,TE
exante_low,"[0,0.1)",60,0.009714252027469464,0,-0.009714252027469464,iso,17+,TE
exante_mid,"[0,0.1)",648,0.05096622902289004,0.06635802469135803,0.015391795668467989,iso,17+,TE
exante_mid,"[0.1,0.2)",329,0.12487026570176525,0.1337386018237082,0.008868336121942946,iso,17+,TE
exante_mid,"[0.2,0.3)",168,0.24628687435950933,0.20833333333333334,-0.037953541026175985,iso,17+,TE
exante_mid,"[0.3,0.4)",5,0.3333333333333333,0,-0.3333333333333333,iso,17+,TE
exante_mid,"[0.4,0.5)",2,0.4166666666666667,0.5,0.08333333333333331,iso,17+,TE
exante_high,"[0.1,0.2)",6,0.1475829817158931,0.16666666666666666,0.01908368495077356,iso,17+,TE
exante_high,"[0.2,0.3)",94,0.2648063105389206,0.30851063829787234,0.04370432775895172,iso,17+,TE
exante_high,"[0.3,0.4)",19,0.34276375520348357,0.47368421052631576,0.1309204553228322,iso,17+,TE
exante_high,"[0.4,0.5)",11,0.41212121212121217,0.09090909090909091,-0.3212121212121213,iso,17+,TE
exante_high,"[0.5,0.6)",1,0.5,0,-0.5,iso,17+,TE
exante_high,"[0.9,1]",1,1,0,-1,iso,17+,TE
exante_low,"[0,0.1)",60,0.034893613971753376,0,-0.034893613971753376,strat_platt,17+,TE
exante_mid,"[0,0.1)",652,0.05729780218030748,0.06901840490797546,0.011720602727667985,strat_platt,17+,TE
exante_mid,"[0.1,0.2)",396,0.14460456782604256,0.13636363636363635,-0.008240931462406204,strat_platt,17+,TE
exante_mid,"[0.2,0.3)",98,0.23455048688537364,0.23469387755102042,1.4339066564678093e-4,strat_platt,17+,TE
exante_mid,"[0.3,0.4)",6,0.3262159262133119,0.16666666666666666,-0.15954925954664526,strat_platt,17+,TE
exante_high,"[0.1,0.2)",14,0.18506376043028358,0.2857142857142857,0.10065052528400212,strat_platt,17+,TE
exante_high,"[0.2,0.3)",66,0.24938547858414017,0.30303030303030304,0.053644824446162864,strat_platt,17+,TE
exante_high,"[0.3,0.4)",39,0.34531500569710255,0.28205128205128205,-0.0632637236458205,strat_platt,17+,TE
exante_high,"[0.4,0.5)",13,0.4318248444154506,0.38461538461538464,-0.04720945980006597,strat_platt,17+,TE
exante_low,"[0,0.1)",60,0.009714252027469464,0,-0.009714252027469464,strat_iso,17+,TE
exante_mid,"[0,0.1)",648,0.05143780491811831,0.06635802469135803,0.01492021977323972,strat_iso,17+,TE
exante_mid,"[0.1,0.2)",335,0.12617044706097078,0.13134328358208955,0.005172836521118773,strat_iso,17+,TE
exante_mid,"[0.2,0.3)",160,0.24829735155632182,0.21875,-0.02954735155632182,strat_iso,17+,TE
exante_mid,"[0.3,0.4)",6,0.32905982905982906,0,-0.32905982905982906,strat_iso,17+,TE
exante_mid,"[0.4,0.5)",2,0.4166666666666667,0.5,0.08333333333333331,strat_iso,17+,TE
exante_mid,"[0.9,1]",1,1,0,-1,strat_iso,17+,TE
exante_high,"[0.1,0.2)",6,0.1475829817158931,0.16666666666666666,0.01908368495077356,strat_iso,17+,TE
