position,player_id,player_name,posteam,defteam,game_id,season,week,report_status,practice_status,team_spread,implied_total,pred_fp,pred_vol,lo_80_fp,hi_80_fp,lo_90_fp,hi_90_fp,p_start,p_boom,star_bucket,p_start_recal,p_boom_recal,recal_method_start,recal_method_boom,override_flag_type,override_confidence,override_reason,p_start_recal_preoverride,p_boom_recal_preoverride,pred_eff,med_vol,lo_50_vol,hi_50_vol,lo_80_vol,hi_80_vol,lo_90_vol,hi_90_vol,pred_tot,med_tot,lo_50_tot,hi_50_tot,lo_80_tot,hi_80_tot,lo_90_tot,hi_90_tot,depth_chart_starter_floor,pred_pass_eff,lo_50_pass_eff,hi_50_pass_eff,lo_80_pass_eff,hi_80_pass_eff,lo_90_pass_eff,hi_90_pass_eff,pred_db,lo_50_db,hi_50_db,lo_80_db,hi_80_db,lo_90_db,hi_90_db,pred_rush,lo_50_rush,hi_50_rush,lo_80_rush,hi_80_rush,lo_90_rush,hi_90_rush,pred_carry,lo_50_carry,hi_50_carry,lo_80_carry,hi_80_carry,lo_90_carry,hi_90_carry
WR,00-0037247,George Pickens,DAL,BAL,2026_03_BAL_DAL,2026,3,NA,NA,-3.5,24.5,15.9672769576943,7.25297125837293,7.40053354105483,25.9679608790046,6.07510604014903,30.0916900665756,0.454293274796903,0.240810278726652,NA,0.466743718066144,0.246587301457936,platt,platt,NA,NA,NA,0.466743718066144,0.246587301457936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0037261,Khalil Shakir,BUF,LAC,2026_03_LAC_BUF,2026,3,NA,NA,7,28.75,11.7225895380044,6.49981156104252,3.89791787063978,20.8569903631014,2.68730206144681,24.6235122919826,0.255767878007709,0.119731301266642,NA,0.256387455410131,0.121301420418831,platt,platt,NA,NA,NA,0.256387455410131,0.121301420418831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0037291,Jalen Nailor,LV,NO,2026_03_LV_NO,2026,3,NA,NA,-3,20.25,9.54987504677684,5.82245580637525,2.40543411842415,17.890185015691,1.3000620972845,21.3292677747124,0.172879151511969,0.069325905595401,NA,0.0846026233218114,0,platt,platt,role_change_down,0.85,Brock Bowers' imminent return from knee injury will reduce Nailor's target share and opportunity in the passing game.,0.169602623321811,0.0695234768142319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0037545,Rashid Shaheed,SEA,WAS,2026_03_SEA_WAS,2026,3,NA,NA,7.5,24,9.52534988572938,5.76402638176495,2.44021083679258,17.7964317567381,1.3440138706313,21.2069686752771,0.171105265103391,0.0676947018036401,NA,0.167763393224682,0.0678563896149534,platt,platt,NA,NA,NA,0.167763393224682,0.0678563896149534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0037664,Alec Pierce,IND,HOU,2026_03_HOU_IND,2026,3,NA,Did Not Participate In Practice,-1.5,20.5,9.95276214735159,5.55332260390825,3.0823496394879,17.973175571513,2.01937468650841,21.2803506801197,0.177962122627476,0.0693571649228315,NA,0.0898780355106326,0,platt,platt,role_change_down,0.85,"Pierce left the game with a heel injury, likely reducing his snap count and targets going forward, while Treadwell's role increased as a result.",0.174878035510633,0.0695554306114942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0037740,Garrett Wilson,NYJ,DET,2026_03_NYJ_DET,2026,3,NA,NA,-6.5,20.5,14.8152199796624,9.5450632719254,4.06603113934669,27.3636569730796,2.40294053321144,32.5379386817421,0.401234894764426,0.237466275335858,NA,0.410548353498287,0.243122738038876,platt,platt,NA,NA,NA,0.410548353498287,0.243122738038876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0037741,Jahan Dotson,ATL,GB,2026_03_ATL_GB,2026,3,NA,NA,-4.5,19,8.68555210879514,5.94442871113034,1.41764823066917,17.1699908179581,0.293174296350401,20.6685043016788,0.153789144092306,0.0595541192679331,NA,0.149862372526104,0.0595478411484837,platt,platt,NA,NA,NA,0.149862372526104,0.0595478411484837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0037742,Treylon Burks,WAS,SEA,2026_03_SEA_WAS,2026,3,NA,NA,-7.5,16.5,6.6015498567451,4.51716968853466,0.809063000581628,13.3636095274384,-0.087137691373508,16.1519091129013,0.0706561217257085,0.0139829249543604,NA,0.0657852786765653,0.0135842925276042,platt,platt,NA,NA,NA,0.0657852786765653,0.0135842925276042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0037801,KaVontae Turpin,DAL,BAL,2026_03_BAL_DAL,2026,3,NA,NA,-3.5,24.5,8.09083948282,4.48202304188765,2.33562369421582,14.8093894850264,1.44518949899447,17.5797480885232,0.0965598223505614,0.0272004047800607,NA,0.0915660612860918,0.0267783363009637,platt,platt,NA,NA,NA,0.0915660612860918,0.0267783363009637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0037816,Romeo Doubs,NE,JAX,2026_03_NE_JAX,2026,3,NA,NA,-3,21.25,10.0087262220138,6.18657366454825,2.49701011246537,18.7777875636079,1.33481409160004,22.3936636863275,0.190603354802248,0.083099359672299,NA,0.188029475727757,0.0836256409989821,platt,platt,NA,NA,NA,0.188029475727757,0.0836256409989821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0038090,Skyy Moore,GB,ATL,2026_03_ATL_GB,2026,3,NA,NA,4.5,23.5,7.10900667181554,4.53220738326792,1.30058856857847,13.8896642342288,0.401923029485032,16.6856325621013,0.0801439852751112,0.0190635155446762,NA,0.075171876619362,0.018634938475793,platt,platt,NA,NA,NA,0.075171876619362,0.018634938475793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0038104,Tyquan Thornton,KC,MIA,2026_03_KC_MIA,2026,3,NA,NA,10.5,28,10.1100875770191,5.41134507692757,3.38515969884542,17.9606644919986,2.3446938044162,21.1978084131846,0.179313565987192,0.0685010064789726,NA,0.176281911824452,0.0686803436820489,platt,platt,NA,NA,NA,0.176281911824452,0.0686803436820489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0038117,Wan'Dale Robinson,TEN,NYG,2026_03_TEN_NYG,2026,3,NA,NA,-2.5,18,12.2048022148642,6.9749591975008,3.91034345096021,21.8876252389585,2.62704322634347,25.8802861646236,0.279366516070196,0.140999035076482,NA,0.281310146803538,0.143252606530647,platt,platt,NA,NA,NA,0.281310146803538,0.143252606530647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0038124,Christian Watson,GB,ATL,2026_03_ATL_GB,2026,3,NA,NA,4.5,23.5,14.4232194362406,7.3283563234829,5.78295865390281,24.5097263945345,4.44615670957649,28.6688442580561,0.381021103132498,0.194030610494029,NA,0.389101674228957,0.198122708802635,platt,platt,NA,NA,NA,0.389101674228957,0.198122708802635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0038359,Xavier Smith,LA,DEN,2026_03_LA_DEN,2026,3,NA,NA,2.5,23.5,7.82122498783124,4.53138826221677,2.01367444194673,14.6008697771936,1.11514312939864,17.3964204934484,0.0928613310342453,0.025694418106529,NA,0.0878569038137844,0.0252669633374837,platt,platt,NA,NA,NA,0.0878569038137844,0.0252669633374837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0038393,Dontayvion Wicks,PHI,CHI,2026_03_PHI_CHI,2026,3,NA,NA,4.5,23,12.1814721176591,6.55719661949526,4.29975413419289,21.3824679308935,3.08031224576432,25.1764499513533,0.27342580709044,0.131599490985579,NA,0.353030065383966,0.211545671847165,platt,platt,role_change_up,0.78,Dallas Goedert's knee injury creates expanded target opportunity for Wicks as Eagles' pass-catching option.,0.275030065383966,0.133545671847165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0038543,Jaxon Smith-Njigba,SEA,WAS,2026_03_SEA_WAS,2026,3,NA,NA,7.5,24,18.8406609083308,8.94701622931092,8.65115544524797,30.7357321734311,7.07465780728117,35.6406019753461,0.581894188057318,0.361844041531957,NA,0.685582244840653,0.456757781586844,platt,platt,role_change_up,0.85,"Drew Lock is demonstrating a clear tendency to heavily target JSN (155 yards and all TDs in this game), establishing him as the primary receiving option and suggesting sustained high-volume opportunity if Lock continues as starter.",0.600582244840653,0.371757781586844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0038544,Quentin Johnston,LAC,BUF,2026_03_LAC_BUF,2026,3,NA,NA,-7,21.75,11.3454506217284,7.38739663776716,2.64770394478178,21.4990657253183,1.30200791061022,25.6858552780622,0.255388501741644,0.131049873299685,NA,0.255987359208318,0.1329783253276,platt,platt,NA,NA,NA,0.255987359208318,0.1329783253276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0038559,Michael Wilson,ARI,SF,2026_03_ARI_SF,2026,3,NA,NA,-8.5,19.5,11.7227149623113,6.96821632881652,3.43488328634807,21.3978016263222,2.15260839004809,25.3872725047732,0.262520148486517,0.130384390697436,NA,0.263511705058337,0.132291414888425,platt,platt,NA,NA,NA,0.263511705058337,0.132291414888425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0038563,Tre Tucker,LV,NO,2026_03_LV_NO,2026,3,NA,NA,-3,20.25,11.5504453374446,6.10860151914164,4.11705430654938,20.2280711922234,2.96697656776729,23.8062443749514,0.242735877275114,0.105527507823334,NA,0.167655507006414,0.0316689868550312,platt,platt,role_change_down,0.75,Brock Bowers' imminent return from knee injury will likely reduce Tucker's target share in the Raiders' passing game.,0.242655507006414,0.106668986855031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0038573,Derius Davis,LAC,BUF,2026_03_LAC_BUF,2026,3,NA,NA,-7,21.75,6.95157675325532,4.49327694406732,1.18442132290553,13.6840649087861,0.292139852850439,16.4601708361796,0.0762989034707071,0.0167226431764749,NA,0.0713593382232696,0.0163039929633208,platt,platt,NA,NA,NA,0.0713593382232696,0.0163039929633208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0038606,Parker Washington,JAX,NE,2026_03_NE_JAX,2026,3,NA,NA,3,24.25,13.6546403727353,7.43827753587437,4.90741636071096,23.8660145529447,3.55406530322492,28.0766207558274,0.345520263113025,0.179623112113974,NA,0.351421320115182,0.1832031906547,platt,platt,NA,NA,NA,0.351421320115182,0.1832031906547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0038608,Kayshon Boutte,HOU,IND,2026_03_HOU_IND,2026,3,NA,NA,1.5,22,9.30600154808231,5.57901693225145,2.40932943152285,17.3570700337637,1.34229165025078,20.6768855950567,0.161571370404245,0.0601946265170383,NA,0.157895182841668,0.0602008530763217,platt,platt,NA,NA,NA,0.157895182841668,0.0602008530763217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0038618,Xavier Hutchinson,HOU,IND,2026_03_HOU_IND,2026,3,NA,NA,1.5,22,10.1713426279554,6.69005426066419,2.15788211428652,19.5261326357248,0.918057314397052,23.3835308799023,0.202807311573315,0.0938576815993729,NA,0.285765190659127,0.179668306473474,platt,platt,role_change_up,0.85,"Nico Collins' absence elevated Hutchinson to lead target volume (9 targets), materially expanding his opportunity and weekly relevance.",0.200765190659127,0.0946683064734742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0038619,Andrei Iosivas,CIN,PIT,2026_03_CIN_PIT,2026,3,NA,Did Not Participate In Practice,3.5,23,7.84433903500004,5.08747361549682,1.4538023341481,15.3045528554139,0.465072699453428,18.3807326166007,0.108585611936463,0.0362624460340699,NA,0.18368284790382,0.115905046255224,platt,platt,role_change_up,0.8,Iosivas' 4-game IR absence creates increased target and snap opportunities for remaining Bengals receivers.,0.10368284790382,0.0359050462552241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0038621,DeMario Douglas,NE,JAX,2026_03_NE_JAX,2026,3,NA,NA,-3,21.25,9.83614774568502,5.90829280581834,2.60477497347341,18.2779406061541,1.48595305066736,21.7588692994373,0.181663171618085,0.0752643684260352,NA,0.263723912185997,0.1605982728624,platt,platt,role_change_up,0.85,A.J. Brown's ankle injury creates expanded opportunity for Douglas as primary receiver for New England.,0.178723912185997,0.0755982728623999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0038728,Jared Wayne,HOU,IND,2026_03_HOU_IND,2026,3,NA,NA,1.5,22,7.80340779198816,4.84884756518801,1.66161121194453,14.9732462380304,0.711366095889411,17.9296912474672,0.0995475349298868,0.031724558953741,NA,0.0945685292677372,0.0313283287403829,platt,platt,NA,NA,NA,0.0945685292677372,0.0313283287403829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0038824,Ryan Miller,MIA,KC,2026_03_KC_MIA,2026,3,NA,Limited Participation in Practice,-10.5,17.5,7.0214036348773,4.4353169489357,1.31579570752158,13.6820421862289,0.43303673033374,16.4285213088759,0.0760064112102028,0.0160629322708029,NA,0.0710697845408814,0.0156482240395881,platt,platt,NA,NA,NA,0.0710697845408814,0.0156482240395881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0038994,Jordan Addison,MIN,TB,2026_03_MIN_TB,2026,3,NA,NA,1.5,22,10.7971660124003,6.96755699091931,2.50998241267875,20.4714961222183,1.22780778529448,24.4606550395443,0.23031487734799,0.110249839787516,NA,0.229592168073318,0.111530935723785,platt,platt,NA,NA,NA,0.229592168073318,0.111530935723785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0038997,Josh Downs,IND,HOU,2026_03_HOU_IND,2026,3,NA,NA,-1.5,20.5,12.6547678291136,7.09947282485185,4.23813199818309,22.4802184738032,2.93592880930778,26.5316911454079,0.296188607115258,0.153088116061651,NA,0.384111659906982,0.240747333138704,platt,platt,role_change_up,0.85,Alec Pierce's heel injury creates a near-term opportunity increase for Downs as the team's primary receiving option.,0.299111659906982,0.155747333138704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0039062,Jonathan Mingo,DAL,BAL,2026_03_BAL_DAL,2026,3,NA,NA,-3.5,24.5,7.65308158310023,4.51455200221078,1.86336889841375,14.4119027288681,0.967597420103631,17.198866925685,0.0894491419767139,0.0237696004517032,NA,0.0844426104355009,0.0233378428854681,platt,platt,NA,NA,NA,0.0844426104355009,0.0233378428854681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0039064,Zay Flowers,BAL,DAL,2026_03_BAL_DAL,2026,3,NA,Did Not Participate In Practice,3.5,28,17.1919116392836,8.53078025240506,7.39576819512586,28.627778160341,5.88013065443738,33.3432973117425,0.499497343009733,0.293879495000028,NA,0.429423789603485,0.216541594980315,platt,platt,role_change_down,0.85,"Zay Flowers' hamstring absence is explicitly noted as impacting Ravens offensive opportunities and Jackson's performance, indicating reduced target share/opportunity for Flowers in upcoming weeks.",0.514423789603485,0.301541594980315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0039067,Rashee Rice,KC,MIA,2026_03_KC_MIA,2026,3,NA,Full Participation in Practice,10.5,28,12.5766357172628,7.48087101504615,3.7880383480089,22.836308515546,2.42828609664908,27.06683039846,0.29702544648862,0.158140640609854,NA,0.299997854069272,0.160972327097616,platt,platt,NA,NA,NA,0.299997854069272,0.160972327097616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0039075,Puka Nacua,LA,DEN,2026_03_LA_DEN,2026,3,NA,Did Not Participate In Practice,2.5,23.5,17.304087468735,8.96428457819807,7.09833219932481,29.2181285067068,5.51932042744,34.1308203942598,0.500419612655625,0.300515983915286,NA,0.600394048091497,0.393407872989979,platt,platt,role_change_up,0.85,"Nacua likely to miss second consecutive game, explicitly increasing target/snap opportunity for Adams and Ferguson.",0.515394048091497,0.308407872989979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0039146,Jayden Reed,GB,ATL,2026_03_ATL_GB,2026,3,Out,Did Not Participate In Practice,4.5,23.5,8.35862281194514,4.64962028731469,2.4261277118323,15.2841259437086,1.50826525555683,18.1398205769738,0.108628184345803,0.0330001290494195,NA,0.0187258872561995,0,platt,platt,role_change_down,0.85,Coach uncertainty about Reed's return this season suggests potential loss of a starting WR opportunity for remainder of season.,0.103725887256199,0.0326135882356385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0039337,Malik Nabers,NYG,TEN,2026_03_TEN_NYG,2026,3,NA,Limited Participation in Practice,2.5,20.5,12.5728438547709,8.26105906714939,3.03337434894164,23.7090731854493,1.55744882950566,28.3010385241945,0.304481295818904,0.170046605029619,NA,0.307895732747778,0.17329039194155,platt,platt,NA,NA,NA,0.307895732747778,0.17329039194155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0039342,Xavier Legette,CAR,CLE,2026_03_CAR_CLE,2026,3,NA,NA,2.5,22.5,8.31652071798958,5.3528703496619,1.65170393928751,16.0969248640718,0.620538300565091,19.3051334146821,0.129650674579939,0.0443474893425638,NA,0.0400908765361127,0,platt,platt,role_change_down,0.85,"Impact note explicitly states Legette is not worth starting with majority of work going to Tet McMillan and Jalen Coker, indicating reduced role/opportunity.",0.125090876536113,0.0440862502072514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0039410,Ryan Flournoy,DAL,BAL,2026_03_BAL_DAL,2026,3,NA,NA,-3.5,24.5,12.6981392508895,6.47922871979398,4.89395019742008,21.8086289889507,3.68650341272415,25.5652913074001,0.291486912813235,0.141751070803682,NA,0.294133714010996,0.144029558280847,platt,platt,NA,NA,NA,0.294133714010996,0.144029558280847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0039424,Devaughn Vele,NO,LV,2026_03_LV_NO,2026,3,NA,NA,3,23.25,13.6542309009097,7.13022600794583,5.20747647777019,23.5148415248572,3.90061340725016,27.5808122281806,0.343269220050414,0.174965560612863,NA,0.349032344052425,0.178381611568829,platt,platt,NA,NA,NA,0.349032344052425,0.178381611568829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0039451,Isaiah Williams,NYJ,DET,2026_03_NYJ_DET,2026,3,NA,NA,-6.5,20.5,8.96665991676747,5.51204042503597,2.1384820357194,16.9377692900456,1.08204153032979,20.2246141337132,0.151126157655748,0.0534168654803701,NA,0.147118518243777,0.0532975356204713,platt,platt,NA,NA,NA,0.147118518243777,0.0532975356204713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WR,00-0039491,Jalen Coker,CAR,CLE,2026_03_CAR_CLE,2026,3,NA,Limited Participation in Practice,2.5,22.5,13.3908524928537,6.71526060951996,5.3524486875981,22.7747609138851,4.10876471707352,26.6441659819567,0.326606035619451,0.162187294324741,NA,0.331352303720435,0.165158205415709,platt,platt,NA,NA,NA,0.331352303720435,0.165158205415709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
