bin,n,pred,emp,delta,method,threshold,position
"[0.5,0.6)",766,0.5426717368376683,0.54177545691906,-8.962799186083004e-4,platt_vegas,15+,WR
"[0.6,0.7)",205,0.6338227114175147,0.5951219512195122,-0.038700760198002504,platt_vegas,15+,WR
"[0.7,0.8)",17,0.7226008277582009,0.7647058823529411,0.04210505459474023,platt_vegas,15+,WR
"[0,0.1)",1003,0.08460711417274709,0.08175473579262213,-0.002852378380124962,platt_vol_vegas,15+,WR
"[0.1,0.2)",5414,0.14949840596459954,0.14610269671222756,-0.003395709252371981,platt_vol_vegas,15+,WR
"[0.2,0.3)",3515,0.24635328152660704,0.2694167852062589,0.023063503679651848,platt_vol_vegas,15+,WR
"[0.3,0.4)",2238,0.34725825638627034,0.37220732797140305,0.02494907158513271,platt_vol_vegas,15+,WR
"[0.4,0.5)",1410,0.4466874566734384,0.4475177304964539,8.302738230154816e-4,platt_vol_vegas,15+,WR
"[0.5,0.6)",822,0.5437040948506465,0.5352798053527981,-0.008424289497848458,platt_vol_vegas,15+,WR
"[0.6,0.7)",299,0.6380086381627527,0.5819397993311036,-0.05606883883164904,platt_vol_vegas,15+,WR
"[0.7,0.8)",32,0.7318978256408104,0.6875,-0.04439782564081041,platt_vol_vegas,15+,WR
"[0.8,0.9)",3,0.8135296222994945,0.6666666666666666,-0.14686295563282792,platt_vol_vegas,15+,WR
"[0,0.1)",8201,0.05352072917936836,0.06157785635898061,0.008057127179612246,raw,20+,WR
"[0.1,0.2)",3932,0.1427797558494405,0.1742115971515768,0.031431841302136304,raw,20+,WR
"[0.2,0.3)",1964,0.24313772912423626,0.269857433808554,0.026719704684317724,raw,20+,WR
"[0.3,0.4)",550,0.33625363636363637,0.3381818181818182,0.0019281818181818289,raw,20+,WR
"[0.4,0.5)",82,0.4335487804878049,0.36585365853658536,-0.06769512195121952,raw,20+,WR
"[0.5,0.6)",7,0.5182142857142857,0.5714285714285714,0.05321428571428566,raw,20+,WR
"[0,0.1)",7195,0.05943966179285691,0.051702571230020845,-0.0077370905628360645,platt,20+,WR
"[0.1,0.2)",4380,0.14331955024545134,0.15776255707762557,0.014443006832174227,platt,20+,WR
"[0.2,0.3)",2238,0.24446741938015604,0.2520107238605898,0.007543304480433777,platt,20+,WR
"[0.3,0.4)",804,0.33711745562887446,0.3308457711442786,-0.006271684484595863,platt,20+,WR
"[0.4,0.5)",115,0.43291583490353563,0.391304347826087,-0.04161148707744866,platt,20+,WR
"[0.5,0.6)",4,0.5153420160754336,0.5,-0.015342016075433618,platt,20+,WR
"[0,0.1)",7142,0.0521416203024709,0.05250630075609073,3.6468045361982837e-4,iso,20+,WR
"[0.1,0.2)",4644,0.15755665500326693,0.1569767441860465,-5.799108172204193e-4,iso,20+,WR
