bin,n,pred,emp,delta,method,threshold,position
"[0,0.1)",2111,0.06811488703570331,0.07437233538607295,0.006257448350369635,platt_vol,bust,WR
"[0.1,0.2)",4565,0.1502786586148092,0.13253012048192772,-0.017748538132881492,platt_vol,bust,WR
"[0.2,0.3)",3888,0.24855037282411746,0.24511316872427982,-0.0034372040998376374,platt_vol,bust,WR
"[0.3,0.4)",3904,0.3464441376004056,0.35604508196721313,0.009600944366807529,platt_vol,bust,WR
"[0.4,0.5)",268,0.40985905401722134,0.44776119402985076,0.037902140012629426,platt_vol,bust,WR
"[0,0.1)",1746,0.060637290182532104,0.06701030927835051,0.006373019095818409,platt_vegas,bust,WR
"[0.1,0.2)",4579,0.1518233405316896,0.13649268399213801,-0.015330656539551596,platt_vegas,bust,WR
"[0.2,0.3)",4984,0.2503866578684661,0.24678972712680577,-0.0035969307416603147,platt_vegas,bust,WR
"[0.3,0.4)",3262,0.33520167340357065,0.3626609442060086,0.02745927080243793,platt_vegas,bust,WR
"[0.4,0.5)",165,0.41838797385564486,0.42424242424242425,0.005854450386779397,platt_vegas,bust,WR
"[0,0.1)",2185,0.06747823157975713,0.06819221967963386,7.139880998767306e-4,platt_vol_vegas,bust,WR
"[0.1,0.2)",4460,0.1500841958196891,0.13609865470852017,-0.013985541111168925,platt_vol_vegas,bust,WR
"[0.2,0.3)",4048,0.25009042136580395,0.25271739130434784,0.0026269699385438883,platt_vol_vegas,bust,WR
"[0.3,0.4)",3294,0.3449719511244973,0.3412264723740134,-0.0037454787504839215,platt_vol_vegas,bust,WR
"[0.4,0.5)",740,0.42810531649424877,0.4297297297297297,0.0016244132354809593,platt_vol_vegas,bust,WR
"[0.5,0.6)",8,0.5143073634979636,0.5,-0.014307363497963577,platt_vol_vegas,bust,WR
"[0.6,0.7)",1,0.6422280280178453,0,-0.6422280280178453,platt_vol_vegas,bust,WR
"[0,0.1)",2652,0.06387321432777394,0.06862745098039216,0.004754236652618218,star_platt,bust,WR
"[0.1,0.2)",3101,0.14935522817040758,0.14221218961625282,-0.007143038554154768,star_platt,bust,WR
"[0.2,0.3)",5118,0.25362538202479473,0.23563892145369286,-0.01798646057110187,star_platt,bust,WR
"[0.3,0.4)",3856,0.32899621233762816,0.36099585062240663,0.031999638284778475,star_platt,bust,WR
"[0.4,0.5)",9,0.4049485060225353,0.4444444444444444,0.03949593842190913,star_platt,bust,WR
