bin,n,pred,emp,delta,method,threshold,position
"[0.5,0.6)",15,0.5294329279310225,0.26666666666666666,-0.2627662612643558,platt_vol_vegas,20+,RB
"[0.6,0.7)",6,0.6224715238904741,0.5,-0.12247152389047411,platt_vol_vegas,20+,RB
"[0.7,0.8)",1,0.7330293924809238,1,0.2669706075190762,platt_vol_vegas,20+,RB
"[0.8,0.9)",1,0.8263068889205702,0,-0.8263068889205702,platt_vol_vegas,20+,RB
"[0,0.1)",321,0.0853816199376947,0.08722741433021806,0.0018457943925233589,raw,15+,WR
"[0.1,0.2)",1125,0.14340088888888888,0.12355555555555556,-0.019845333333333326,raw,15+,WR
"[0.2,0.3)",746,0.2502520107238606,0.2734584450402145,0.023206434316353886,raw,15+,WR
"[0.3,0.4)",516,0.34789631782945735,0.4011627906976744,0.05326647286821706,raw,15+,WR
"[0.4,0.5)",403,0.4445062034739454,0.4094292803970223,-0.03507692307692312,raw,15+,WR
"[0.5,0.6)",210,0.5396642857142857,0.5380952380952381,-0.0015690476190476366,raw,15+,WR
"[0.6,0.7)",29,0.6321379310344828,0.5862068965517241,-0.045931034482758704,raw,15+,WR
"[0,0.1)",348,0.08175707974036307,0.08620689655172414,0.004449816811361071,platt,15+,WR
"[0.1,0.2)",1078,0.1433972799907685,0.12244897959183673,-0.02094830039893178,platt,15+,WR
"[0.2,0.3)",707,0.2499860203264433,0.2743988684582744,0.02441284813183109,platt,15+,WR
"[0.3,0.4)",518,0.34728593585736744,0.3861003861003861,0.03881445024301866,platt,15+,WR
"[0.4,0.5)",411,0.4459085540214958,0.39659367396593675,-0.04931488005555906,platt,15+,WR
"[0.5,0.6)",240,0.5434409672280216,0.5375,-0.005940967228021621,platt,15+,WR
"[0.6,0.7)",45,0.6288100144246767,0.4888888888888889,-0.13992112553578778,platt,15+,WR
"[0.7,0.8)",3,0.7192728515419257,1,0.28072714845807434,platt,15+,WR
"[0,0.1)",814,0.0754869389274895,0.08722358722358722,0.011736648296097718,iso,15+,WR
"[0.1,0.2)",571,0.14080130269010283,0.16112084063047286,0.02031953794037003,iso,15+,WR
"[0.2,0.3)",650,0.25908743594339867,0.25076923076923074,-0.008318205174167925,iso,15+,WR
"[0.3,0.4)",337,0.35432072569279804,0.34124629080118696,-0.013074434891611086,iso,15+,WR
"[0.4,0.5)",840,0.44422590859101563,0.43214285714285716,-0.012083051448158466,iso,15+,WR
"[0.5,0.6)",127,0.5291810173578642,0.48031496062992124,-0.04886605672794292,iso,15+,WR
"[0.6,0.7)",3,0.6450452814654732,0.6666666666666666,0.021621385201193388,iso,15+,WR
"[0.7,0.8)",2,0.7859136044067552,0.5,-0.2859136044067552,iso,15+,WR
"[0.9,1]",6,1,0.8333333333333334,-0.16666666666666663,iso,15+,WR
"[0,0.1)",415,0.08264609232448437,0.09397590361445783,0.011329811289973457,strat_platt,15+,WR
"[0.1,0.2)",987,0.14488320589045137,0.12158054711246201,-0.023302658777989357,strat_platt,15+,WR
"[0.2,0.3)",662,0.25045028520984336,0.2628398791540785,0.012389593944235167,strat_platt,15+,WR
"[0.3,0.4)",532,0.34563187482186986,0.3815789473684211,0.03594707254655122,strat_platt,15+,WR
"[0.4,0.5)",435,0.4479345286426977,0.3931034482758621,-0.05483108036683565,strat_platt,15+,WR
"[0.5,0.6)",271,0.5444768519865156,0.5202952029520295,-0.024181649034486163,strat_platt,15+,WR
