player_id,season,week,opportunities,epa_per_opp_obs,total_epa,pred_eff,lo_50_eff,hi_50_eff,lo_80_eff,hi_80_eff,lo_90_eff,hi_90_eff,pred_vol,lo_50_vol,hi_50_vol,lo_80_vol,hi_80_vol,lo_90_vol,hi_90_vol,alpha_fold,pred_tot,lo_50_tot,hi_50_tot,lo_80_tot,hi_80_tot,lo_90_tot,hi_90_tot,it_c,p_start_sim,p_boom_sim,p_start_norm,p_boom_norm,position,med_eff,med_vol,med_tot,fantasy_points_ppr,hit_start,hit_boom
00-0034681,2023,16,10,-0.32897168265772053,-3.289716826577205,-0.08232523467890271,-0.2691210858927354,0.10447061653492998,-0.4538488497369912,0.2891983803791859,-0.5705406276845032,0.4058901583266977,8.361699503042887,4.930453844618114,11.79294516146766,2.0929132007861213,14.630485805299651,-0.21032387298016175,16.933722879065936,0.5524410187423384,-0.6883788739024699,-2.5433791770374707,1.1666214292325308,-4.335701541854627,2.958943794049688,-5.472477137402309,4.095719389597369,-1.75,0.0785,0.016,0.08098541372625143,0.012614332357844635,RB,NA,NA,NA,2.5,FALSE,FALSE
00-0034681,2023,17,9,0.2368002218233111,2.1312019964098,-0.08397713252782676,-0.2707729837416595,0.10281871868600592,-0.4555007475859153,0.2875464825302618,-0.5721925255334273,0.40423826047777367,9.850396820351484,6.41915116192671,13.281642478776256,3.581610518094717,16.11918312260825,1.2783734443284338,18.42242019637453,0.5524410187423384,-0.8272080792343398,-2.857952315955432,1.2035361574867522,-4.820080465771629,3.165664307302949,-6.064554919604446,4.410138761135767,-1,0.11,0.028,0.11583177098100014,0.021849206995272895,RB,NA,NA,NA,10.600000000000001,FALSE,FALSE
00-0034681,2023,18,5,0.10273982234066352,0.5136991117033176,-0.09210532701662576,-0.27890117823045846,0.09469052419720692,-0.46362894207471433,0.2794182880414628,-0.5803207200222262,0.3961100659889747,9.772683953141312,6.341438294716539,13.203929611566084,3.5038976508845465,16.041470255398078,1.2006605771182637,18.34470732916436,0.5524410187423384,-0.9001162513342117,-2.9219940468779657,1.121761544209542,-4.875555340510029,3.075322837841605,-6.114596289058387,4.314363786389964,-1.25,0.1155,0.0375,0.11129923313194667,0.020601597209872913,RB,NA,NA,NA,3.4000000000000004,FALSE,FALSE
00-0034750,2023,18,6,-0.33908764814259484,-2.034525888855569,-0.05253497821871091,-0.2393308294325436,0.13426087299512177,-0.42405859327679946,0.31898863683937767,-0.5407503712243114,0.4356804147868896,10.80435199623458,7.373106337809807,14.235597654659353,4.535565693977814,17.073138298491344,2.232328620211531,19.376375372257627,0.5524410187423384,-0.5676063967894694,-2.704746398177182,1.569533604598243,-4.769675344419948,3.6344625508410098,-6.079350924386408,4.9441381308074686,3.5,0.182,0.056,0.15518202817875998,0.03407941169962119,RB,NA,NA,NA,1.6,FALSE,FALSE
00-0034791,2024,7,14,-0.3983549682688517,-5.576969555763924,-0.04364506365079668,-0.23044091486462936,0.143150787563036,-0.4151686787088853,0.3278785514072919,-0.5318604566563971,0.4445703293548038,10.953127399803694,7.521881741378921,14.384373058228467,4.684341097546929,17.221913702060462,2.3811040237806456,19.525150775826745,0.5524410187423384,-0.47804994253971744,-2.6313975858157828,1.6752977007363483,-4.71198653976224,3.7558866546828047,-6.031594437113725,5.075494552034289,-2.75,0.162,0.0485,0.16388009229435557,0.0370181718054533,RB,NA,NA,NA,10.2,FALSE,FALSE
00-0034791,2024,8,18,-0.3303288079043289,-5.94591854227792,-0.0672772597080807,-0.25407311092191337,0.119518591505752,-0.4388008747661693,0.3042463553500079,-0.5554926527136812,0.4209381332975198,15.72984877483875,12.298603116413975,19.16109443326352,9.461062472581984,21.99863507709551,7.157825398815701,24.301872150861797,0.5524410187423384,-1.0582611211936617,-3.688228543477639,1.5717063010903156,-6.229332942077326,4.112810699690002,-7.841021510367705,5.724499267980381,-6.25,0.3005,0.137,0.3337429895751608,0.11785584471785376,RB,NA,NA,NA,5.2,FALSE,FALSE
00-0034791,2024,9,16,-0.48077155720238807,-7.692344915238209,-0.0943754079824171,-0.2811712591962498,0.0924204432314156,-0.4658990230405057,0.27714820707567145,-0.5825908009880175,0.39383998502318335,16.504163681578103,13.07291802315333,19.93540934000287,10.235377379321337,22.77294998383487,7.932140305555054,25.076187057601153,0.5524410187423384,-1.5575871808575246,-4.258305227968232,1.143130866253183,-6.867769683969218,3.7525953222541695,-8.522815433138142,5.407641071423092,-5.25,0.3175,0.1395,0.3416024975669097,0.1237077018463847,RB,NA,NA,NA,4.5,FALSE,FALSE
00-0034791,2024,11,11,-0.22836164431646463,-2.5119780874811113,-0.03752300202743663,-0.22431885324126932,0.14927284918639605,-0.4090466170855252,0.3340006130306519,-0.5257383950330371,0.4506923909781638,16.340907938828355,12.909662280403582,19.772153597253126,10.07212163657159,22.609694241085123,7.768884562805306,24.91293131485141,0.5524410187423384,-0.6131599217188117,-3.299086714713444,2.07276687127582,-5.894259692965811,4.667939849528187,-7.540241111159541,6.313921267721917,-2.5,0.3595,0.1665,0.38734895020885923,0.15001208818610204,RB,NA,NA,NA,5,FALSE,FALSE
00-0034791,2024,12,21,0.08602085813812373,1.806438020900598,-0.0909800965501445,-0.2777759477639772,0.0958157546636882,-0.46250371160823306,0.28054351850794407,-0.579195489555745,0.397235296455456,16.3391494198724,12.907903761447626,19.77039507829717,10.070363117615631,22.607935722129163,7.76712604384935,24.91117279589545,0.5524410187423384,-1.4865373917672282,-4.172304500755999,1.1992297172215416,-6.767323190507966,3.794248406973509,-8.413206751639054,5.440131968104598,-4,0.3225,0.129,0.33798690495728245,0.12137779105900116,RB,NA,NA,NA,19,TRUE,FALSE
00-0034791,2024,13,11,0.05898920552995564,0.648881260829512,-0.07492739335176875,-0.2617232445656014,0.11186845786206394,-0.4464510084098573,0.29659622170631983,-0.5631427863573693,0.4132879996538318,16.875043657945348,13.443797999520577,20.30628931637012,10.606257355688582,23.143829960202112,8.303020281922299,25.447067033968395,0.5524410187423384,-1.2644030339871415,-3.998482079359728,1.469676011385445,-6.6401803108465405,4.111374242872257,-8.315670244635335,5.7868641766610525,-6,0.3395,0.152,0.3751113323872896,0.14381804691284383,RB,NA,NA,NA,12.5,FALSE,FALSE
00-0034791,2024,14,12,-0.4163285740408658,-4.99594288849039,-0.07718687300751376,-0.26398272422134644,0.10960897820631892,-0.4487104880656023,0.2943367420505748,-0.5654022660131142,0.4110285199980867,16.797221594371397,13.365975935946624,20.228467252796168,10.528435292114631,23.066007896628165,8.225198218348348,25.369244970394448,0.5524410187423384,-1.2965250100838128,-4.02363131050897,1.430581290341344,-6.658592396620482,4.065542376452856,-8.329809314239512,5.736759294071886,-5.5,0.341,0.1555,0.36967823044434434,0.14042110467149957,RB,NA,NA,NA,4.800000000000001,FALSE,FALSE
00-0034791,2024,15,10,-1.2624100768764035,-12.624100768764038,-0.04863454647620822,-0.2354303976900409,0.13816130473762447,-0.4201581615342968,0.3228890685818803,-0.5368499394818087,0.4395808465293922,16.090963841030902,12.65971818260613,19.522209499455673,9.822177538774136,22.35975014328767,7.518940465007853,24.662987217053953,0.5524410187423384,-0.7825767287736033,-3.4457293908969753,1.8805759333497685,-6.018897745198149,4.453744287650943,-7.650922790371075,6.085769332823869,-3.75,0.341,0.1455,0.36591655797477785,0.13669593495255528,RB,NA,NA,NA,2.1000000000000005,FALSE,FALSE
00-0034791,2025,1,14,-0.09757244857194436,-1.3660142800072208,-0.07166988782232064,-0.25846573903615333,0.11512596339151204,-0.4431935028804092,0.2998537272357679,-0.5598852808279211,0.4165455051832798,15.010141603633352,11.57889594520858,18.441387262058125,8.741355301376586,21.27892790589012,6.438118227610303,23.5821649796564,0.5524410187423384,-1.0757751649295504,-3.6385700716793625,1.487019741820262,-6.114771622721859,3.963221292862759,-7.685295736094503,5.533745406235402,-0.75,0.276,0.1155,0.3002041769993181,0.09900511702579858,RB,NA,NA,NA,6,FALSE,FALSE
00-0034791,2025,2,14,0.11975774506988404,1.6766084309783764,-0.0628586495611786,-0.24965450077501128,0.12393720165265408,-0.4343822646192672,0.30866496549690997,-0.551074042566779,0.4253567434444218,16.83261049982122,13.401364841396449,20.263856158245993,10.563824197564456,23.101396802077986,8.260587123798173,25.40463387584427,0.5524410187423384,-1.0580751646080775,-3.788354048581797,1.6722037193656414,-6.426380520956982,4.3102301917408266,-8.09954165149433,5.983391322278175,-1.25,0.3515,0.16,0.38488301507347794,0.14962005250132493,RB,NA,NA,NA,15.2,TRUE,FALSE
00-0034791,2025,3,13,-0.2208895980819272,-2.8715647750650533,-0.10233155373688316,-0.28912740495071587,0.08446429747694952,-0.47385516879497175,0.2691920613212054,-0.5905469467424836,0.3858838392687173,17.735421220630716,14.304175562205945,21.166666879055487,11.46663491837395,24.004207522887484,9.163397844607667,26.307444596653767,0.5524410187423384,-1.8148932096852304,-4.625123531544203,0.9953371121737432,-7.34039999141473,3.710613572044269,-9.062556716865622,5.432770297495162,-0.25,0.3625,0.168,0.3838310473784452,0.15097334679104635,RB,NA,NA,NA,7,FALSE,FALSE
00-0034791,2025,4,15,-0.1190826989050644,-1.7862404835759662,-0.08836521659334633,-0.275161067807179,0.09843063462048636,-0.4598888316514349,0.2831583984647422,-0.5765806095989467,0.3998501764122541,17.521191365855277,14.089945707430504,20.952437024280048,11.252405063598513,23.789977668112044,8.949167989832228,26.093214741878327,0.5524410187423384,-1.548263870017271,-4.3396903954001935,1.243162655365651,-7.036798413513304,3.9402706734787616,-8.74743185408845,5.650904114053908,-0.75,0.3485,0.1635,0.38901929482492736,0.1536945523547526,RB,NA,NA,NA,8.2,FALSE,FALSE
00-0034791,2025,5,12,0.10302941036691966,1.236352924403036,-0.06913306642521419,-0.2559289176390469,0.1176627847886185,-0.4406566814833027,0.3023905486328744,-0.5573484594308147,0.41908232658038624,16.636619533565785,13.205373875141012,20.067865191990556,10.36783323130902,22.90540583582255,8.064596157542736,25.208642909588832,0.5524410187423384,-1.1501405233050193,-3.862811245787346,1.5625301991773073,-6.483824512509142,4.1835434658991035,-8.146195063534428,5.84591401692439,0,0.3565,0.161,0.3704992297750376,0.1405605888786294,RB,NA,NA,NA,12.100000000000001,FALSE,FALSE
00-0034791,2025,7,8,-0.42502469296596246,-3.4001975437276997,-0.09653568825772035,-0.28333153947155304,0.09026016295611232,-0.4680593033158089,0.2749879268003682,-0.5847510812633208,0.3916797047478801,14.376138249235549,10.944892590810776,17.80738390766032,8.107351946978783,20.644924551492316,5.8041148732125,22.9481616252586,0.5524410187423384,-1.387810400378093,-3.8902275025074218,1.114606701751236,-6.3080913328622366,3.532470532106051,-7.841614905216469,5.065994104460284,-3.25,0.23,0.092,0.2564975291475856,0.07720227076796922,RB,NA,NA,NA,2.1,FALSE,FALSE
