cell,bin,n,pred,emp,delta,method,threshold,position
exante_mid,"[0.2,0.3)",14,0.22501731317115567,0.14285714285714285,-0.08216017031401282,iso,20+,RB
exante_mid,"[0.3,0.4)",4,0.33593659053346175,0.25,-0.08593659053346175,iso,20+,RB
exante_high,"[0,0.1)",143,0.07865610650230895,0.09090909090909091,0.012252984406781964,iso,20+,RB
exante_high,"[0.1,0.2)",2340,0.14638567490243332,0.15555555555555556,0.009169880653122242,iso,20+,RB
exante_high,"[0.2,0.3)",1104,0.23569330442693853,0.22282608695652173,-0.012867217470416803,iso,20+,RB
exante_high,"[0.3,0.4)",926,0.3377173229436073,0.3120950323974082,-0.025622290546199078,iso,20+,RB
exante_high,"[0.4,0.5)",239,0.4256003006493274,0.40585774058577406,-0.01974256006355335,iso,20+,RB
exante_high,"[0.5,0.6)",78,0.5440156750575741,0.5128205128205128,-0.031195162237061314,iso,20+,RB
exante_high,"[0.6,0.7)",82,0.6427042048029349,0.5853658536585366,-0.057338351144398336,iso,20+,RB
exante_high,"[0.7,0.8)",12,0.7347670516139295,0.5,-0.23476705161392952,iso,20+,RB
exante_high,"[0.8,0.9)",4,0.8247536945812808,1,0.17524630541871922,iso,20+,RB
exante_high,"[0.9,1]",5,0.9972463853346847,0.8,-0.19724638533468464,iso,20+,RB
exante_low,"[0,0.1)",6323,0.010824401712948567,0.008856555432547842,-0.0019678462804007257,strat_platt,20+,RB
exante_low,"[0.1,0.2)",1,0.1023037363718228,0,-0.1023037363718228,strat_platt,20+,RB
exante_mid,"[0,0.1)",2544,0.07016406431197149,0.0589622641509434,-0.011201800161028092,strat_platt,20+,RB
exante_mid,"[0.1,0.2)",679,0.12221957685017053,0.13549337260677466,0.013273795756604131,strat_platt,20+,RB
exante_mid,"[0.2,0.3)",14,0.23157102270730212,0.21428571428571427,-0.017285308421587847,strat_platt,20+,RB
exante_high,"[0,0.1)",146,0.08905322686298794,0.08904109589041095,-1.2130972576990251e-5,strat_platt,20+,RB
exante_high,"[0.1,0.2)",2085,0.15534671033444628,0.1434052757793765,-0.011941434555069769,strat_platt,20+,RB
exante_high,"[0.2,0.3)",1718,0.23935626514178265,0.24155995343422584,0.00220368829244319,strat_platt,20+,RB
exante_high,"[0.3,0.4)",604,0.33934656505258176,0.326158940397351,-0.013187624655230767,strat_platt,20+,RB
exante_high,"[0.4,0.5)",222,0.44330481242551195,0.42792792792792794,-0.015376884497584009,strat_platt,20+,RB
exante_high,"[0.5,0.6)",106,0.5454145799372027,0.5471698113207547,0.0017552313835520472,strat_platt,20+,RB
exante_high,"[0.6,0.7)",42,0.6490049352434036,0.6666666666666666,0.017661731423262994,strat_platt,20+,RB
exante_high,"[0.7,0.8)",9,0.734845435916209,0.5555555555555556,-0.1792898803606534,strat_platt,20+,RB
exante_high,"[0.8,0.9)",1,0.8795835437615219,1,0.12041645623847808,strat_platt,20+,RB
exante_low,"[0,0.1)",6305,0.00995525270690483,0.008881839809674861,-0.0010734128972299684,strat_iso,20+,RB
exante_low,"[0.1,0.2)",17,0.10833963858243938,0,-0.10833963858243938,strat_iso,20+,RB
exante_low,"[0.2,0.3)",2,0.225,0,-0.225,strat_iso,20+,RB
exante_mid,"[0,0.1)",2221,0.060200930742528545,0.05132823052678973,-0.008872700215738813,strat_iso,20+,RB
exante_mid,"[0.1,0.2)",983,0.12543291458480452,0.1271617497456765,0.0017288351608719943,strat_iso,20+,RB
exante_mid,"[0.2,0.3)",24,0.23283896483504662,0.16666666666666666,-0.06617229816837997,strat_iso,20+,RB
exante_mid,"[0.3,0.4)",1,0.3333333333333333,1,0.6666666666666667,strat_iso,20+,RB
exante_mid,"[0.4,0.5)",1,0.4,0,-0.4,strat_iso,20+,RB
exante_mid,"[0.5,0.6)",3,0.5197702274847797,0,-0.5197702274847797,strat_iso,20+,RB
exante_mid,"[0.6,0.7)",2,0.6515151515151515,0,-0.6515151515151515,strat_iso,20+,RB
exante_mid,"[0.9,1]",2,1,0.5,-0.5,strat_iso,20+,RB
exante_high,"[0,0.1)",53,0.0830308161056405,0.05660377358490566,-0.026427042520734842,strat_iso,20+,RB
exante_high,"[0.1,0.2)",2408,0.14714666345146146,0.15240863787375417,0.005261974422292703,strat_iso,20+,RB
exante_high,"[0.2,0.3)",1112,0.23466611650813762,0.2221223021582734,-0.012543814349864235,strat_iso,20+,RB
exante_high,"[0.3,0.4)",940,0.33625847487446797,0.31382978723404253,-0.022428687640425438,strat_iso,20+,RB
exante_high,"[0.4,0.5)",239,0.4256003006493274,0.40585774058577406,-0.01974256006355335,strat_iso,20+,RB
