bin,n,pred,emp,delta,method,threshold,position
"[0.3,0.4)",307,0.33006764088833945,0.39087947882736157,0.06081183793902212,strat_platt,20+,RB_3C
"[0.4,0.5)",15,0.41823962489020394,0.5333333333333333,0.11509370844312938,strat_platt,20+,RB_3C
"[0,0.1)",4768,0.06247870850965419,0.05830536912751678,-0.00417333938213741,strat_iso,20+,RB_3C
"[0.1,0.2)",3306,0.1703269226312996,0.18784029038112524,0.017513367749825648,strat_iso,20+,RB_3C
"[0.2,0.3)",1092,0.2466796776800091,0.24267399267399267,-0.004005685006016418,strat_iso,20+,RB_3C
"[0.3,0.4)",588,0.33649948770967103,0.30272108843537415,-0.03377839927429688,strat_iso,20+,RB_3C
"[0.4,0.5)",63,0.4311704963318906,0.4126984126984127,-0.01847208363347791,strat_iso,20+,RB_3C
"[0.5,0.6)",72,0.5447039172557714,0.5138888888888888,-0.030815028366882546,strat_iso,20+,RB_3C
"[0.6,0.7)",9,0.6299709924156478,0.5555555555555556,-0.07441543686009222,strat_iso,20+,RB_3C
"[0.9,1]",1,1,1,0,strat_iso,20+,RB_3C
"[0,0.1)",5138,0.05059644778513324,0.04418061502530168,-0.006415832759831562,platt_vol,20+,RB_3C
"[0.1,0.2)",2764,0.1417964155169631,0.19175108538350216,0.04995466986653907,platt_vol,20+,RB_3C
"[0.2,0.3)",1120,0.24309816738623044,0.29732142857142857,0.05422326118519813,platt_vol,20+,RB_3C
"[0.3,0.4)",456,0.3460036438814286,0.3267543859649123,-0.019249257916516327,platt_vol,20+,RB_3C
"[0.4,0.5)",281,0.4431609321166608,0.41637010676156583,-0.02679082535509497,platt_vol,20+,RB_3C
"[0.5,0.6)",105,0.5438275412872515,0.4,-0.1438275412872515,platt_vol,20+,RB_3C
"[0.6,0.7)",31,0.6340242912218285,0.3870967741935484,-0.24692751702828009,platt_vol,20+,RB_3C
"[0.7,0.8)",4,0.7275949715722405,0.25,-0.4775949715722405,platt_vol,20+,RB_3C
