player_id,posteam,defteam,game_id,source,rolling_epa_per_opp,wt_target_share,wt_air_yards_share,wt_air_yards_per_target,prior_epa_per_opp,baseline_epa_per_opp,is_cold_start,draft_tier,baseline_target_share,baseline_air_yards_share,player_name,form_residual,wt_team_total_plays,baseline_team_total_plays,wt_snap_share,baseline_snap_share,games_played_so_far,def_used_fallback,def_short_pass_epa_adj,def_deep_pass_epa_adj,season,week,team_spread,implied_total,report_status,practice_status
00-0040894,LV,MIA,2026_01_MIA_LV,roster_cold,NA,NA,NA,NA,NA,0.22723257329343122,TRUE,r6_udfa,0.09200350211586167,0.13331696833200582,Malik Benson,NA,NA,59.411764705882355,NA,0.3275,0,TRUE,-0.18133246425616448,0.7705781690435598,2026,1,3.5,22,NA,NA
00-0040930,DAL,NYG,2026_01_DAL_NYG,roster_cold,NA,NA,NA,NA,NA,0.10951653016293401,TRUE,udfa,0.07819905213270142,0.11561561561561562,Camden Brown,NA,NA,70.52941176470588,NA,0.16999999999999998,0,TRUE,-0.3663299932359694,0.5192008962637314,2026,1,2.5,25.5,NA,NA
00-0040948,GB,MIN,2026_01_GB_MIN,roster_cold,NA,NA,NA,NA,NA,0.10951653016293401,TRUE,udfa,0.07819905213270142,0.11561561561561562,J. Michael Sturdivant,NA,NA,62.294117647058826,NA,0.16999999999999998,0,TRUE,-0.5139389534047581,0.4823889320974282,2026,1,-1.5,22.5,NA,NA
00-0041035,SF,LA,2026_01_SF_LA,roster_cold,NA,NA,NA,NA,NA,0.202775449976989,TRUE,r2_3,0.11513351659139996,0.1578748298261697,De'Zhaun Stribling,NA,NA,66.05882352941177,NA,0.49625,0,TRUE,-0.32149267099982304,0.1807232304808516,2026,1,-3.5,22.5,NA,NA
00-0041037,CLE,JAX,2026_01_CLE_JAX,roster_cold,NA,NA,NA,NA,NA,0.202775449976989,TRUE,r2_3,0.11513351659139996,0.1578748298261697,Denzel Boston,NA,NA,65.70588235294117,NA,0.49625,0,TRUE,-0.4603925952192231,-0.07585504836003418,2026,1,-7.5,16.5,NA,NA
00-0041040,WAS,PHI,2026_01_WAS_PHI,roster_cold,NA,NA,NA,NA,NA,0.202775449976989,TRUE,r2_3,0.11513351659139996,0.1578748298261697,Antonio Williams,NA,NA,63.11764705882353,NA,0.49625,0,TRUE,-0.4076149736417732,0.24181745564151957,2026,1,-5.5,19.5,NA,NA
00-0041042,NYG,DAL,2026_01_DAL_NYG,roster_cold,NA,NA,NA,NA,NA,0.202775449976989,TRUE,r2_3,0.11513351659139996,0.1578748298261697,Malachi Fields,NA,NA,69.82352941176471,NA,0.49625,0,TRUE,-0.135342669728796,0.752064486485864,2026,1,-2.5,23,NA,NA
00-0041044,ATL,PIT,2026_01_ATL_PIT,roster_cold,NA,NA,NA,NA,NA,0.202775449976989,TRUE,r2_3,0.11513351659139996,0.1578748298261697,Zachariah Branch,NA,NA,65.88235294117646,NA,0.49625,0,TRUE,-0.34613911783613666,0.8420581728525953,2026,1,-3.5,19.5,NA,NA
00-0041048,TB,CIN,2026_01_TB_CIN,roster_cold,NA,NA,NA,NA,NA,0.202775449976989,TRUE,r2_3,0.11513351659139996,0.1578748298261697,Ted Hurst III,NA,NA,68,NA,0.49625,0,TRUE,-0.33898389945199014,0.5578138661035548,2026,1,-3.5,23.5,NA,NA
00-0041051,CHI,CAR,2026_01_CHI_CAR,roster_cold,NA,NA,NA,NA,NA,0.202775449976989,TRUE,r2_3,0.11513351659139996,0.1578748298261697,Zavion Thomas,NA,NA,69.3529411764706,NA,0.49625,0,TRUE,-0.21347679484713694,0.3770474251028468,2026,1,2.5,25,NA,NA
