player_id,player_name,posteam,defteam,season,week,game_id,epa_per_opp_obs,opportunities,carries,targets,carry_share_obs,target_share_obs,team_total_plays_obs,total_epa,prior_epa_per_opp,baseline_epa_per_opp,rolling_epa_per_opp,form_residual,is_cold_start,draft_tier,wt_carry_share,wt_target_share,wt_snap_share,wt_team_total_plays,def_rush_epa_adj,def_short_pass_epa_adj,def_deep_pass_epa_adj,games_played_so_far,def_used_fallback
00-0036275,D'Andre Swift,PHI,SEA,2023,15,2023_15_PHI_SEA,-0.15690526153154072,21,18,3,0.75,0.75,72,-3.2950104921623553,0.0863150251565217,0.0863150251565217,-0.14175487397320907,-0.22806989912973077,FALSE,r2_3,0.7117312762375619,0.36277686248109975,0.555931265072525,64.33735829087888,0.04745335393383312,-0.46308280273775165,0.5158067805742009,13,FALSE
00-0036275,D'Andre Swift,PHI,NYG,2023,16,2023_16_NYG_PHI,-0.04869838006125064,20,20,0,0.7407407407407407,0,79,-0.9739676012250129,0.0863150251565217,0.0863150251565217,-0.1467042772763723,-0.233019302432894,FALSE,r2_3,0.7135702393946253,0.43083043803870724,0.5538630997622102,66.20460210219066,-0.054082760961313855,0.20616096115506638,0.24515575090473307,14,FALSE
00-0036275,D'Andre Swift,PHI,ARI,2023,17,2023_17_ARI_PHI,-0.033372134244668165,14,13,1,0.8666666666666667,0.2,50,-0.4672098794253543,0.0863150251565217,0.0863150251565217,-0.15476847583296055,-0.24108350098948225,FALSE,r2_3,0.7105559622020378,0.2764749279649487,0.5479087466568697,71.23458452495107,0.011883799476642979,0.33151681301324115,0.013124459607835762,15,FALSE
00-0036275,D'Andre Swift,CHI,TEN,2024,1,2024_01_TEN_CHI,-0.33360511920787395,12,10,2,0.625,0.6666666666666666,57,-4.003261430494487,-0.025251416600135634,-0.025251416600135634,NA,NA,FALSE,r2_3,NA,NA,NA,NA,-0.0839725726377018,-0.081121274712823,2.5470937041984927,0,TRUE
00-0036275,D'Andre Swift,CHI,HOU,2024,2,2024_02_CHI_HOU,-0.26737666185516373,19,14,5,0.8235294117647058,0.7142857142857143,75,-5.080156575248111,-0.025251416600135634,-0.025251416600135634,-0.33360511920787395,-0.3083537026077383,FALSE,r2_3,0.625,0.6666666666666666,0.7,57,-0.14659795305785334,-0.06583071281417656,-0.11617946811331074,1,TRUE
00-0036275,D'Andre Swift,CHI,IND,2024,3,2024_03_CHI_IND,-0.5013459497576525,17,13,4,0.52,0.4,92,-8.522881145880092,-0.025251416600135634,-0.025251416600135634,-0.29780595307127383,-0.2725545364711382,FALSE,r2_3,0.7323131955484897,0.6924066924066924,0.6783783783783784,66.72972972972973,-0.044780027868679455,-0.05441323968005233,0.43801098687175355,2,TRUE
00-0036275,D'Andre Swift,CHI,LA,2024,4,2024_04_LA_CHI,0.2235524304307309,23,16,7,0.6956521739130435,1,61,5.14170589990681,-0.025251416600135634,-0.025251416600135634,-0.3769274289454735,-0.35167601234533785,FALSE,r2_3,0.6497813411078717,0.5787403396732843,0.6206997084548105,76.55296404275995,-0.0259136825652303,0.22066498126499284,0.14395948756849497,3,FALSE
00-0036275,D'Andre Swift,CHI,CAR,2024,5,2024_05_CAR_CHI,0.1711213094025405,23,21,2,0.6774193548387096,1,73,3.9357901162584312,-0.025251416600135634,-0.025251416600135634,-0.1884898627504539,-0.16323844615031827,FALSE,r2_3,0.6641761421293826,0.710936522257277,0.62361824814655,71.67226297414977,0.05070420295320072,0.3462435897691441,0,4,FALSE
00-0036275,D'Andre Swift,CHI,JAX,2024,6,2024_06_JAX_CHI,0.04869091308431789,21,17,4,0.7727272727272727,0.5714285714285714,63,1.0225091747706756,-0.025251416600135634,-0.025251416600135634,-0.09152385348409872,-0.06627243688396309,FALSE,r2_3,0.667747058679613,0.7888799623722043,0.6361246821182344,72.03027565762974,-0.0417283936531144,0.49781563280284574,-0.08709555513217672,5,FALSE
00-0036275,D'Andre Swift,CHI,WAS,2024,8,2024_08_CHI_WAS,0.16463849987485446,18,18,0,0.9,0,67,2.9634929977473803,-0.025251416600135634,-0.025251416600135634,-0.02475325982457003,4.981567755656044e-4,FALSE,r2_3,0.7011683677077223,0.7448678480966336,0.6403131546173537,71.3935818639289,-0.05221221537173833,-1.7133592892159113,0,7,FALSE
00-0036275,D'Andre Swift,CHI,ARI,2024,9,2024_09_CHI_ARI,-0.027104295567948033,22,16,6,0.8421052631578947,0.6666666666666666,75,-0.5962945024948567,-0.025251416600135634,-0.025251416600135634,0.055342342054754634,0.08059375865489027,FALSE,r2_3,0.7401421500165316,0.5476796286269457,0.6621410695657597,69.77741451108142,0.05448998619786302,0.22102366772952287,0,8,FALSE
00-0036275,D'Andre Swift,CHI,NE,2024,10,2024_10_NE_CHI,-0.22934276885900864,17,16,1,0.9411764705882353,0.3333333333333333,64,-3.898827070603147,-0.025251416600135634,-0.025251416600135634,0.09971421506343206,0.1249656316635677,FALSE,r2_3,0.7939736962531304,0.5974320201081758,0.66658762245505,68.5269009287456,0.06085533536120097,0.1883273990508473,-0.31210777684441343,9,FALSE
00-0036275,D'Andre Swift,CHI,GB,2024,11,2024_11_GB_CHI,-0.06677723933717061,16,14,2,0.5833333333333334,0.6666666666666666,74,-1.0684358293947298,-0.025251416600135634,-0.025251416600135634,-0.003829284434241194,0.02142213216589444,FALSE,r2_3,0.8454289484113191,0.4780563776537695,0.6718851294530832,68.20678956690558,-0.1060956224835653,-0.10238141505069834,-0.9117725698765303,9,FALSE
00-0036275,D'Andre Swift,CHI,MIN,2024,12,2024_12_MIN_CHI,-0.25458111753002466,17,13,4,0.8666666666666667,0.8,77,-4.327878998010419,-0.025251416600135634,-0.025251416600135634,-0.041733959592586814,-0.01648254299245118,FALSE,r2_3,0.7948580360676202,0.4664675012866141,0.6446382341193937,69.19541239102702,-0.36651732050375224,-0.38151716321859075,0,10,FALSE
00-0036275,D'Andre Swift,CHI,DET,2024,13,2024_13_CHI_DET,-0.12017707137939786,14,11,3,1,1,66,-1.68247899931157,-0.025251416600135634,-0.025251416600135634,-0.10994488089308455,-0.08469346429294891,FALSE,r2_3,0.8168683580328571,0.5438439496152837,0.6148891353110396,72.04107816057474,-0.17524297966093474,0.011571172332040336,0.060682491092071175,11,FALSE
00-0036275,D'Andre Swift,CHI,SF,2024,14,2024_14_CHI_SF,-0.1446993629942881,16,14,2,0.8235294117647058,0.4,53,-2.3151898079086095,-0.025251416600135634,-0.025251416600135634,-0.14555540303848744,-0.1203039864383518,FALSE,r2_3,0.8563022302436554,0.731908616330261,0.6213701146480929,71.01527517733126,-0.04719531441510036,0.042603163186525704,0,12,FALSE
00-0036275,D'Andre Swift,CHI,MIN,2024,15,2024_15_CHI_MIN,-0.29427757949160877,20,19,1,0.8636363636363636,1,71,-5.8855515898321755,-0.025251416600135634,-0.025251416600135634,-0.15949621896942892,-0.1342448023692933,FALSE,r2_3,0.8491638692212136,0.65021798810545,0.6670036115076148,65.68087619927162,-0.15936847337638935,-0.4697092255311314,0.7596435461887439,13,FALSE
00-0036275,D'Andre Swift,CHI,DET,2024,16,2024_16_DET_CHI,-0.20567181026369022,12,9,3,0.9,1,69,-2.4680617231642827,-0.025251416600135634,-0.025251416600135634,-0.18748230555497908,-0.16223088895484344,FALSE,r2_3,0.8420577473525748,0.7824461293278124,0.672845894964618,67.31623358348178,-0.09501965919358174,0.33355941106405806,0.17605110232586105,14,FALSE
00-0036275,D'Andre Swift,CHI,SEA,2024,17,2024_17_SEA_CHI,-0.009708749646430093,17,12,5,0.75,1,62,-0.16504874398931157,-0.025251416600135634,-0.025251416600135634,-0.20682825261704327,-0.18157683601690763,FALSE,r2_3,0.888635483982824,0.8549596296477306,0.7005616121850885,66.97059225017315,-0.25907475240117234,0.09058885850044612,0,15,FALSE
00-0036275,D'Andre Swift,CHI,GB,2024,18,2024_18_CHI_GB,-0.4143604684028436,22,20,2,0.9090909090909091,0.2857142857142857,63,-9.115930304862559,-0.025251416600135634,-0.025251416600135634,-0.14796348874503581,-0.12271207214490018,FALSE,r2_3,0.8538820144837189,0.9006439370320249,0.707637908864625,64.43038452528813,-0.18395389274918944,-0.1580734392180105,-0.07162474450472917,16,FALSE
00-0036297,Darrynton Evans,CHI,MIN,2023,6,2023_06_MIN_CHI,-0.28242217348452037,10,9,1,0.34615384615384615,0.25,66,-2.824221734845204,0.3694424316675092,0.3694424316675092,NA,NA,FALSE,r2_3,NA,NA,NA,65.21647474388294,-0.26613938242340185,0.042739985988996455,0,5,FALSE
00-0036297,Darrynton Evans,CHI,LV,2023,7,2023_07_LV_CHI,-0.18577573265236638,17,14,3,0.4666666666666667,0.2727272727272727,72,-3.1581874550902285,0.3694424316675092,0.3694424316675092,-0.28242217348452037,-0.6518646051520296,FALSE,r2_3,0.34615384615384615,0.25,0.36,64.01794968157051,0.08799756707336458,0.0710851513954373,0,6,FALSE
00-0036297,Darrynton Evans,CHI,LAC,2023,8,2023_08_CHI_LAC,0.35131110150541645,8,4,4,0.21052631578947367,0.2857142857142857,65,2.8104888120433316,0.3694424316675092,0.3694424316675092,-0.23018085411578848,-0.5996232857832977,FALSE,r2_3,0.4112959112959113,0.2622850122850123,0.42486486486486486,67.24915863500854,-0.07409863275318343,0.27538318109655624,-0.12527592911678007,6,FALSE
00-0036328,Antonio Gibson,WAS,DEN,2023,2,2023_02_WAS_DEN,0.7437627132283524,5,2,3,0.09523809523809523,0.5,75,3.718813566141762,-0.06112713200547749,-0.06112713200547749,-1.1314597655000398,-1.0703326334945622,FALSE,r2_3,0.12,0.3333333333333333,0.35,72,-0.05321842995871546,0.0764443372064389,0.28574061642013204,1,TRUE
00-0036328,Antonio Gibson,WAS,BUF,2023,3,2023_03_BUF_WAS,-1.3328154212712044,7,2,5,0.16666666666666666,1,54,-9.329707948898431,-0.06112713200547749,-0.06112713200547749,-0.1178259932144224,-0.05669886120894491,FALSE,r2_3,0.10661518661518661,0.42342342342342343,0.42027027027027025,73.62162162162163,-0.09072019430323731,-0.27399073436293964,0.6621065851784339,2,TRUE
00-0036328,Antonio Gibson,WAS,PHI,2023,4,2023_04_WAS_PHI,-0.03561192575476265,7,6,1,0.3,0.3333333333333333,80,-0.24928348028333858,-0.06112713200547749,-0.06112713200547749,-0.5901250906125884,-0.528997958607111,FALSE,r2_3,0.12995881345735572,0.6475542597991577,0.4940233236151603,65.99416909620992,-0.3606235685555309,-0.502687570012798,0,3,FALSE
00-0036328,Antonio Gibson,WAS,CHI,2023,5,2023_05_CHI_WAS,0.37697651718557057,6,0,6,0,0.6,71,2.2618591031134234,-0.06112713200547749,-0.06112713200547749,-0.41611240795999327,-0.3549852759545158,FALSE,r2_3,0.18331971614990483,0.548948077249964,0.4582414780527988,70.38936178558819,0.004677070960029572,0.6552962728208462,0,4,FALSE
00-0036328,Antonio Gibson,WAS,PHI,2023,8,2023_08_PHI_WAS,0.09938569823446285,7,2,5,0.16666666666666666,0.625,74,0.6956998876412399,-0.06112713200547749,-0.06112713200547749,-0.08590665937884749,-0.024779527373370004,FALSE,r2_3,0.145305791857898,0.5690009173420336,0.445835997445149,66.13378925176235,-0.1536488947045408,-0.17614136605005526,-0.4450524232539076,7,FALSE
00-0036328,Antonio Gibson,WAS,NE,2023,9,2023_09_WAS_NE,0.33740955633534625,11,6,5,0.25,0.7142857142857143,79,3.711505119688809,-0.06112713200547749,-0.06112713200547749,0.11323753956725872,0.17436467157273622,FALSE,r2_3,0.1485099230792133,0.5325353075567524,0.44349647191264974,69.7065460471434,-0.17961476301861187,0.508442518188897,0.47451012498929734,8,FALSE
00-0036328,Antonio Gibson,WAS,SEA,2023,10,2023_10_WAS_SEA,0.08158549548265903,10,4,6,0.3333333333333333,0.46153846153846156,62,0.8158549548265903,-0.06112713200547749,-0.06112713200547749,0.1914921018924435,0.252619233897921,FALSE,r2_3,0.1577513716594678,0.6053754911021996,0.4501504766751884,70.98092288091462,-0.03540868009456603,-0.2900440726299963,0.36304906048790647,8,FALSE
00-0036328,Antonio Gibson,WAS,DAL,2023,12,2023_12_WAS_DAL,-0.12076992764486931,10,6,4,0.24,0.5714285714285714,79,-1.2076992764486931,-0.06112713200547749,-0.06112713200547749,0.13966515715068703,0.2007922891561645,FALSE,r2_3,0.2239690856296376,0.5672342238612477,0.447449429624474,74.52162270109761,-0.014059164452223143,0.2123360974746179,0.06384349286542412,10,FALSE
00-0036328,Antonio Gibson,WAS,MIA,2023,13,2023_13_MIA_WAS,-0.15817083737541301,15,10,5,0.4166666666666667,1,55,-2.372562560631195,-0.06112713200547749,-0.06112713200547749,0.07313021050509705,0.13425734251057453,FALSE,r2_3,0.23397446160224203,0.5963493900814104,0.4577069033218118,75.67194433256203,-0.042847012881084424,-0.12303905687776356,0,11,FALSE
00-0036328,Antonio Gibson,WAS,LA,2023,15,2023_15_WAS_LA,-0.06699176894552591,9,4,5,0.26666666666666666,0.8333333333333334,61,-0.6029259205097333,-0.06112713200547749,-0.06112713200547749,0.01542667366460801,0.07655380567008549,FALSE,r2_3,0.29715337475697173,0.6967774012882888,0.49458629447184865,70.2979687586896,-0.1267806621288721,-0.029945866687043916,0.6440942516536922,13,FALSE
00-0036328,Antonio Gibson,WAS,NYJ,2023,16,2023_16_WAS_NYJ,-0.1037923086577476,11,9,2,0.47368421052631576,0.6666666666666666,64,-1.1417153952352237,-0.06112713200547749,-0.06112713200547749,-0.016841702395723284,0.04428542960975421,FALSE,r2_3,0.304544494459153,0.7421860534194767,0.48071987475163513,66.74973078005532,-0.15354316189265574,0.18178616936906325,0.3905463700690129,14,FALSE
00-0036328,Antonio Gibson,WAS,SF,2023,17,2023_17_SF_WAS,-0.061699019170191605,8,4,4,0.3076923076923077,0.5,48,-0.49359215336153284,-0.06112713200547749,-0.06112713200547749,-0.08267024000533649,-0.021543107999859,FALSE,r2_3,0.3566773124701957,0.7251609425895424,0.4746118935388898,66.57655368136155,-0.1011910664210203,0.16551330141305182,0.5739127586231527,15,FALSE
00-0036328,Antonio Gibson,WAS,DAL,2023,18,2023_18_DAL_WAS,0.3797073092136998,6,2,4,0.16666666666666666,0.5,50,2.2782438552821986,-0.06112713200547749,-0.06112713200547749,-0.0966672966308701,-0.03554016462539262,FALSE,r2_3,0.3462618371597363,0.6959883880917752,0.4619380465501929,59.72226781781015,-0.20104977485802134,-0.48475493268902287,0.3352811391219141,16,FALSE
00-0036328,Antonio Gibson,NE,CIN,2024,1,2024_01_NE_CIN,-0.2525035251164809,7,7,0,0.21875,0,64,-1.7675246758153662,-0.04733439530364852,-0.04733439530364852,NA,NA,FALSE,r2_3,NA,NA,NA,NA,-0.05019126827097497,0.09537312880758013,-0.305219120555122,0,TRUE
00-0036328,Antonio Gibson,NE,SEA,2024,2,2024_02_SEA_NE,0.5505298684972028,12,11,1,0.3333333333333333,0.16666666666666666,68,6.6063584219664335,-0.04733439530364852,-0.04733439530364852,-0.2525035251164809,-0.20516912981283236,FALSE,r2_3,0.21875,0,0.22,64,-0.03632341612965665,-0.25139699973656027,1.1113243280115013,1,TRUE
00-0036328,Antonio Gibson,NE,NYJ,2024,3,2024_03_NE_NYJ,0.14838199624962123,8,5,3,0.4166666666666667,1,52,1.1870559699969698,-0.04733439530364852,-0.04733439530364852,0.18156857953956435,0.22890297484321287,FALSE,r2_3,0.28068693693693697,0.09009009009009009,0.2308108108108108,66.16216216216218,-0.10283453286564025,-0.02882586933362976,0.721948895452622,2,TRUE
00-0036328,Antonio Gibson,NE,SF,2024,4,2024_04_NE_SF,0.2396840904140845,10,6,4,0.2727272727272727,0.4,65,2.396840904140845,-0.04733439530364852,-0.04733439530364852,0.16866806125387218,0.2160024565575207,FALSE,r2_3,0.3335459183673469,0.44379656624554586,0.28491739552964046,60.65694849368319,0.04928756450433769,0.1930518878842883,0,3,FALSE
00-0036328,Antonio Gibson,NE,MIA,2024,5,2024_05_MIA_NE,0.2235413709256266,7,6,1,0.3333333333333333,0.2,62,1.564789596479386,-0.04733439530364852,-0.04733439530364852,0.1909537174450501,0.23828811274869863,FALSE,r2_3,0.31446031976692357,0.43005269420363756,0.30220295767465577,62.01984858588632,-0.03615446214021973,-0.22417157862575537,0.8118993493456192,4,FALSE
00-0036328,Antonio Gibson,NE,HOU,2024,6,2024_06_HOU_NE,-0.46604284068898244,17,13,4,0.6190476190476191,0.6666666666666666,69,-7.922728291712701,-0.04733439530364852,-0.04733439530364852,0.19974069336253353,0.24707508866618205,FALSE,r2_3,0.3195492629090625,0.3680209960660464,0.3474479634501273,62.01449658819544,-0.03643273636882838,-0.007720347414728122,-0.6459209666926023,5,FALSE
00-0036328,Antonio Gibson,NE,NYJ,2024,8,2024_08_NYJ_NE,-0.2157464557676576,5,5,0,0.2,0,68,-1.078732278838288,-0.04733439530364852,-0.04733439530364852,-0.03694017860248373,0.01039421670116479,FALSE,r2_3,0.37804110345403374,0.42871181322698976,0.35579698372546475,63.23288409976051,-0.033842147284625514,-0.38578136663327045,1.2316008875227906,7,FALSE
00-0036328,Antonio Gibson,NE,CHI,2024,10,2024_10_NE_CHI,0.2079468170995824,5,5,0,0.16129032258064516,0,65,1.039734085497912,-0.04733439530364852,-0.04733439530364852,-0.19568614891625247,-0.14835175361260394,FALSE,r2_3,0.2664414359648956,0.19871289098952266,0.25466213107598656,67.0810861824022,-0.07240354646853517,-0.1453494251946482,0.3956587361960634,8,FALSE
00-0036328,Antonio Gibson,NE,LA,2024,11,2024_11_LA_NE,0.03372948728501797,5,4,1,0.15384615384615385,0.2,81,0.16864743642508984,-0.04733439530364852,-0.04733439530364852,-0.137006956069621,-0.08967256076597246,FALSE,r2_3,0.2300853265215987,0.1449777055096403,0.1898919581179714,67.12784703251367,-0.13779203336588516,0.45960863189482926,0.2999620362049976,9,FALSE
00-0036328,Antonio Gibson,NE,MIA,2024,12,2024_12_NE_MIA,-0.3360624046326848,8,6,2,0.4,0.2857142857142857,72,-2.688499237061478,-0.04733439530364852,-0.04733439530364852,-0.05160309895565564,-0.004268703652007121,FALSE,r2_3,0.16299216156177176,0.09739846207646827,0.14981937406152201,70.64436508752387,-0.09081961362647632,0.27031257689779326,-0.03141816089281639,10,FALSE
00-0036328,Antonio Gibson,NE,IND,2024,13,2024_13_IND_NE,0.6802887311953653,7,7,0,0.28,0,72,4.7620211183675565,-0.04733439530364852,-0.04733439530364852,-0.11928184627636304,-0.07194745097271452,FALSE,r2_3,0.21648952620109652,0.14653557928452138,0.22295319533318392,71.80484039765344,-0.1374036139574014,-0.18981955629767264,0.15078023453423342,12,FALSE
00-0036328,Antonio Gibson,NE,ARI,2024,15,2024_15_NE_ARI,0.05443193865034522,9,7,2,0.35,0.6666666666666666,51,0.489887447853107,-0.04733439530364852,-0.04733439530364852,0.10785651836187203,0.15519091366552054,FALSE,r2_3,0.2355873980035136,0.12455524239184315,0.2314922789910698,72.3126793746345,0.06059763447003385,-0.29201945165470106,-0.24353102290939652,13,FALSE
00-0036328,Antonio Gibson,NE,BUF,2024,16,2024_16_NE_BUF,-0.3261012730047999,12,10,2,0.45454545454545453,0.6666666666666666,79,-3.913215276057599,-0.04733439530364852,-0.04733439530364852,0.13998046648390605,0.18731486178755458,FALSE,r2_3,0.28465362407825856,0.268541187020208,0.2660002763822906,66.8425935444512,-0.15497188083698532,-0.18227630446011647,0,14,FALSE
00-0036328,Antonio Gibson,NE,LAC,2024,17,2024_17_LAC_NE,-0.40754676105168003,13,12,1,0.8571428571428571,0.5,53,-5.29810789367184,-0.04733439530364852,-0.04733439530364852,0.006174019609976655,0.05350841491362517,FALSE,r2_3,0.34522281189093906,0.4080208484053568,0.3720280393204366,70.3411821409853,0.0373883425179109,-0.1738401199804239,0.10105954508353453,15,FALSE
00-0036328,Antonio Gibson,NE,BUF,2024,18,2024_18_BUF_NE,-0.15099982569841408,18,12,6,0.6,0.8571428571428571,64,-2.7179968625714537,-0.04733439530364852,-0.04733439530364852,-0.10867894347647053,-0.06134454817282201,FALSE,r2_3,0.5061541218223012,0.4577100988917343,0.4441875119021337,64.39004956343395,-0.1399173343531306,-0.12723851390877042,0,16,FALSE
00-0036360,Clyde Edwards-Helaire,KC,DET,2023,1,2023_01_DET_KC,-0.08319175637526703,7,6,1,0.42857142857142855,0.14285714285714285,66,-0.5823422946268693,0.13006950486027213,0.13006950486027213,NA,NA,FALSE,r1,NA,NA,NA,NA,-0.10244518215501384,0.018137809065020993,0.07585881604284572,0,TRUE
00-0036360,Clyde Edwards-Helaire,KC,CHI,2023,3,2023_03_CHI_KC,-0.10754505922341195,16,15,1,0.46875,0.14285714285714285,77,-1.7207209475745913,0.13006950486027213,0.13006950486027213,0.33330535513131326,0.20323585027104113,FALSE,r1,0.23552123552123552,0.22007722007722005,0.18756756756756757,66.54054054054055,-0.002181741458930688,-0.019289279704910067,0.5269823786098153,2,TRUE
00-0036360,Clyde Edwards-Helaire,KC,BUF,2023,14,2023_14_BUF_KC,-0.462800451379735,15,11,4,0.7333333333333333,0.5714285714285714,68,-6.942006770696025,0.13006950486027213,0.13006950486027213,-0.042653369454743004,-0.17272287431501515,FALSE,r1,0.11320311922117508,0.10998819436737063,0.14203336473530498,65.9486249138412,-0.03744311381699198,0.18351325009022637,0,12,FALSE
00-0036360,Clyde Edwards-Helaire,KC,NE,2023,15,2023_15_KC_NE,0.16268503967919112,17,13,4,0.7647058823529411,0.5714285714285714,63,2.765645674546249,0.13006950486027213,0.13006950486027213,-0.10084074012379787,-0.23091024498407,FALSE,r1,0.27988413246620025,0.23047907627966646,0.2381920385047718,67.0938199908659,-0.2546363279593587,-0.1019049611492214,0,13,FALSE
00-0036360,Clyde Edwards-Helaire,KC,LV,2023,16,2023_16_LV_KC,-0.05855817161500454,7,4,3,0.26666666666666666,0.42857142857142855,78,-0.4099072013050318,0.13006950486027213,0.13006950486027213,-0.030890022061353835,-0.16095952692162596,FALSE,r1,0.43322129149368205,0.34998793435615644,0.3660515756318453,67.07795328802237,-0.1494623930404363,-0.13848206064098195,0,14,FALSE
00-0036360,Clyde Edwards-Helaire,NO,LV,2024,17,2024_17_LV_NO,-0.33075175053414163,9,5,4,0.5,0.5714285714285714,62,-2.976765754807275,-0.11962835103873666,-0.11962835103873666,NA,NA,FALSE,r1,NA,NA,NA,62.21331488537719,-0.18239771642977584,-0.2390552995247911,0,15,FALSE
00-0036360,Clyde Edwards-Helaire,NO,TB,2024,18,2024_18_NO_TB,0.16665691835805774,9,8,1,0.4444444444444444,0.2,68,1.4999122652225196,-0.11962835103873666,-0.11962835103873666,-0.33075175053414163,-0.21112339949540498,FALSE,r1,0.5,0.5714285714285714,0.43,62.540241430042414,-0.3203600457628526,-0.010857705826371135,0,16,FALSE
00-0036364,NA,NO,NYG,2023,15,2023_15_NYG_NO,-0.05389558076858521,5,0,5,0,0.45454545454545453,60,-0.269477903842926,NA,-0.015788787106418907,-0.09135010584321786,-0.07556131873679894,TRUE,udfa,0.04233502927295031,0.21227142987950964,0.5746584740664092,63.657183158881054,-0.03898072201563787,0.2981860854242342,0,13,FALSE
00-0036370,Joshua Kelley,LAC,MIA,2023,1,2023_01_MIA_LAC,0.25241258807877515,17,16,1,0.5,0.16666666666666666,82,4.291013997339178,-0.03233059389489465,-0.03233059389489465,NA,NA,FALSE,r4_5,NA,NA,NA,NA,-0.1333299536750897,0.0017850914573228002,1.819354793670896,0,TRUE
00-0036370,Joshua Kelley,LAC,TEN,2023,2,2023_02_LAC_TEN,-0.2066769647021179,14,13,1,0.7222222222222222,0.3333333333333333,68,-2.893477505829651,-0.03233059389489465,-0.03233059389489465,0.25241258807877515,0.28474318197366977,FALSE,r4_5,0.5,0.16666666666666666,0.48,82,-0.11097554791097036,-0.11234382208692181,0.8144081878950831,1,TRUE
00-0036370,Joshua Kelley,LAC,MIN,2023,3,2023_03_LAC_MIN,-0.7210125706260442,12,11,1,0.8461538461538461,1,66,-8.65215084751253,-0.03233059389489465,-0.03233059389489465,0.004256073062076205,0.036586666956970854,FALSE,r4_5,0.6201201201201202,0.25675675675675674,0.6475675675675676,74.43243243243244,-0.1070933782183896,-0.1779976172204294,1.5218289972982362,2,TRUE
00-0036370,Joshua Kelley,LAC,LV,2023,4,2023_04_LV_LAC,-0.06516674597514793,17,17,0,0.7727272727272727,0,61,-1.1078346815775149,-0.03233059389489465,-0.03233059389489465,-0.27767537249210084,-0.2453447785972062,FALSE,r4_5,0.7079855141079631,0.5456754130223518,0.6796112730806608,71.15451895043732,-0.08893292145801515,-0.13871171804988486,0,3,FALSE
00-0036370,Joshua Kelley,LAC,KC,2023,7,2023_07_LAC_KC,0.5249830107038308,7,7,0,0.3333333333333333,0,64,3.674881074926816,-0.03233059389489465,-0.03233059389489465,-0.30495224297114365,-0.272621649076249,FALSE,r4_5,0.5487744792331558,0.3408830077134252,0.5509166623130838,69.32477109984984,0.1143794718313723,-0.2389888250726842,0,6,FALSE
00-0036370,Joshua Kelley,LAC,CHI,2023,8,2023_08_CHI_LAC,-0.19769832901268578,6,6,0,0.25,0,70,-1.1861899740761146,-0.03233059389489465,-0.03233059389489465,-0.14785128634800665,-0.115520692453112,FALSE,r4_5,0.4965180974886374,0.26981034669686643,0.5106186244588216,66.3725127700415,-0.17924225461660123,0.04562678181442665,0.5887425571095387,7,FALSE
00-0036370,Joshua Kelley,LAC,DET,2023,10,2023_10_DET_LAC,-0.33374402918852863,5,5,0,0.20833333333333334,0,73,-1.6687201459426433,-0.03233059389489465,-0.03233059389489465,-0.04186629540561006,-0.009535701510715408,FALSE,r4_5,0.28893549337851215,0.07510351696464834,0.343345675038466,64.82540054366419,-0.04174197727738801,0.05286251349481898,-0.2803323289910805,8,FALSE
00-0036370,Joshua Kelley,LAC,GB,2023,11,2023_11_LAC_GB,-0.42474929326757166,6,6,0,0.375,0,65,-2.54849575960543,-0.03233059389489465,-0.03233059389489465,-0.1177808798177354,-0.08545028592284075,FALSE,r4_5,0.20932036780191254,0.06383798941995109,0.3036478586270879,67.48728557200181,-0.05330028659842784,-0.11208271698061391,0,9,FALSE
00-0036370,Joshua Kelley,LAC,BAL,2023,12,2023_12_BAL_LAC,-0.42915161668788643,5,3,2,0.23076923076923078,0.25,68,-2.145758083439432,-0.03233059389489465,-0.03233059389489465,-0.1477082788565293,-0.11537768496163464,FALSE,r4_5,0.2715602061182725,0.02435197621764094,0.30399350501617006,66.15706266294336,-0.08137461285304451,0.37440487771420844,0,11,FALSE
00-0036370,Joshua Kelley,LAC,NE,2023,13,2023_13_LAC_NE,-0.29914960253518075,9,6,3,0.3,0.5,62,-2.6923464228166267,-0.03233059389489465,-0.03233059389489465,-0.3040786477579305,-0.2717480538630358,FALSE,r4_5,0.25317066144081163,0.08810949457431229,0.2680554652070087,66.91206830013094,-0.15152157781863648,0.00895601817824271,0.2914085305090522,11,FALSE
00-0036370,Joshua Kelley,LAC,LV,2023,15,2023_15_LAC_LV,-0.9401286495655464,6,5,1,0.19230769230769232,0.14285714285714285,67,-5.640771897393279,-0.03233059389489465,-0.03233059389489465,-0.7068365374817738,-0.6745059435868791,FALSE,r4_5,0.24771232868088675,0.16330148757712162,0.2561371361738916,67.10146263530514,-0.056555907342614745,0.11635537004680033,0,13,FALSE
00-0036414,Cam Akers,LA,SEA,2023,1,2023_01_LA_SEA,-0.1225843597541417,22,22,0,0.5945945945945946,0,84,-2.6968559145911173,-0.04430244955335442,-0.04430244955335442,NA,NA,FALSE,r2_3,NA,NA,NA,NA,-0.08700459958631057,0.37166817686020526,0.10735697716156334,0,TRUE
