player_id,player_name,posteam,defteam,season,week,game_id,epa_per_opp_obs,opportunities,targets,target_share_obs,air_yards_obs,air_yards_share_obs,air_yards_per_target_obs,team_total_plays_obs,total_epa,prior_epa_per_opp,baseline_epa_per_opp,rolling_epa_per_opp,form_residual,is_cold_start,draft_tier,wt_target_share,wt_air_yards_share,wt_air_yards_per_target,wt_snap_share,wt_team_total_plays,baseline_target_share,baseline_air_yards_share,baseline_snap_share,baseline_team_total_plays,def_short_pass_epa_adj,def_deep_pass_epa_adj,games_played_so_far,def_used_fallback
00-0027874,Demaryius Thomas,NYJ,NE,2019,7,2019_07_NE_NYJ,-0.7036765985928165,9,9,0.2727272727272727,141,0.3542713567839196,15.666666666666666,60,-6.333089387335349,0.3094469196865265,0.3094469196865265,-0.03615414495871205,-0.34560106464523854,FALSE,r1,0.14215336437939763,0.3022859548702876,8.496544649605875,0.6073760932944606,60.99081702986782,0.16333938294010888,0.2278894472361809,0.7666666666666666,63.6875,-0.6383221241623978,-0.43981934026522285,6,FALSE
00-0027874,Demaryius Thomas,NYJ,JAX,2019,8,2019_08_NYJ_JAX,1.1919113525073044,5,5,0.1282051282051282,58,0.24892703862660945,11.6,60,5.959556762536522,0.3094469196865265,0.3094469196865265,-0.245630457243372,-0.5550773769298984,FALSE,r1,0.18312897598976133,0.3185995788183932,10.746612359819908,0.6427187855489742,59.40649936550041,0.16333938294010888,0.2278894472361809,0.7666666666666666,63.6875,-0.3835968123744846,0.1689648457467023,7,FALSE
00-0027874,Demaryius Thomas,NYJ,MIA,2019,9,2019_09_NYJ_MIA,0.8732253762427717,3,3,0.07142857142857142,11,0.040892193308550186,3.6666666666666665,69,2.6196761287283152,0.3094469196865265,0.3094469196865265,0.14199012642902095,-0.16745679325750554,FALSE,r1,0.1683192405153506,0.29981298735239514,10.976720877667319,0.6312000384238794,58.538394387417185,0.16333938294010888,0.2278894472361809,0.7666666666666666,63.6875,0.018894536500033438,0.45385391210160925,7,FALSE
00-0027874,Demaryius Thomas,NYJ,NYG,2019,10,2019_10_NYG_NYJ,0.40286524064140394,9,9,0.28125,50,0.19607843137254902,5.555555555555555,65,3.6257871657726355,0.3094469196865265,0.3094469196865265,0.4893068909087568,0.1798599712222303,FALSE,r1,0.15549480099743757,0.2564409807184436,9.541229178404954,0.7336796762956683,62.26117789413547,0.16333938294010888,0.2278894472361809,0.7666666666666666,63.6875,-0.31385516028500726,0.2402908786359344,9,FALSE
00-0027874,Demaryius Thomas,NYJ,WAS,2019,11,2019_11_NYJ_WAS,0.48560100232913167,5,5,0.15151515151515152,49,0.1540880503144654,9.8,71,2.4280050116456584,0.3094469196865265,0.3094469196865265,0.576590264301585,0.2671433446150585,FALSE,r1,0.17890525708268437,0.18488120845618178,8.318584892711803,0.7298420744850274,63.2702075058015,0.16333938294010888,0.2278894472361809,0.7666666666666666,63.6875,-0.18017073444419127,0.20253837854328904,9,FALSE
00-0027874,Demaryius Thomas,NYJ,LV,2019,12,2019_12_OAK_NYJ,0.7610871832390936,3,3,0.1,29,0.13488372093023257,9.666666666666666,63,2.283261549717281,0.3094469196865265,0.3094469196865265,0.4917180073171428,0.18227108763061634,FALSE,r1,0.17884876250243525,0.18554109597181223,8.756151425288117,0.6948303366639645,65.86537148981851,0.16333938294010888,0.2278894472361809,0.7666666666666666,63.6875,-0.3294870450395917,0.237755587247159,10,FALSE
00-0027874,Demaryius Thomas,NYJ,CIN,2019,13,2019_13_NYJ_CIN,-0.01475496549392119,5,5,0.09615384615384616,68,0.1468682505399568,13.6,74,-0.07377482746960595,0.3094469196865265,0.3094469196865265,0.7073695669317698,0.3979226472452433,FALSE,r1,0.1463561397271779,0.15169467671850356,8.17488115655128,0.6932129609812245,65.79448954381755,0.16333938294010888,0.2278894472361809,0.7666666666666666,63.6875,-0.2996342465501653,1.192258822188937,11,FALSE
00-0027874,Demaryius Thomas,NYJ,MIA,2019,14,2019_14_MIA_NYJ,0.4025184147652534,4,4,0.10810810810810811,42,0.10606060606060606,10.5,69,1.6100736590610136,0.3094469196865265,0.3094469196865265,0.4546838093995828,0.14523688971305632,FALSE,r1,0.13499113994895795,0.13876027087696943,9.227931501383129,0.7196772057076313,68.70029374044668,0.16333938294010888,0.2278894472361809,0.7666666666666666,63.6875,0.16060387577252574,0.6748383662319088,12,FALSE
00-0027891,Golden Tate,DET,NYG,2014,1,2014_01_NYG_DET,1.377728482953315,6,6,0.17647058823529413,63,0.18208092485549132,10.5,65,8.26637089771989,0.4194275669803688,0.4194275669803688,NA,NA,FALSE,r2_3,NA,NA,NA,NA,NA,0.210752688172043,0.2685857321652065,0.756875,71.9375,-0.4129836657723599,0.2875970008598069,0,TRUE
00-0027891,Golden Tate,DET,CAR,2014,2,2014_02_DET_CAR,-0.15702102508657845,8,8,0.15384615384615385,61,0.1525,7.625,73,-1.2561682006926276,0.4194275669803688,0.4194275669803688,1.377728482953315,0.9583009159729461,FALSE,r2_3,0.17647058823529413,0.18208092485549132,10.5,0.82,65,0.210752688172043,0.2685857321652065,0.756875,71.9375,-0.47045592697120314,0.174554973031264,1,TRUE
