player_id,season,week,opportunities,epa_per_opp_obs,total_epa,pred_eff,med_eff,lo_50_eff,hi_50_eff,lo_80_eff,hi_80_eff,lo_90_eff,hi_90_eff,pred_vol,med_vol,lo_50_vol,hi_50_vol,lo_80_vol,hi_80_vol,lo_90_vol,hi_90_vol,fold,alpha_fold,pred_tot,med_tot,lo_50_tot,hi_50_tot,lo_80_tot,hi_80_tot,lo_90_tot,hi_90_tot,it_c,p_start_sim,p_boom_sim,p_start_norm,p_boom_norm,position,fantasy_points_ppr,hit_start,hit_boom
00-0029738,2014,15,4,-0.4881513858563266,-1.952605543425307,0.17295452416231208,0.06728557216412867,-0.4757327515452115,0.43654122191852623,-0.9319198162149882,0.9579646602719812,-1.0619090034466765,1.2736573091651993,4.509499023892909,3.5156716299464907,2.561480970219544,7.020737504682092,1.530322467013148,9.465684141163562,1.3316531871358643,11.211128362115224,10,0.8541605524463128,0.7799382578878088,0.8921503853714319,-2.371282977510402,2.2923873033797446,-4.689163391716097,4.888151250298601,-5.53216936922912,6.577398758918925,-4,0.2415,0.088,0.2508441410695031,0.07381505093669975,TE,1.6,FALSE,FALSE
00-0030061,2014,15,4,-0.21816584231989977,-0.8726633692795991,0.01638842896239536,0.13766172038697377,-0.4053566033223665,0.5069173701413713,-0.8615436679921431,1.0283408084948262,-0.9915328552238314,1.3440334573880444,5.694660969325326,4.7008335753789074,3.746642915651961,8.205899450114508,2.715484412445565,10.65084608659598,2.516815132568281,12.396290307547645,10,0.8541605524463128,0.09332654676071364,0.2302885390974397,-3.7529380983591154,1.9393661792290295,-6.582057611971584,5.107660104123533,-7.6109996775144015,7.169493432827304,6.5,0.2965,0.1255,0.3200901211398544,0.11726195954801748,TE,6.2,FALSE,FALSE
00-0030108,2014,15,4,-0.06820535720908083,-0.2728214288363233,0.09465445452423482,0.17019350303798292,-0.3728248206713573,0.5394491527923805,-0.8290118853411339,1.0608725911458354,-0.9590010725728222,1.3765652400390536,4.6188493996403555,3.6250220056939377,2.670831345966991,7.130087880429539,1.6396728427605949,9.575034516911009,1.4410035628833109,11.320478737862672,10,0.8541605524463128,0.43719467045254734,0.5517269140157144,-2.7791817243959205,1.980915356796752,-5.1449870085782905,4.630349738516215,-6.005423113898713,6.3545244015802655,-1.5,0.2465,0.101,0.2438339325903511,0.07146401387935133,TE,3.1,FALSE,FALSE
00-0030472,2014,15,4,-0.34903116575151216,-1.3961246630060486,0.40174868145287235,0.22281947908189825,-0.32019884462744197,0.5920751288362958,-0.7763859092972186,1.1134985671897508,-0.9063750965289068,1.429191216082969,6.011891655855285,5.018064261908867,4.06387360218192,8.523130136644468,3.0327150989755243,10.968076773125938,2.8340458190982405,12.713520994077602,10,0.8541605524463128,2.4152695457773863,2.558722599925599,-1.613281740540165,4.348798832538599,-4.576482171943272,7.667248222847827,-5.6541890548922,9.826798351324022,-2.25,0.427,0.2225,0.47192615026181484,0.21837458022439152,TE,4.3,FALSE,FALSE
00-0030506,2014,15,6,-0.47843464095300686,-2.870607845718041,-0.03749152008060551,0.2892065802397197,-0.2538117434696205,0.6584622299941172,-0.7099988081393971,1.1798856683475722,-0.8399879953710854,1.4955783172407904,6.136450103628608,5.14262270968219,4.188432049955243,8.647688584417791,3.157273546748847,11.09263522089926,2.9586042668715633,12.838079441850926,10,0.8541605524463128,-0.23006484228382576,-0.09755162396470105,-3.9513958329927337,1.556012073431682,-6.688620411593563,4.6213940630314525,-7.684140571915041,6.616255304188407,3.25,0.308,0.124,0.3357456593332152,0.12400777078322862,TE,14.9,TRUE,FALSE
00-0030514,2014,15,12,-0.10039746093631643,-1.204769531235797,0.02125680942348765,0.04914664740781963,-0.49387167630152057,0.4184022971622171,-0.9500587409712972,0.9398257355156722,-1.0800479282029856,1.2555183844088902,6.053197259891562,5.059369865945144,4.105179206218198,8.564435740680747,3.0740207030118016,11.009382377162217,2.875351423134518,12.75482659811388,10,0.8541605524463128,0.1286716605562926,0.23966417894624983,-2.988299639821257,1.6246822278645112,-5.280987518294952,4.192233383655832,-6.114831048047241,5.863120830229687,0,0.299,0.1215,0.33855922332430743,0.11599845841538335,TE,10.9,FALSE,FALSE
00-0030780,2014,15,4,-0.530344207683811,-2.121376830735244,0.27938796229126556,0.10422471330581048,-0.4387936104035297,0.473480363060208,-0.8949806750733064,0.994903801413663,-1.0249698623049943,1.3105964503068812,4.790712449075212,3.7968850551287936,2.842694395401847,7.301950929864395,1.811535892195451,9.746897566345863,1.6128666123181672,11.49234178729753,10,0.8541605524463128,1.3384673890705217,1.4566300160350465,-1.9798600294644488,2.9311201296702225,-4.420655377294732,5.664534902440666,-5.308365138116029,7.443361555923266,0,0.295,0.1305,0.30386883574658186,0.10094741621868218,TE,6.4,FALSE,FALSE
00-0030992,2014,15,3,0.5316870698006824,1.595061209402047,0.24210689424422568,0.1619495290439409,-0.38106879466539934,0.5312051787983384,-0.837255859335176,1.0526286171517931,-0.9672450465668644,1.3683212660450117,4.645212961655956,3.6513855677095375,2.697194907982591,7.156451442445139,1.6660364047761949,9.601398078926607,1.467367124898911,11.346842299878272,10,0.8541605524463128,1.1246380832495446,1.2479143835868691,-2.3372951690274837,2.7862153740301223,-4.883719771210748,5.63792296661515,-5.809846566955015,7.493731138928325,7.25,0.2755,0.1195,0.2844882518154922,0.09324162353150518,TE,5.7,FALSE,FALSE
00-0021547,2014,16,9,-0.03570095734256837,-0.32130861608311534,0.10832585166398954,0.09135815886558477,-0.39574318948614073,0.5242167468349028,-0.7906783604434129,0.980603775719349,-0.9655467097046876,1.2085982313933543,5.899729761169517,5.272008128178346,4.119850494906143,8.118215749173297,3.3802990026713884,10.82159122718078,2.6690327654351114,12.088276582474592,11,0.9,0.6390932509660736,-0.01225797461760214,-2.1363715132678824,2.428468036016369,-4.708051129642003,4.83390823375199,-5.785117498998414,6.29213781276053,0,0.3185,0.1175,0.35000364487753366,0.11752782936382723,TE,28.200000000000003,TRUE,TRUE
00-0022127,2014,16,7,1.4132017713813445,9.89241239966941,0.26433578977707306,0.15294608464014248,-0.334155263711583,0.5858046726094606,-0.7290904346688551,1.0421917014939068,-0.90395878393013,1.2701861571679125,6.131447271440085,5.5037256384489135,4.351568005176711,8.349933259443866,3.612016512941956,11.053308737451347,2.900750275705679,12.31999409274516,11,0.9,1.6207609569725945,0.9224746475642784,-1.3546983205823808,3.539074557567107,-4.111688094708146,6.117846028633353,-5.266365740968419,7.681152753178857,6.25,0.416,0.185,0.4318163691116868,0.16999371926217394,TE,22,TRUE,TRUE
00-0023465,2014,16,8,0.4440919416132082,3.5527355329056656,0.2643607075580222,0.1806348905003068,-0.3064664578514187,0.6134934784696249,-0.7014016288086908,1.0698805073540711,-0.8762699780699655,1.2978749630280766,5.3446653685507775,4.716943735559606,3.5647861022874032,7.563151356554557,2.8252346100526484,10.26652683456204,2.1139683728163714,11.533212189855853,11,0.9,1.412919518490941,0.8071602929995567,-1.1682737301352657,3.077045171950132,-3.55994598227666,5.314114104829547,-4.561621981457444,6.670273402107728,2.25,0.307,0.113,0.3425362374715497,0.10994285834635179,TE,13.8,TRUE,FALSE
00-0023752,2014,16,3,0.15564205243836451,0.4669261573150936,0.06872905552427565,0.06573172613084903,-0.4213696222208765,0.4985903141001671,-0.8163047931781486,0.9549773429846132,-0.9911731424394232,1.1829717986586188,4.973559477761437,4.345837844770266,3.193680211498063,7.192045465765217,2.4541287192633083,9.8954209437727,1.742862482027031,11.162106299066512,11,0.9,0.34182804550035323,-0.3088115942227975,-2.43060458890097,2.1292479807765035,-4.999474705912942,4.5320602917963,-6.075364405649065,5.988696789362655,-3,0.2405,0.0925,0.25694058813942544,0.07280268999826785,TE,4,FALSE,FALSE
00-0024243,2014,16,3,0.44845675213340047,1.3453702564002017,0.1431163501543852,0.13223263485052972,-0.35486871350119575,0.5650912228198478,-0.7498038844584679,1.021478251704294,-0.9246722337197426,1.2494727073782994,4.761967068019479,4.1342454350283075,2.982087801756105,6.980453056023259,2.24253630952135,9.683828534030742,1.5312700722850732,10.950513889324554,11,0.9,0.6815153463303268,0.0558419583384312,-1.9845338972774955,2.4003486580300892,-4.454831695465626,4.710960596743329,-5.489437508640355,6.111703245766042,-1,0.2565,0.087,0.25514067527783363,0.07060255029546728,TE,8.6,FALSE,FALSE
00-0024313,2014,16,6,-0.9273843550860572,-5.564306130516343,0.1344831235113039,0.07571624563480205,-0.4113851027169234,0.5085748336041201,-0.8063202736741956,0.9649618624885664,-0.9811886229354704,1.1929563181625715,6.055571014283136,5.427849381291964,4.275691748019762,8.274057002286916,3.536140255785007,10.977432480294398,2.82487401854873,12.244117835588211,11,0.9,0.8143721046453108,0.10892324579199895,-2.1916074250038475,2.752362470815979,-4.976876538578866,5.357585238320367,-6.143398088439909,6.936927307625442,0.25,0.341,0.1505,0.3776653598893834,0.13762255158825495,TE,1.7000000000000002,FALSE,FALSE
00-0024389,2014,16,6,0.21891351587167404,1.3134810952300442,0.10897860885059515,0.04493486976148921,-0.4421664785902363,0.4777934577308073,-0.8371016495475084,0.9341804866152534,-1.0119699988087831,1.1621749422892589,6.455509748305424,5.827788115314252,4.67563048204205,8.673995736309204,3.936078989807295,11.377371214316684,3.224812752571018,12.644056569610498,11,0.9,0.7035124717917809,-0.04373323936738504,-2.4805671155134235,2.756326040365342,-5.430859505136237,5.5159045912417914,-6.666495815506485,7.18882045598608,-4,0.35,0.165,0.4087760098842555,0.16041231089120622,TE,9.4,FALSE,FALSE
00-0025418,2014,16,3,0.08428235022195925,0.25284705066587776,0.23681904520054603,0.20746650165841912,-0.27963484669330635,0.6403250896277373,-0.6745700176505784,1.0967121185121833,-0.8494383669118533,1.3247065741861888,6.704468102868569,6.076746469877397,4.924588836605195,8.922954090872349,4.18503734437044,11.626329568879832,3.473771107134163,12.893014924173643,11,0.9,1.5877457346988508,0.7364747507175663,-2.0395946740608517,3.92633476954113,-5.400601994732845,7.070078672378821,-6.80825321582876,8.97588383530124,-0.75,0.457,0.2375,0.4839771414496898,0.22361947183278827,TE,3.1,FALSE,FALSE
00-0025516,2014,16,6,0.15039893063173318,0.9023935837903992,0.09357746569692175,0.06106760485080625,-0.4260337435009192,0.49392619282012434,-0.8209689144581914,0.9503132217045704,-0.995837263719466,1.178307677378576,5.526176534138446,4.898454901147274,3.746297267875072,7.744662522142225,3.006745775640317,10.448038000149708,2.29547953840404,11.71472335544352,11,0.9,0.5171255950584743,-0.13256745773910983,-2.2512735493377596,2.3019450918769406,-4.816406330476255,4.7012616572038235,-5.89073076572349,6.1557789585519975,-0.5,0.2675,0.108,0.31070410300353013,0.09737101932677115,TE,13.7,TRUE,FALSE
00-0026178,2014,16,3,-0.03335638833232224,-0.10006916499696672,0.093280875322966,0.11391734725172166,-0.3731840011000038,0.5467759352210397,-0.768119172057276,1.0031629641054858,-0.9429875213185508,1.2311574197794912,5.06227644475586,4.434554811764689,3.282397178492486,7.28076243275964,2.5428456862577313,9.984137910767124,1.8315794490214543,11.250823266060936,11,0.9,0.4722135778936591,-0.18886214175286725,-2.344688109403209,2.288303234721225,-4.95476219281556,4.729655990847231,-6.04790886585869,6.209656535083684,-6.75,0.2375,0.0845,0.2716405401103859,0.07987716574206384,TE,3.5,FALSE,FALSE
00-0026201,2014,16,3,-0.43823224197452265,-1.314696725923568,0.12559440901886731,0.13610787435369415,-0.3509934739980314,0.5689664623230122,-0.7459286449553035,1.0253534912074584,-0.9207969942165782,1.253347946881464,6.291484956278528,5.663763323287356,4.511605690015154,8.509970944282308,3.772054197780399,11.21334642228979,3.060787960544122,12.480031777583603,11,0.9,0.790175334934896,-0.01375382337425723,-2.6354373977775825,2.9987081638338347,-5.809528653351427,5.96761869562215,-7.138896014230921,7.7674361090665425,-3.5,0.35,0.171,0.40240520836432325,0.16207222144321298,TE,1,FALSE,FALSE
00-0027061,2014,16,7,-0.03050662269483187,-0.21354635886382312,0.10449090895049833,0.07283888792440436,-0.4142624604273211,0.5056974758937225,-0.8091976313845932,0.9620845047781684,-0.984065980645868,1.190078960452174,6.366886103173554,5.7391644701823825,4.58700683691018,8.585372091177334,3.847455344675425,11.288747569184816,3.136189107439148,12.55543292447863,11,0.9,0.6652817161049009,-0.05709077996260858,-2.4128109176972337,2.6497642488870428,-5.264898317857438,5.317486011784349,-6.459404585908375,6.934716316193363,0,0.364,0.1585,0.3974619734945844,0.15096322906743662,TE,9.100000000000001,FALSE,FALSE
00-0027321,2014,16,5,0.9665104071458503,4.832552035729252,0.08232544714041855,0.03160109930354603,-0.45550024904817943,0.4644596872728642,-0.8504354200054516,0.9208467161573104,-1.0253037692667264,1.1488411718313156,5.0184357694408455,4.390714136449674,3.2385565031774712,7.236921757444625,2.4990050109427164,9.940297235452109,1.7877387737064394,11.20698259074592,11,0.9,0.413144968664688,-0.1978476942972391,-2.1903484165465033,2.091647782526909,-4.602683444680225,4.348043800962506,-5.613013391645633,5.715919593151093,-4.5,0.2285,0.075,0.25978213843187803,0.07171974379924076,TE,13.3,TRUE,FALSE
00-0027656,2014,16,10,-0.2460105755017139,-2.460105755017139,0.34931511264063675,0.2503936066132344,-0.23670774173849107,0.6832521945825525,-0.6316429126957632,1.1396392234669983,-0.8065112619570379,1.367633679141004,6.829092058266817,6.201370425275646,5.049212792003443,9.047578046270598,4.309661299768688,11.75095352427808,3.5983950625324113,13.017638879571892,11,0.9,2.385505061566751,1.6532925559797542,-0.7345167168018802,4.397019807120193,-3.6254546647345496,7.1010807270108165,-4.836232251409458,8.740340609895231,6,0.5045,0.266,0.5419948614195134,0.2537171156485538,TE,15.1,TRUE,FALSE
00-0027696,2014,16,10,-0.7135240118368529,-7.135240118368529,0.22501577748264445,0.12651411810026275,-0.3605872302514627,0.5593727060695808,-0.7555224012087349,1.015759734954027,-0.9303907504700096,1.2437541906280325,6.301006788399218,5.673285155408046,4.521127522135844,8.519492776402998,3.781576029901089,11.22286825441048,3.070309792664812,12.489553609704291,11,0.9,1.417825941415071,0.7367752717681719,-1.4841907617377803,3.2887902502881254,-4.173130393776402,5.803910500496297,-5.299307398275035,7.328630486081246,8,0.4065,0.1825,0.4345010676377715,0.16989456552778331,TE,15.3,TRUE,FALSE
00-0027753,2014,16,3,-0.02472731631132774,-0.07418194893398322,0.25146228330315024,0.11458848441218251,-0.37251286393954297,0.5474470723815006,-0.7674480348968151,1.0038341012659466,-0.9423163841580898,1.231828556939952,4.740266877368268,4.112545244377096,2.9603876111048937,6.958752865372047,2.220836118870139,9.66212834337953,1.509569881633862,10.928813698673345,11,0.9,1.1919983324493186,0.5688915933477006,-1.463114194871923,2.9037806144957257,-3.923278291956472,5.2049139183777875,-4.953639926118279,6.599910415119328,6.75,0.275,0.095,0.27987016195579895,0.08117307700777303,TE,3.7,FALSE,FALSE
00-0027873,2014,16,10,0.06602797048399225,0.6602797048399225,0.06803164244961311,0.07785884261961946,-0.409242505732106,0.5107174305889375,-0.8041776766893782,0.9671044594733836,-0.9790460259506528,1.1950989151473892,5.4111761315009534,4.783454498509782,3.631296865237579,7.629662119504733,2.8917453730028244,10.333037597512217,2.1804791357665474,11.59972295280603,11,0.9,0.3681311998101535,-0.22571362323010136,-2.162293733825349,1.999525923338433,-4.506925273181731,4.192594965740532,-5.488899763119802,5.522080583154398,-0.5,0.2595,0.093,0.28754065956882413,0.08274233918330556,TE,21.2,TRUE,TRUE
00-0028040,2014,16,5,1.0253931358456612,5.126965679228306,0.05939313547641871,0.03789268666975784,-0.44920866168196766,0.4707512746390759,-0.8441438326392398,0.927138303523522,-1.0190121819005145,1.1551327591975276,5.908140054303756,5.280418421312584,4.128260788040381,8.126626042307535,3.388709295805626,10.83000152031502,2.6774430585693496,12.096686875608832,11,0.9,0.35090296265891874,-0.3567660281054158,-2.6645367440022243,2.2949924162420796,-5.458571432518967,4.908414131308535,-6.628764165181203,6.492726578951433,-4.25,0.2815,0.1095,0.3387348685828727,0.11615367487592504,TE,17.8,TRUE,TRUE
00-0028042,2014,16,3,-0.28562430090581375,-0.8568729027174413,0.06460863659869139,0.06472429782787027,-0.4223770505238552,0.49758288579718835,-0.8173122214811274,0.9539699146816344,-0.992180570742402,1.18196437035564,4.772565622016604,4.144843989025432,2.9926863557532295,6.991051610020383,2.2531348635184747,9.694427088027863,1.5418686262821977,10.961112443321678,11,0.9,0.30834895791627825,-0.3185775773933709,-2.363040056445338,2.030624882639962,-4.838285559169515,4.34586469463172,-5.874963561324303,5.749412859962421,-3.75,0.2145,0.0825,0.2373899361781604,0.06336615630486696,TE,2.8,FALSE,FALSE
00-0028067,2014,16,6,-1.1524188232433517,-6.91451293946011,0.22560121745617315,0.08312489854908729,-0.4039764498026382,0.5159834865184054,-0.7989116207599103,0.9723705154028516,-0.9737799700211852,1.200364971076857,4.603410706215805,3.9756890732246335,2.823531439952431,6.821896694219585,2.083979947717676,9.525272172227067,1.3727137104813991,10.79195752752088,11,0.9,1.0385350597730674,0.4873496728436645,-1.310114270873954,2.552736913582218,-3.486316861326487,4.588264650459292,-4.3977502327926725,5.822245340397316,3,0.226,0.083,0.2532142269392066,0.06571738129433496,TE,5.300000000000001,FALSE,FALSE
00-0028112,2014,16,10,0.5235019306826871,5.235019306826871,0.228737720751066,0.1291841629985671,-0.35791718535315836,0.5620427509678851,-0.7528523563104306,1.0184297798523314,-0.9277207055717052,1.2464242355263369,5.353610063889965,4.725888430898793,3.573730797626591,7.572096051893745,2.834179305391836,10.275471529901228,2.122913068155559,11.54215688519504,11,0.9,1.2245725638041596,0.6364165612661815,-1.2816118061631436,2.84033911076099,-3.6037826159587474,5.012399337985661,-4.57635014233608,6.329148959825622,2.25,0.301,0.116,0.33086510335868813,0.10272385502511769,TE,17.4,TRUE,TRUE
00-0028838,2014,16,5,0.38426009204704314,1.9213004602352155,0.04784068097549307,0.02415150093302728,-0.4629498474186982,0.45701008890234535,-0.8578850183759703,0.9133971177867916,-1.0327533676372451,1.141391573460797,5.472970996694228,4.845249363703056,3.6930917304308535,7.691456984698007,2.9535402381960987,10.39483246270549,2.2422740009598217,11.661517817999304,11,0.9,0.2618306594409749,-0.3987491479977277,-2.5529579023946876,2.076557959424147,-5.161074014030401,4.516079311674035,-6.253400652750695,5.994969619494811,-3,0.277,0.0955,0.29338564142685886,0.08983553163772785,TE,8.2,FALSE,FALSE
00-0029534,2014,16,4,-0.33126298074785154,-1.3250519229914062,0.2017456755212914,0.1414200955702949,-0.3456812527814306,0.574278683539613,-0.7406164237387027,1.0306657124240592,-0.9154847729999774,1.2586601680980647,5.426828020731909,4.799106387740737,3.646948754468535,7.645314008735689,2.90739726223378,10.348689486743172,2.196131024997503,11.615374842036983,11,0.9,1.094839084980432,0.41863620942281565,-1.7865207418964777,2.952485662703592,-4.4563202038485,5.449703008434604,-5.574480955711003,6.963569868307538,0.75,0.3065,0.123,0.3369188550434782,0.11264602368059592,TE,2.9,FALSE,FALSE
00-0029689,2014,16,3,-0.6290496235402921,-1.8871488706208768,0.26099216962760335,0.19211071285089348,-0.294990635500832,0.6249693008202115,-0.6899258064581042,1.0813563297046578,-0.8647941557193788,1.3093507853786632,4.645749083699273,4.018027450708101,2.8658698174358985,6.864235071703052,2.1263183252011437,9.567610549710537,1.4150520879648667,10.834295905004348,11,0.9,1.2125041329001234,0.6005905276537888,-1.3949134682484452,2.893536934943035,-3.8108845815043617,5.153333993406956,-4.822737387295687,6.523271569203118,3.25,0.246,0.0835,0.2721611799417689,0.07708035159012522,TE,0,FALSE,FALSE
00-0029697,2014,16,7,-0.5611547647276893,-3.9280833530938257,0.20293896890197327,0.1239941547031327,-0.3631071936485928,0.5568527426724508,-0.7580423646058649,1.013239771556897,-0.9329107138671396,1.2412342272309025,6.617212876004224,5.9894912430130525,4.83733360974085,8.835698864008004,4.097782117506095,11.539074342015486,3.386515880269818,12.805759697309298,11,0.9,1.3428903580611584,0.5950060434679102,-1.8439103745493697,3.3974582810255765,-4.796724112670305,6.159395194503366,-6.033416409818792,7.833740749375283,3.25,0.421,0.207,0.46067001195391977,0.19474242970014344,TE,7.6,FALSE,FALSE
00-0030061,2014,16,18,0.3006101987039648,5.4109835766713665,0.18826675717707536,0.07488092455504518,-0.41222042379668034,0.5077395125243632,-0.8071555947539525,0.9641265414088094,-0.9820239440152272,1.1921209970828148,5.529693124022921,4.901971491031749,3.7498138577595466,7.7481791120267,3.010262365524792,10.451554590034185,2.2989961282885147,11.718239945327996,11,0.9,1.0410573926441664,0.48299434790986073,-1.336898241803636,2.574153365283399,-3.5402553560991468,4.635080293718543,-4.4630615378566825,5.884458519811383,7,0.304,0.13,0.3334643783988387,0.10176251364972677,TE,26.5,TRUE,TRUE
00-0030089,2014,16,3,4.17299441525635,12.51898324576905,0.1492406580795657,0.06472429782787027,-0.4223770505238552,0.49758288579718835,-0.8173122214811274,0.9539699146816344,-0.992180570742402,1.18196437035564,5.179620580518937,4.551898947527765,3.3997413142555626,7.398106568522716,2.660189822020808,10.1014820465302,1.9489235847845308,11.368167401824012,11,0.9,0.7730099840391084,0.0981586861148772,-2.1025906518664086,2.626943543589854,-4.767053784487647,5.119169512868335,-5.882979584211712,6.630010492991734,0.75,0.3,0.1155,0.29832408401955945,0.09317023035096597,TE,28.9,TRUE,TRUE
00-0030108,2014,16,3,1.0636137054049566,3.1908411162148695,0.14072765208620852,0.123523347380582,-0.36357800097114346,0.5563819353499001,-0.7585131719284156,1.0127689642343465,-0.9333815211896904,1.2407634199083517,4.6610824218187545,4.033360788827583,2.8812031555553803,6.879568409822534,2.1416516633206255,9.582943887830016,1.4303854260843485,10.849629243123829,11,0.9,0.6559431854028519,0.04221221585704704,-1.9592183645997876,2.3419686023745356,-4.382364836618997,4.608477187535835,-5.397222813646586,5.982483435153328,-3.75,0.224,0.072,0.24476452785545139,0.06565026341043485,TE,5.5,FALSE,FALSE
00-0030181,2014,16,3,0.40431455792471144,1.2129436737741344,0.154327370139917,0.07171143426475755,-0.4153899140869679,0.5045700222340757,-0.8103250850442401,0.9609570511185218,-0.9851934343055148,1.1889515067925271,4.354349806310062,3.72662817331889,2.574470540046688,6.572835794313842,1.8349190478119333,9.276211272321325,1.1236528105756562,10.542896627615136,11,0.9,0.6719953542770888,0.09473608130055368,-1.7877570942394336,2.2578266952330623,-4.066905190332161,4.389645298152105,-5.021454018830965,5.6819995819059,3.25,0.2075,0.063,0.2185084598728357,0.05364962326611195,TE,4.300000000000001,FALSE,FALSE
00-0030422,2014,16,3,1.0551302142557688,3.1653906427673064,0.1928594654498187,0.06106760485080625,-0.4260337435009192,0.49392619282012434,-0.8209689144581914,0.9503132217045704,-0.995837263719466,1.178307677378576,4.706644740716806,4.078923107725634,2.9267654744534317,6.925130728720585,2.187213982218677,9.62850620672807,1.4759477449824,10.895191562021882,11,0.9,0.9077209887568436,0.2885933223002316,-1.7304363606407744,2.6085720681291837,-4.174890193260765,4.895010655990054,-5.198672081873892,6.281098899856547,2.25,0.231,0.0815,0.2617592855626263,0.07302866282518161,TE,12.5,TRUE,FALSE
00-0030443,2014,16,4,-0.12793015473289415,-0.5117206189315766,0.06505774995379002,-0.01869656818950536,-0.5057979165412309,0.4141620197798127,-0.900733087498503,0.8705490486642589,-1.0756014367597777,1.0985435043382643,4.4900573458226525,3.862335712831481,2.7101780795592783,6.708543333826432,1.9706265873245232,9.411918811833914,1.2593603500882464,10.678604167127729,11,0.9,0.29211302808270817,-0.2780673391358664,-2.1374755814344377,1.8584973871777184,-4.388674581971742,3.964173589810461,-5.331517819041113,5.2406797882950205,2.5,0.201,0.0695,0.2094186273023578,0.050025720262274524,TE,5.7,FALSE,FALSE
00-0030472,2014,16,4,0.10352470072393773,0.4140988028957509,0.1206713218696214,0.14074895840983404,-0.34635238994189144,0.5736075463791521,-0.7412875608991636,1.0299945752635984,-0.9161559101604384,1.2579890309376038,5.798568200577956,5.170846567586785,4.018688934314582,8.017054188581735,3.2791374420798274,10.72042966658922,2.5678712048435504,11.987115021883032,11,0.9,0.6997208897148939,-0.01803084858642978,-2.358682289518982,2.6715093995031753,-5.192525909529922,5.322166703106922,-6.379391349414086,6.929052165305733,-1.5,0.318,0.1355,0.3497383573470417,0.12295521788566274,TE,2.5,FALSE,FALSE
00-0030506,2014,16,7,0.9343923309768016,6.5407463168376125,0.1483405881396891,0.16651384437916078,-0.3205875039725647,0.5993724323484788,-0.7155226749298369,1.055759461232925,-0.8903910241911115,1.2837539169069303,6.423751002637424,5.796029369646252,4.64387173637405,8.642236990641203,3.904320244139295,11.345612468648683,3.1930540069030178,12.612297823942498,11,0.9,0.9529030017941528,0.22472650372396852,-2.1499209941629114,2.9533301347060656,-5.024923886084567,5.642486078083283,-6.2290275804075685,7.272710243660427,-1.25,0.3705,0.1615,0.4196522971827765,0.16533671648002654,TE,7.1,FALSE,FALSE
00-0030514,2014,16,4,-0.5859458756376341,-2.3437835025505365,0.03236538595494771,0.01493229276729311,-0.47216905558443234,0.4477908807366112,-0.8671042265417045,0.9041779096210574,-1.0419725758029792,1.1321723652950628,6.456376185576408,5.8286545525852365,4.676496919313034,8.674862173580188,3.936945427078279,11.378237651587671,3.225679189842002,12.644923006881484,11,0.9,0.2089631071165136,-0.5816709257715571,-3.1599979287956392,2.3809719206176942,-6.2815970699777495,5.300783551742774,-7.588979775106281,7.070836155689375,0,0.3495,0.15,0.3831888547788822,0.14885175098933812,TE,1.5,FALSE,FALSE
00-0031299,2014,16,5,1.2845749090542085,6.422874545271043,0.175287473282449,0.02924679124357347,-0.457854557108152,0.4621053792128915,-0.8527897280654242,0.9184924080973376,-1.0276580773266988,1.1464868637713432,6.080969897713011,5.453248264721839,4.301090631449637,8.29945588571679,3.561539139214882,11.002831363724273,2.850272901978605,12.269516719018084,11,0.9,1.0659178484767462,0.3396446290847681,-2.0287961099147243,3.0611163447607717,-4.896284433983011,5.743243479623892,-6.097240890110565,7.369206630318981,7,0.374,0.1735,0.3957337002556768,0.1502942955555243,TE,8.8,FALSE,FALSE
00-0031302,2014,16,3,0.23491760218166743,0.7047528065450024,0.135301899978313,0.10712009745303554,-0.3799812508986899,0.5399786854223536,-0.7749164218559621,0.9963657143067998,-0.9497847711172368,1.224360169980805,4.555333705881531,3.9276120728903594,2.775454439618157,6.773819693885311,2.035902947383402,9.477195171892792,1.324636710147125,10.743880527186606,11,0.9,0.6163453054410207,0.01516033888877577,-1.945356624201811,2.267904676248863,-4.31896868391283,4.488080870011686,-5.313080744814908,5.833999425543938,-3.75,0.2165,0.0725,0.2333885365589287,0.060458937278992875,TE,9.2,FALSE,FALSE
00-0031384,2014,16,3,0.06824618083192036,0.20473854249576107,0.2599236717700977,0.1751135745182121,-0.31198777383351334,0.6079721624875303,-0.7069229447907854,1.0643591913719763,-0.8817912940520602,1.2923536470459818,4.653656677280511,4.025935044289339,2.8737774110171364,6.87214266528429,2.1342259187823815,9.575518143291774,1.4229596815461043,10.842203498585588,11,0.9,1.2095955307161828,0.5967446132701708,-1.4018160400160924,2.8932032919361803,-3.821487870463304,5.1564618445285735,-4.834890604170948,6.528497852507941,6.75,0.2545,0.0875,0.27274152380417743,0.07739024496016375,TE,3.3,FALSE,FALSE
00-0021547,2014,17,6,0.05353080356144346,0.3211848213686608,0.1060495467211251,-0.05475479247176106,-0.5772392619049701,0.39895523006278816,-1.0195270800811684,0.8400707238718252,-1.1679390555208198,1.1365975173423353,5.166549282793766,4.536760855864207,3.4929387669882077,6.468045381347128,2.560530483954347,9.608901193976369,1.972634084131771,10.709107444602187,12,0.824471416425981,0.5479102095526328,0.09181465290511748,-2.690065360771583,2.281010068069794,-5.063703651666242,4.7574453498906335,-5.75666342319323,6.981705053734521,0,0.2445,0.0965,0.2800342799458223,0.08124960398674937,TE,10.7,FALSE,FALSE
