player_id,posteam,defteam,game_id,rolling_pass_epa_per_db,wt_dropbacks,wt_carries,wt_carry_share,wt_rush_epa_pg,wt_rush_epa_per_carry,prior_pass_epa_per_db,baseline_pass_epa_per_db,is_cold_start,draft_tier,prior_rush_epa_pg,prior_carries_pg,prior_rush_epa_per_carry,player_name,form_residual,wt_team_total_plays,wt_team_pass_rate,wt_snap_share,games_played_so_far,def_used_fallback,def_short_pass_epa_adj,def_deep_pass_epa_adj,def_rush_epa_adj,season,week,team_spread,implied_total,report_status,practice_status
00-0039163,HOU,KC,2025_14_HOU_KC,0.2564639945678549,33.18321449456589,2.368867557269275,0.08172074389106049,1.6044739383160547,0.5692576426338642,-0.022455057068302503,-0.022455057068302503,FALSE,r1,-0.14098464907329009,2.3529411764705883,-0.05991847585614829,C.J. Stroud,0.2789190516361574,71.98446697821467,0.5720561068933755,0.8159964676995051,12,FALSE,-0.06680954129528957,0.3399917207048255,-0.25454285577918623,2025,14,NA,NA,NA,NA
00-0039732,DEN,LV,2025_14_DEN_LV,0.09490947368032973,37.67254091384793,2.0789004029451568,0.09134361433445173,0.3916943454688177,0.2230131239164852,0.029816227153667538,0.029816227153667538,FALSE,r1,1.8208673275930796,4.588235294117647,0.3968556996036199,Bo Nix,0.0650932465266622,64.94155020130405,0.5986211403909091,0.991554734647722,12,FALSE,0.03203865592314448,0.46029428273854267,-0.1318576216684472,2025,14,NA,NA,NA,NA
00-0039910,WAS,MIN,2025_14_WAS_MIN,0.032839192742879594,28.800391316877352,8.593343905517703,0.29799870193470146,0.042311664179777136,0.00418305118222306,0.10322808491151565,0.10322808491151565,FALSE,r1,4.0866637724762045,8.117647058823529,0.5034295951601121,Jayden Daniels,-0.07038889216863606,70.45583528963684,0.5405671557274653,0.8965925771131869,12,FALSE,-0.08813932072055815,0.20972599302790318,-0.16843071769241064,2025,14,NA,NA,NA,Full Participation in Practice
00-0039918,CHI,GB,2025_14_CHI_GB,-0.019085527167240976,36.06121025108657,4.242746228814202,0.12931229677336714,2.454090331822581,0.5649351260237359,-0.0889985273748756,-0.0889985273748756,FALSE,r1,0.8769782234720618,4.411764705882353,0.19878173065366733,Caleb Williams,0.06991300020763462,76.4447513486276,0.5224191357949869,1,12,FALSE,-0.21117896588234536,0.5665003061732264,-0.1882239431342226,2025,14,NA,NA,NA,NA
00-0039923,MIN,WAS,2025_14_WAS_MIN,-0.4569342530367483,31.145700654385635,3.045100871109793,0.15123895378757812,-0.18586657774939225,-0.09229879753358478,NA,0.04459384335006605,TRUE,r1,NA,NA,NA,J.J. McCarthy,-0.5015280963868143,55.778395331161605,0.5965642896608466,1,12,FALSE,0.09229648486808818,0.7228737463957292,0.051509902582531665,2025,14,NA,NA,NA,Full Participation in Practice
00-0040206,IND,JAX,2025_14_IND_JAX,-1.0581032005138695,2,1,0.05555555555555555,-0.5817819158546627,-0.5817819158546627,NA,0.012565964804939295,TRUE,r6_udfa,NA,NA,NA,Riley Leonard,-1.0706691653188087,62.90992296686277,0.5868567992995541,0.11,12,FALSE,-0.21418327357544933,-0.27654664785115896,0.08202627462901681,2025,14,NA,NA,NA,NA
00-0040398,NYJ,MIA,2025_14_MIA_NYJ,NA,NA,NA,NA,NA,NA,NA,-0.13183251473925311,TRUE,udfa,NA,NA,NA,Brady Cook,NA,61.87544259084804,0.5301638812197123,NA,12,FALSE,-0.16143329599498701,0.6415184947269196,-0.16921902097191222,2025,14,NA,NA,NA,NA
00-0040668,CLE,TEN,2025_14_TEN_CLE,-0.32084174747362704,22.878522837706512,1.2312925170068028,0.04585034013605442,-0.47586904766071547,-0.7951691083241269,NA,-0.0628091833448867,TRUE,r4_5,NA,NA,NA,Shedeur Sanders,-0.2580325641287403,61.3343113446504,0.5198680342426009,0.8176773566569484,12,FALSE,-0.21225556340724014,0.7711891714666222,-0.002265093392395501,2025,14,NA,NA,NA,NA
00-0040676,TEN,CLE,2025_14_TEN_CLE,-0.2041106411994984,39.301664529197936,2.841954831718575,0.1448383389663932,2.1523507863435047,0.6832451206229408,NA,0.04459384335006605,TRUE,r1,NA,NA,NA,Cam Ward,-0.24870448454956445,64.30204202696075,0.6396512996210348,1,12,FALSE,-0.5524062742232813,-0.07387331215428687,-0.11018833354631732,2025,14,NA,NA,NA,NA
00-0040743,NO,TB,2025_14_NO_TB,-0.10568094449595125,36.72398003980579,4.274526821721626,0.17041794635920499,-0.6230086987878737,-0.16588467184874375,NA,-0.02488408455633742,TRUE,r2_3,NA,NA,NA,Tyler Shough,-0.08079685993961383,69.39017932828992,0.6148231762270197,0.8694706099453806,12,FALSE,-0.1263892201385577,0.1356140749742939,-0.15052214361750124,2025,14,NA,NA,NA,NA
