player_id,season,week,p_start_new,p_boom_new,p_start_raw,p_boom_raw,hit_start,hit_boom,bucket
00-0037197,2024,17,0.3397073411080286,0.13365862403720233,0.3505,0.1445,FALSE,FALSE,b2
00-0037228,2024,17,0.14901990598064638,0.06864447993821711,0.19,0.0725,TRUE,FALSE,b3
00-0037248,2024,17,0.599464695591966,0.37914074021760724,0.471,0.255,FALSE,FALSE,b1
00-0037256,2024,17,0.37894141747399457,0.1796167917385005,0.403,0.2055,FALSE,FALSE,b2
00-0037258,2024,17,0.0756105509721966,0.022398515177578023,0.0795,0.0185,FALSE,FALSE,b3
00-0037267,2024,17,0.20101392966612977,0.09697040707849124,0.274,0.11,FALSE,FALSE,b3
00-0037276,2024,17,0.0678560158016575,0.022892602267305016,0.069,0.019,FALSE,FALSE,b3
00-0037429,2024,17,0.08491908041791016,0.026766109267374563,0.0925,0.023,FALSE,FALSE,b3
00-0037617,2024,17,0.15340620269450805,0.060743639199208214,0.197,0.0625,FALSE,FALSE,b3
00-0037746,2024,17,0.3755873914227963,0.1710711269445252,0.3985,0.194,FALSE,FALSE,b2
00-0037840,2024,17,0.6809192549445983,0.478726373941,0.5865,0.36,TRUE,FALSE,b1
00-0038098,2024,17,0.06331037252871188,0.022892602267305016,0.063,0.019,FALSE,FALSE,b3
00-0038120,2024,17,0.5252037016447141,0.28834865345906324,0.3745,0.172,FALSE,FALSE,b1
00-0038454,2024,17,0.08456624864096488,0.029590854506621165,0.092,0.026,FALSE,FALSE,b3
00-0038542,2024,17,0.5760136831810712,0.329422958989627,0.4395,0.208,TRUE,TRUE,b1
00-0038555,2024,17,0.17792453672288053,0.08170010483588172,0.2365,0.0895,FALSE,FALSE,b3
00-0038597,2024,17,0.4742463109465026,0.25042620326603027,0.53,0.302,FALSE,FALSE,b2
00-0038611,2024,17,0.11080808714246591,0.042107831634477955,0.1305,0.04,FALSE,FALSE,b3
00-0038636,2024,17,0.1930170392469486,0.08659056116976263,0.261,0.096,FALSE,FALSE,b3
00-0038794,2024,17,0.12096735099854389,0.042107831634477955,0.146,0.04,FALSE,FALSE,b3
00-0038797,2024,17,0.08702813195817764,0.026766109267374563,0.0955,0.023,FALSE,FALSE,b3
00-0038951,2024,17,0.102131047813042,0.03051911394939781,0.1175,0.027,FALSE,FALSE,b3
00-0039032,2024,17,0.1726738569425092,0.07637452973633144,0.228,0.0825,FALSE,FALSE,b3
00-0039040,2024,17,0.5439967896306885,0.29364908571539416,0.398,0.1765,FALSE,FALSE,b1
00-0039139,2024,17,0.6382931045132323,0.4085199469068156,0.525,0.2845,TRUE,TRUE,b1
00-0039165,2024,17,0.33632737478179486,0.14017513991340166,0.346,0.153,FALSE,FALSE,b2
00-0039361,2024,17,0.3617870015818458,0.1662214921259253,0.38,0.1875,TRUE,TRUE,b2
00-0039363,2024,17,0.19240176095339925,0.08957638579923337,0.26,0.1,FALSE,FALSE,b3
00-0039373,2024,17,0.1360684752873053,0.04637714871370359,0.1695,0.045,FALSE,FALSE,b3
00-0039384,2024,17,0.3737236941209086,0.16248026937468887,0.396,0.1825,FALSE,FALSE,b2
00-0039391,2024,17,0.24958010382956813,0.13107953555293245,0.3525,0.1575,FALSE,FALSE,b3
00-0039794,2024,17,0.08456624864096488,0.023384333091713172,0.092,0.0195,FALSE,FALSE,b3
00-0039875,2024,17,0.14082714651964057,0.06114329978974391,0.177,0.063,FALSE,FALSE,b3
00-0032764,2024,18,0.6083576236722673,0.3792808796274504,0.4895,0.2575,TRUE,TRUE,b1
00-0033293,2024,18,0.5681945179642922,0.343005727508872,0.436,0.2225,FALSE,FALSE,b1
00-0033699,2024,18,0.20333909368577915,0.07345180773092269,0.187,0.072,FALSE,FALSE,b2
00-0033854,2024,18,0.04371510190044346,0.013512486065043586,0.041,0.0105,FALSE,FALSE,b3
00-0033897,2024,18,0.6269143948971297,0.3942374260148247,0.515,0.2725,FALSE,FALSE,b1
00-0033925,2024,18,0.13380970531270764,0.05617581436609327,0.172,0.06,FALSE,FALSE,b3
00-0033948,2024,18,0.06491310930036424,0.018078726832782017,0.0685,0.015,FALSE,FALSE,b3
00-0034208,2024,18,0.10507302333163812,0.034418991113016724,0.127,0.033,FALSE,FALSE,b3
00-0034972,2024,18,0.20538816987399758,0.07303458244694482,0.1895,0.0715,FALSE,FALSE,b2
00-0035243,2024,18,0.06927147616933182,0.023792974204452373,0.0745,0.021,TRUE,TRUE,b3
00-0035250,2024,18,0.11446662432729546,0.04395941636237301,0.1415,0.0445,FALSE,FALSE,b3
00-0035261,2024,18,0.33138965373966195,0.13484223102638357,0.3525,0.1505,FALSE,FALSE,b2
00-0035567,2024,18,0.06746456193032249,0.021454118504219497,0.072,0.0185,FALSE,FALSE,b3
00-0035700,2024,18,0.6251096160578872,0.3962072568326558,0.5125,0.2745,FALSE,FALSE,b1
00-0035973,2024,18,0.13506270179193466,0.05034068266419,0.174,0.0525,FALSE,FALSE,b3
00-0036139,2024,18,0.3817453758084693,0.1588536520482196,0.42,0.183,TRUE,FALSE,b2
00-0036158,2024,18,0.5152842850434064,0.2847786775139274,0.3695,0.1705,FALSE,FALSE,b1
00-0036223,2024,18,0.6736111104431739,0.4552246210130881,0.581,0.337,TRUE,TRUE,b1
00-0036275,2024,18,0.38547782395409286,0.16797322194369885,0.425,0.1955,FALSE,FALSE,b2
00-0036328,2024,18,0.1791657458468053,0.08496312807370626,0.2455,0.099,FALSE,FALSE,b3
00-0036360,2024,18,0.1281504144450698,0.047570790562951513,0.163,0.049,FALSE,FALSE,b3
00-0036414,2024,18,0.10832966387859067,0.0431485717755855,0.132,0.0435,FALSE,FALSE,b3
00-0036893,2024,18,0.29113983315573605,0.11327511059816463,0.299,0.122,TRUE,FALSE,b2
00-0036906,2024,18,0.1834458324738166,0.08922777235212295,0.2525,0.105,TRUE,FALSE,b3
00-0036919,2024,18,0.1617012726482062,0.06713830417294857,0.217,0.0745,FALSE,FALSE,b3
00-0036924,2024,18,0.20760899400582858,0.10288304165538965,0.292,0.1245,TRUE,FALSE,b3
00-0036973,2024,18,0.2835401802297298,0.11019691508742321,0.289,0.118,FALSE,FALSE,b2
00-0036997,2024,18,0.17783640489181043,0.05186681809855568,0.1565,0.047,FALSE,FALSE,b2
00-0037228,2024,18,0.25043569747037076,0.09217850721778312,0.246,0.095,FALSE,FALSE,b2
00-0037248,2024,18,0.50235966219858,0.2746618615223314,0.354,0.162,FALSE,FALSE,b1
00-0037258,2024,18,0.07497416699225391,0.019541273209012507,0.0825,0.0165,TRUE,TRUE,b3
00-0037263,2024,18,0.15431390281802237,0.06075796178788389,0.205,0.066,FALSE,FALSE,b3
00-0037557,2024,18,0.08333066323531657,0.024714042510002955,0.0945,0.022,FALSE,FALSE,b3
00-0037617,2024,18,0.07638237794321043,0.020979617863469927,0.0845,0.018,FALSE,FALSE,b3
00-0037746,2024,18,0.354156550970867,0.14598662860102482,0.383,0.1655,FALSE,FALSE,b2
00-0038120,2024,18,0.48788260944810846,0.2698337983497265,0.337,0.158,TRUE,FALSE,b1
00-0038542,2024,18,0.737353490391234,0.5321165502119349,0.674,0.4255,TRUE,TRUE,b1
00-0038555,2024,18,0.16477200453250596,0.06936269383470299,0.222,0.0775,FALSE,FALSE,b3
00-0038622,2024,18,0.07213732305489326,0.02332946128025988,0.0785,0.0205,FALSE,FALSE,b3
00-0038636,2024,18,0.12720365875302586,0.0546321884301439,0.1615,0.058,FALSE,FALSE,b3
00-0038678,2024,18,0.05670742247702611,0.016589029328862047,0.0575,0.0135,FALSE,FALSE,b3
00-0038685,2024,18,0.11317980944111486,0.030532504285941536,0.1395,0.0285,FALSE,FALSE,b3
00-0038794,2024,18,0.16293002132436046,0.06602098313844618,0.219,0.073,FALSE,FALSE,b3
00-0038797,2024,18,0.11735255300818044,0.04233450690395062,0.146,0.0425,FALSE,FALSE,b3
00-0039021,2024,18,0.07213732305489326,0.022863883941119458,0.0785,0.02,FALSE,FALSE,b3
00-0039040,2024,18,0.5348246845173635,0.3027588369033273,0.3935,0.186,TRUE,FALSE,b1
00-0039139,2024,18,0.586814144202991,0.3461971977384531,0.4605,0.2255,TRUE,TRUE,b1
00-0039165,2024,18,0.3265265747520838,0.1325982544984088,0.346,0.1475,FALSE,FALSE,b2
00-0039325,2024,18,0.08091548219183985,0.022396179274074383,0.091,0.0195,FALSE,FALSE,b3
00-0039361,2024,18,0.5424131741304533,0.3010439104861089,0.403,0.1845,TRUE,FALSE,b1
00-0039373,2024,18,0.127519362441396,0.04110715367785796,0.162,0.041,FALSE,FALSE,b3
00-0039384,2024,18,0.31565640043041476,0.12658657748434288,0.3315,0.1395,FALSE,FALSE,b2
00-0039617,2024,18,0.06710165561843112,0.019056580049607412,0.0715,0.016,FALSE,FALSE,b3
00-0039746,2024,18,0.10897869090393207,0.033563960730209765,0.133,0.032,FALSE,FALSE,b3
00-0039757,2024,18,0.08743276496633891,0.028770534482035485,0.1005,0.0265,FALSE,FALSE,b3
00-0039794,2024,18,0.09584132834461877,0.033134669501728393,0.113,0.0315,FALSE,FALSE,b3
00-0039874,2024,18,0.07532684027168977,0.020502700129009004,0.083,0.0175,FALSE,FALSE,b3
00-0039875,2024,18,0.10278140245607888,0.03526943496552453,0.1235,0.034,FALSE,FALSE,b3
00-0032764,2025,1,0.5878772452710455,0.3596645930947942,0.4615,0.2395,TRUE,TRUE,b1
00-0033280,2025,1,0.46967317622246524,0.23080280828008226,0.3185,0.1265,TRUE,TRUE,b1
00-0033293,2025,1,0.35675179922891315,0.1555481697895182,0.394,0.1855,TRUE,FALSE,b2
00-0033553,2025,1,0.48833698753132226,0.27237278473634025,0.3395,0.16,FALSE,FALSE,b1
00-0033699,2025,1,0.154462317596972,0.06669531795933316,0.2045,0.0725,FALSE,FALSE,b3
00-0033906,2025,1,0.49530688030835085,0.2741548278990805,0.3475,0.1615,FALSE,FALSE,b1
00-0033923,2025,1,0.2150897362097969,0.09722853290839947,0.301,0.115,FALSE,FALSE,b3
00-0034791,2025,1,0.19936021607153517,0.09757645483071431,0.276,0.1155,FALSE,FALSE,b3
00-0034844,2025,1,0.6283735540588034,0.39684933676247625,0.5155,0.277,TRUE,FALSE,b1
00-0035243,2025,1,0.08528670683475847,0.025485082879736984,0.0985,0.022,FALSE,FALSE,b3
00-0035261,2025,1,0.28402067299894324,0.10072830867961702,0.298,0.1095,FALSE,FALSE,b2
00-0035685,2025,1,0.22061263437451278,0.06968680800385098,0.2165,0.0695,FALSE,FALSE,b2
00-0035700,2025,1,0.5673259897897043,0.3244891527378042,0.435,0.206,FALSE,FALSE,b1
00-0036139,2025,1,0.2794315742429286,0.10706464032173828,0.292,0.118,FALSE,FALSE,b2
00-0036158,2025,1,0.3969145975270448,0.18339711173176326,0.447,0.2255,FALSE,FALSE,b2
00-0036223,2025,1,0.5649673003581238,0.3394392520193606,0.432,0.22,FALSE,FALSE,b1
00-0036275,2025,1,0.32048752431981065,0.13073914828172845,0.346,0.1505,FALSE,FALSE,b2
00-0036555,2025,1,0.3839968351154298,0.16394499398786705,0.43,0.1975,TRUE,FALSE,b2
00-0036875,2025,1,0.2465500840453302,0.12554161001925104,0.3505,0.1565,FALSE,FALSE,b3
00-0036919,2025,1,0.11214563227168874,0.04288914713055282,0.1385,0.042,FALSE,FALSE,b3
00-0036973,2025,1,0.22361972257774027,0.10311662503057396,0.3145,0.1235,TRUE,FALSE,b3
00-0036997,2025,1,0.121920345894114,0.04615467134527545,0.1535,0.046,TRUE,TRUE,b3
00-0037085,2025,1,0.11737428914007424,0.042063918591503324,0.1465,0.041,FALSE,FALSE,b3
00-0037197,2025,1,0.22815605162802588,0.07649272611183655,0.226,0.078,FALSE,FALSE,b2
00-0037228,2025,1,0.12805194494824243,0.04736555348019197,0.163,0.0475,FALSE,FALSE,b3
00-0037248,2025,1,0.4578333731544568,0.23660126805494552,0.3055,0.131,TRUE,TRUE,b1
00-0037263,2025,1,0.13893312361005494,0.05643612937102217,0.18,0.059,FALSE,FALSE,b3
00-0037267,2025,1,0.13765824781958014,0.057594701708119075,0.178,0.0605,FALSE,FALSE,b3
00-0037525,2025,1,0.18524608893275582,0.07953238289404824,0.2535,0.09,FALSE,FALSE,b3
00-0037746,2025,1,0.22361972257774027,0.10758397062315053,0.3145,0.13,FALSE,FALSE,b3
00-0037840,2025,1,0.5409855454691963,0.29678512350612246,0.402,0.181,FALSE,FALSE,b1
00-0038120,2025,1,0.33031603919754043,0.1385974438830605,0.359,0.1615,TRUE,FALSE,b2
00-0038134,2025,1,0.3544854366533094,0.14392059799873047,0.391,0.169,FALSE,FALSE,b2
00-0038542,2025,1,0.5692863806709962,0.33467489611479784,0.4375,0.2155,TRUE,TRUE,b1
00-0038551,2025,1,0.12837355453690102,0.04123492775224393,0.1635,0.04,FALSE,FALSE,b3
00-0038555,2025,1,0.1814843696728117,0.07554521451992531,0.2475,0.0845,FALSE,FALSE,b3
00-0038597,2025,1,0.32956037682882144,0.13610401403023029,0.358,0.158,FALSE,FALSE,b2
00-0039040,2025,1,0.5098795410363417,0.2633676900262559,0.3645,0.1525,TRUE,FALSE,b1
00-0039139,2025,1,0.4513611387545352,0.21897984296262535,0.2985,0.1175,TRUE,FALSE,b1
00-0039165,2025,1,0.1610793762332601,0.06892897701852922,0.215,0.0755,FALSE,FALSE,b3
00-0039361,2025,1,0.22577946879996375,0.0882019402211685,0.223,0.093,FALSE,FALSE,b2
00-0039384,2025,1,0.1965353808809279,0.09092922842354845,0.2715,0.106,FALSE,FALSE,b3
00-0039794,2025,1,0.11312889496253063,0.04164990094324819,0.14,0.0405,FALSE,FALSE,b3
00-0039921,2025,1,0.134465282010701,0.05371220843868163,0.173,0.0555,FALSE,FALSE,b3
00-0040122,2025,1,0.2665820972228882,0.1358986168068197,0.3815,0.172,FALSE,FALSE,b3
00-0040162,2025,1,0.11835061120689641,0.04615467134527545,0.148,0.046,TRUE,FALSE,b3
00-0040179,2025,1,0.12256775217876927,0.051352953772531525,0.1545,0.0525,FALSE,FALSE,b3
00-0040242,2025,1,0.10984584818277905,0.04040205241895545,0.135,0.039,FALSE,FALSE,b3
00-0040666,2025,1,0.2391913675511576,0.10655557126234576,0.339,0.1285,FALSE,FALSE,b3
00-0040730,2025,1,0.19559406982897648,0.09373776324349574,0.27,0.11,FALSE,FALSE,b3
00-0040734,2025,1,0.1739586233227214,0.07225223174366956,0.2355,0.08,FALSE,FALSE,b3
00-0032764,2025,2,0.5556393967374482,0.3114297402990945,0.417,0.192,FALSE,FALSE,b1
00-0033280,2025,2,0.6253322359948607,0.3885003217580627,0.509,0.2675,TRUE,TRUE,b1
00-0033293,2025,2,0.2657398991489966,0.10503818156127714,0.276,0.1195,FALSE,FALSE,b2
00-0033553,2025,2,0.38363343177175224,0.17175624835990225,0.4335,0.218,FALSE,FALSE,b2
00-0033699,2025,2,0.12426800394663122,0.052173475649270995,0.1595,0.0545,FALSE,FALSE,b3
00-0033906,2025,2,0.5677920425580608,0.3286428420339242,0.4325,0.208,TRUE,FALSE,b1
00-0033923,2025,2,0.1738643826896605,0.08261579654447462,0.2395,0.097,FALSE,FALSE,b3
00-0034791,2025,2,0.2430568469528719,0.12407757597602234,0.3515,0.16,TRUE,FALSE,b3
00-0034844,2025,2,0.6498533678526482,0.41204793651986715,0.543,0.2925,TRUE,FALSE,b1
00-0034975,2025,2,0.06751064091083477,0.02223617805240635,0.074,0.0185,FALSE,FALSE,b3
00-0035243,2025,2,0.08521964359237964,0.024109227826206538,0.0995,0.0205,FALSE,FALSE,b3
00-0035261,2025,2,0.4255120119652131,0.19543136790057153,0.489,0.254,FALSE,FALSE,b2
00-0035685,2025,2,0.25850689941252225,0.10113813533134433,0.2665,0.114,FALSE,FALSE,b2
00-0035700,2025,2,0.5938261414662374,0.3705125898533079,0.4665,0.249,FALSE,FALSE,b1
00-0036139,2025,2,0.09226700132177053,0.03717196967417641,0.11,0.0355,FALSE,FALSE,b3
00-0036158,2025,2,0.36494235613535403,0.14483622770169136,0.4085,0.1775,TRUE,FALSE,b2
00-0036223,2025,2,0.5693464917779776,0.34534009587925224,0.4345,0.224,TRUE,TRUE,b1
00-0036275,2025,2,0.4542813907789977,0.20527254267123177,0.5265,0.269,FALSE,FALSE,b2
00-0036328,2025,2,0.08589606235560542,0.029953551382298094,0.1005,0.027,FALSE,FALSE,b3
00-0036555,2025,2,0.5960855365343701,0.36207135200653634,0.4695,0.2405,TRUE,FALSE,b1
00-0036875,2025,2,0.25282686639040286,0.12886269360602096,0.367,0.1675,TRUE,TRUE,b3
00-0036893,2025,2,0.11537697037915218,0.05065019950386605,0.1455,0.0525,FALSE,FALSE,b3
00-0036919,2025,2,0.13119024629333273,0.05593568929841312,0.1705,0.0595,FALSE,FALSE,b3
00-0036973,2025,2,0.28622571086295445,0.15222314328612713,0.419,0.2045,TRUE,FALSE,b3
00-0036997,2025,2,0.3277007880999244,0.17629796185338104,0.481,0.243,TRUE,TRUE,b3
00-0037197,2025,2,0.2527741146077833,0.09179528653799036,0.259,0.101,FALSE,FALSE,b2
00-0037228,2025,2,0.23023817531507287,0.12055411186321022,0.331,0.1545,TRUE,FALSE,b3
00-0037248,2025,2,0.5508829723616562,0.3254563048232966,0.411,0.205,TRUE,TRUE,b1
00-0037256,2025,2,0.12039644010621131,0.0360810465826009,0.0985,0.031,FALSE,FALSE,b2
00-0037263,2025,2,0.13056297179221746,0.05330883721341087,0.1695,0.056,TRUE,FALSE,b3
00-0037267,2025,2,0.10442816317601405,0.03675806891113404,0.1285,0.035,FALSE,FALSE,b3
00-0037525,2025,2,0.25219430174520224,0.1320414661695069,0.366,0.1725,FALSE,FALSE,b3
00-0037746,2025,2,0.15202348470782182,0.0632875406092048,0.204,0.0695,FALSE,FALSE,b3
00-0037840,2025,2,0.7256689794616168,0.4935654423119255,0.652,0.3855,FALSE,FALSE,b1
00-0038040,2025,2,0.05617998970273073,0.01684063894607372,0.0585,0.013,FALSE,FALSE,b3
00-0038120,2025,2,0.30266183348993414,0.12003742716909929,0.325,0.141,FALSE,FALSE,b2
00-0038134,2025,2,0.26725887200146164,0.10539132290752362,0.278,0.12,TRUE,FALSE,b2
00-0038542,2025,2,0.5789945163516237,0.3463677195457567,0.447,0.225,TRUE,FALSE,b1
00-0038551,2025,2,0.0902654503258554,0.03254845629740203,0.107,0.03,FALSE,FALSE,b3
00-0038597,2025,2,0.43772973818674654,0.21446017427358283,0.505,0.283,FALSE,FALSE,b2
00-0039040,2025,2,0.7023580406146439,0.49855824416200556,0.618,0.3915,TRUE,TRUE,b1
00-0039139,2025,2,0.531135681306177,0.29194320629295495,0.3865,0.1745,TRUE,FALSE,b1
00-0039165,2025,2,0.1818388973073921,0.07883458787253833,0.2525,0.0915,FALSE,FALSE,b3
00-0039361,2025,2,0.350029125557514,0.13743177105771642,0.3885,0.1665,TRUE,FALSE,b2
00-0039384,2025,2,0.26714986153452536,0.13805936210193537,0.3895,0.182,FALSE,FALSE,b3
00-0039738,2025,2,0.07942055716588313,0.02594410882452901,0.091,0.0225,FALSE,FALSE,b3
00-0039875,2025,2,0.08488099480043945,0.02863382273561807,0.099,0.0255,FALSE,FALSE,b3
00-0039921,2025,2,0.18122556739897847,0.08398205759609707,0.2515,0.099,FALSE,FALSE,b3
00-0040122,2025,2,0.34472260434049556,0.18222880214045753,0.5055,0.2525,FALSE,FALSE,b3
00-0040162,2025,2,0.15233232113422032,0.07221174093677618,0.2045,0.082,FALSE,FALSE,b3
00-0040236,2025,2,0.05989399946208748,0.01983313907121616,0.0635,0.016,FALSE,FALSE,b3
00-0040242,2025,2,0.14862298493419793,0.06437278957778833,0.1985,0.071,FALSE,FALSE,b3
00-0040666,2025,2,0.44893403076626026,0.2844065403837022,0.642,0.4125,FALSE,FALSE,b3
00-0040715,2025,2,0.08147779205188607,0.024109227826206538,0.094,0.0205,FALSE,FALSE,b3
00-0040719,2025,2,0.06571758566994614,0.020803261139168465,0.0715,0.017,TRUE,FALSE,b3
00-0040730,2025,2,0.14273333714605208,0.0540624908884511,0.189,0.057,FALSE,FALSE,b3
00-0040734,2025,2,0.16557487715072558,0.07952479724560448,0.226,0.0925,FALSE,FALSE,b3
00-0040784,2025,2,0.0902654503258554,0.027745012435895514,0.107,0.0245,FALSE,FALSE,b3
00-0032764,2025,3,0.5980201210030077,0.35916146308990526,0.464,0.239,FALSE,FALSE,b1
00-0033280,2025,3,0.6310998733903865,0.40470122680343606,0.5085,0.285,TRUE,TRUE,b1
00-0033553,2025,3,0.3305420701219502,0.13314418014977775,0.3665,0.1685,FALSE,FALSE,b2
00-0033906,2025,3,0.6167539905058402,0.3708426094716845,0.489,0.2505,FALSE,FALSE,b1
00-0033923,2025,3,0.1970186006171245,0.08670482942002888,0.2725,0.104,FALSE,FALSE,b3
00-0034791,2025,3,0.2539156117946634,0.1294248802295169,0.3625,0.168,FALSE,FALSE,b3
00-0034844,2025,3,0.749791111974841,0.5433037426367596,0.679,0.443,FALSE,FALSE,b1
00-0035243,2025,3,0.07987666694240318,0.02315359710958247,0.0905,0.0205,FALSE,FALSE,b3
00-0035261,2025,3,0.4960639561567335,0.24208931344797552,0.5825,0.3335,FALSE,FALSE,b2
00-0035537,2025,3,0.0966657016471059,0.03526809456909616,0.115,0.0345,FALSE,FALSE,b3
00-0035685,2025,3,0.24001688183177258,0.08018926753063257,0.2465,0.0915,TRUE,TRUE,b2
00-0035700,2025,3,0.6694449741699392,0.42173573927951086,0.562,0.303,FALSE,FALSE,b1
00-0036139,2025,3,0.16127900399936798,0.03966052489585955,0.148,0.0385,FALSE,FALSE,b2
00-0036158,2025,3,0.2916257042029183,0.11362866152741397,0.3145,0.1395,TRUE,FALSE,b2
00-0036223,2025,3,0.7710056877546433,0.5817540830949157,0.7105,0.491,TRUE,TRUE,b1
00-0036275,2025,3,0.35520743892159823,0.14510781551280136,0.3995,0.1865,FALSE,FALSE,b2
00-0036328,2025,3,0.08370602017695125,0.029788160664652546,0.096,0.028,FALSE,FALSE,b3
00-0036414,2025,3,0.0770659733103612,0.022236873027921083,0.0865,0.0195,FALSE,FALSE,b3
00-0036555,2025,3,0.6361974689186289,0.394086958870538,0.5155,0.274,FALSE,FALSE,b1
00-0036875,2025,3,0.35558160386834675,0.14179329160216808,0.4,0.1815,FALSE,FALSE,b2
00-0036893,2025,3,0.1373796516678716,0.047643615486838736,0.1775,0.05,FALSE,FALSE,b3
00-0036919,2025,3,0.11778830944384634,0.042156000094372315,0.147,0.043,FALSE,FALSE,b3
00-0036973,2025,3,0.2622955466760079,0.13105638099928968,0.3755,0.1705,FALSE,FALSE,b3
00-0036997,2025,3,0.2815340706438084,0.14340424209350416,0.405,0.1895,FALSE,FALSE,b3
00-0037197,2025,3,0.2155108369814328,0.09862521430678953,0.302,0.1215,FALSE,FALSE,b3
00-0037228,2025,3,0.2510272748073964,0.12090893928778917,0.358,0.155,FALSE,FALSE,b3
00-0037248,2025,3,0.5877283622913199,0.35194483622941836,0.4505,0.232,TRUE,TRUE,b1
00-0037256,2025,3,0.19129103719083448,0.05216774269955037,0.1845,0.054,FALSE,FALSE,b2
00-0037525,2025,3,0.2427160976879519,0.12320741444565049,0.345,0.1585,TRUE,TRUE,b3
00-0037840,2025,3,0.6365605761793799,0.389208019978429,0.516,0.269,TRUE,FALSE,b1
00-0038040,2025,3,0.05200949468331404,0.010828649478012481,0.0525,0.008,FALSE,FALSE,b3
00-0038120,2025,3,0.3290479964826939,0.12913441020173005,0.3645,0.1625,FALSE,FALSE,b2
00-0038134,2025,3,0.3279274169133484,0.12879968892130722,0.363,0.162,TRUE,FALSE,b2
00-0038440,2025,3,0.05123109093088765,0.015024093327669652,0.0515,0.012,FALSE,FALSE,b3
00-0038542,2025,3,0.6473938302315654,0.42173573927951086,0.531,0.303,TRUE,FALSE,b1
00-0038551,2025,3,0.08886799035110048,0.03064549440855329,0.1035,0.029,FALSE,FALSE,b3
00-0038597,2025,3,0.4216543873428386,0.18558348727685978,0.4875,0.248,FALSE,FALSE,b2
00-0038611,2025,3,0.11355408757527569,0.046479861212595557,0.1405,0.0485,FALSE,FALSE,b3
00-0038797,2025,3,0.06666705436886707,0.0189532269668061,0.072,0.016,FALSE,FALSE,b3
00-0039040,2025,3,0.6115489171392299,0.37834920817349327,0.482,0.258,TRUE,FALSE,b1
00-0039139,2025,3,0.48122661928895155,0.24068671342589848,0.3215,0.1345,TRUE,TRUE,b1
00-0039299,2025,3,0.07280542817725662,0.027180497517343225,0.0805,0.025,FALSE,FALSE,b3
00-0039361,2025,3,0.42548338816808356,0.19214967471494132,0.4925,0.258,FALSE,FALSE,b2
00-0039384,2025,3,0.18764153487308524,0.07166746787971447,0.2575,0.0825,FALSE,FALSE,b3
00-0039738,2025,3,0.07529749365782214,0.02177516647704261,0.084,0.019,FALSE,FALSE,b3
00-0039794,2025,3,0.07137247842076229,0.022236873027921083,0.0785,0.0195,FALSE,FALSE,b3
00-0039921,2025,3,0.1490989538529547,0.057124045283404104,0.196,0.0625,FALSE,FALSE,b3
00-0040067,2025,3,0.08335950216893533,0.02674030791006629,0.0955,0.0245,FALSE,FALSE,b3
00-0040122,2025,3,0.3748995107199524,0.2131371935602734,0.5395,0.2975,FALSE,FALSE,b3
00-0040198,2025,3,0.06556997759014671,0.017504825952683777,0.0705,0.0145,FALSE,FALSE,b3
00-0040208,2025,3,0.06703177483570885,0.01943014082250632,0.0725,0.0165,FALSE,FALSE,b3
00-0040236,2025,3,0.24910506705083443,0.12058021183561987,0.355,0.1545,FALSE,FALSE,b3
00-0040242,2025,3,0.14878340937136933,0.05786764888570562,0.1955,0.0635,FALSE,FALSE,b3
00-0040547,2025,3,0.11681334558243148,0.040959957493730124,0.1455,0.0415,FALSE,FALSE,b3
00-0040583,2025,3,0.09227458401876346,0.029788160664652546,0.1085,0.028,FALSE,FALSE,b3
00-0040666,2025,3,0.31637029086857477,0.17050723466321496,0.457,0.2315,TRUE,TRUE,b3
00-0040715,2025,3,0.1325980825260679,0.048801241701068976,0.17,0.0515,TRUE,TRUE,b3
00-0040719,2025,3,0.09363003885628443,0.031072079078392153,0.1105,0.0295,FALSE,FALSE,b3
00-0040730,2025,3,0.10068479165413716,0.03732318300592217,0.121,0.037,FALSE,FALSE,b3
00-0040734,2025,3,0.13928687918227775,0.049185797206264856,0.1805,0.052,FALSE,FALSE,b3
00-0040784,2025,3,0.17045062717330176,0.07273395124531622,0.23,0.084,TRUE,FALSE,b3
00-0031687,2025,4,0.10002219604172997,0.032906158043536964,0.1205,0.0305,FALSE,FALSE,b3
00-0032764,2025,4,0.6482632165855633,0.4127420918371095,0.537,0.298,FALSE,FALSE,b1
00-0033280,2025,4,0.7138552104898045,0.4819037038068279,0.6325,0.3765,TRUE,TRUE,b1
00-0033906,2025,4,0.544143427858823,0.2960181304486244,0.397,0.182,FALSE,FALSE,b1
00-0033923,2025,4,0.1817181064789837,0.08285781643230646,0.2525,0.097,FALSE,FALSE,b3
00-0034791,2025,4,0.24010189914635152,0.1269554106497686,0.3485,0.1635,FALSE,FALSE,b3
00-0034844,2025,4,0.7363522924415351,0.5114595328729729,0.666,0.412,TRUE,FALSE,b1
00-0034975,2025,4,0.07689918563676491,0.024016208369754086,0.086,0.0205,TRUE,TRUE,b3
00-0035250,2025,4,0.10197296123521257,0.03586816941253694,0.1235,0.034,FALSE,FALSE,b3
00-0035261,2025,4,0.48579084784518495,0.24004516668143064,0.578,0.338,FALSE,FALSE,b2
00-0035685,2025,4,0.2365081983285978,0.08029057301507218,0.2425,0.092,FALSE,FALSE,b2
00-0035700,2025,4,0.719242540880716,0.49866602522785586,0.6405,0.3965,TRUE,TRUE,b1
00-0036139,2025,4,0.14080981539843962,0.03671535852842184,0.1225,0.0345,FALSE,FALSE,b2
