player_id,posteam,defteam,game_id,rolling_epa_per_opp,wt_target_share,wt_air_yards_share,wt_air_yards_per_target,prior_epa_per_opp,baseline_epa_per_opp,is_cold_start,draft_tier,baseline_target_share,baseline_air_yards_share,player_name,form_residual,wt_team_total_plays,baseline_team_total_plays,wt_snap_share,baseline_snap_share,games_played_so_far,def_used_fallback,def_short_pass_epa_adj,def_deep_pass_epa_adj,season,week,team_spread,implied_total,report_status,practice_status
00-0037239,NO,CAR,2025_15_CAR_NO,0.09681685652170409,0.21239337771419103,0.4523889577123831,14.802843904138012,0.03381219634851211,0.03381219634851211,FALSE,r1,0.16417910447761194,0.2347781217750258,Chris Olave,0.06300466017319198,65.76739228253011,65,0.8215950291633873,0.6175,13,FALSE,-0.09182476002393584,0.023025396081223896,2025,15,-1.5,19,NA,NA
00-0037240,DET,LA,2025_15_DET_LA,0.3813142206887322,0.21659518487997997,0.37100328134132277,9.705205598383841,0.4133762243792353,0.4133762243792353,FALSE,r1,0.16883116883116883,0.31066506890353507,Jameson Williams,-0.032062003690503105,64.55102033937723,67.70588235294117,0.9322547739142305,0.7953333333333333,13,FALSE,-0.24330069873737087,0.36965574832658504,2025,15,-3.5,24,NA,NA
00-0037247,DAL,MIN,2025_15_MIN_DAL,0.3151722637079786,0.25575906735936027,0.3627168368664297,11.359446892822582,0.2710449709330059,0.2710449709330059,FALSE,r2_3,0.2224622030237581,0.4241058010219417,George Pickens,0.04412729277497268,72.99392296012175,70.58823529411765,0.787093469457229,0.8021428571428572,13,FALSE,-0.49178310749980614,0.021579831895118206,2025,15,5.5,26.5,NA,NA
00-0037261,BUF,NE,2025_15_BUF_NE,-0.21552997725546413,0.15953840980662165,0.08789529099052354,2.984146161291536,0.4417583134297296,0.4417583134297296,FALSE,r4_5,0.211864406779661,0.14948172394980905,Khalil Shakir,-0.6572882906851938,66.7692915681493,64.76470588235294,0.5599711820904275,0.6133333333333333,13,FALSE,-0.18124139874133538,0.057357273537872525,2025,15,1.5,25,NA,NA
00-0037291,MIN,DAL,2025_15_MIN_DAL,-0.4257930982934964,0.06918707662896473,0.15751126946930483,17.59354810259625,0.5848363332046459,0.5848363332046459,FALSE,r6_udfa,0.07924528301886792,0.12452058297110713,Jalen Nailor,-1.0106294314981423,56.68127729064463,66.41176470588235,0.5972727134842537,0.52,13,FALSE,-0.08680821875704374,0.4913910247494756,2025,15,-5.5,21,NA,NA
00-0037545,SEA,IND,2025_15_IND_SEA,0.08844923030686214,0.10912645393358458,0.16337977482419108,11.108041320275955,-0.14472827050316286,-0.14472827050316286,FALSE,udfa,0.2192513368983957,0.5034916201117319,Rashid Shaheed,0.233177500810025,64.97150734519643,66.41176470588235,0.4939044896954907,0.7566666666666667,13,FALSE,-0.09565188936601848,0.2676543578630609,2025,15,10.5,26.5,NA,NA
00-0037614,NYJ,JAX,2025_15_NYJ_JAX,0.003724202202812471,0.177490606191736,0.1357068693702557,6.0148990438248084,0.0829176323549539,0.0829176323549539,FALSE,r2_3,0.10249307479224377,0.11939763356041593,John Metchie III,-0.07919343015214143,60.42807235149087,64.47058823529412,0.8097201629307308,0.4615384615384615,13,FALSE,-0.33043301774770756,-0.1168118489721923,2025,15,-10.5,15.5,NA,NA
00-0037816,GB,DEN,2025_15_GB_DEN,-0.043973455503965087,0.13682903533715943,0.15283066306375567,13.823941812539779,0.40730933222737137,0.40730933222737137,FALSE,r4_5,0.18295739348370926,0.26259632483698875,Romeo Doubs,-0.45128278773133645,60.15546335322499,65.58823529411765,0.766267575133009,0.7738461538461539,13,FALSE,-0.30670476878647984,1.1737256941077365,2025,15,1.5,21.5,NA,NA
00-0038104,KC,LAC,2025_15_LAC_KC,0.4479617151946906,0.047900866520597746,0.20877385665586307,36.36761597242469,NA,0.1588953444012063,TRUE,r2_3,0.12742304424547415,0.19391140776086457,Tyquan Thornton,0.2890663707934843,72.27909218529074,67.23529411764706,0.2570113131360795,0.295,13,FALSE,-0.2542133513782252,-1.1399224091964997,2025,15,4.5,24.5,NA,NA
00-0038117,NYG,WAS,2025_15_WAS_NYG,0.017305468746721786,0.3106687238565777,0.28121421107002303,7.183659572871562,-0.17313940136086492,-0.17313940136086492,FALSE,r2_3,0.21705426356589147,0.16322468275690472,Wan'Dale Robinson,0.1904448701075867,69.32470031901931,67.6470588235294,0.953536429376741,0.7594117647058823,13,FALSE,0.022021304638750936,0.9992077364223556,2025,15,1.5,23.5,NA,NA
00-0038124,GB,DEN,2025_15_GB_DEN,1.107147568980463,0.22016033941931298,0.3574862895265139,16.467501246488943,0.36692522280514805,0.36692522280514805,FALSE,r2_3,0.1258741258741259,0.2637608270466611,Christian Watson,0.740222346175315,60.15546335322499,65.58823529411765,0.7798598539555529,0.5906666666666667,13,FALSE,-0.30670476878647984,1.1737256941077365,2025,15,1.5,21.5,NA,NA
00-0038543,SEA,IND,2025_15_IND_SEA,0.603410541042721,0.2971016662354942,0.40788446627378266,9.955108100866054,0.351045945606368,0.351045945606368,FALSE,r1,0.2123076923076923,0.2882839086047642,Jaxon Smith-Njigba,0.252364595436353,64.97150734519643,66.41176470588235,0.7325455651596529,0.8641176470588235,13,FALSE,-0.09565188936601848,0.2676543578630609,2025,15,10.5,26.5,NA,Full Participation in Practice
00-0038559,ARI,HOU,2025_15_ARI_HOU,-0.05749175221581061,0.25288505515448373,0.4160755177774025,11.150997259369452,0.1425853768093611,0.1425853768093611,FALSE,r2_3,0.13197026022304834,0.23172135866436386,Michael Wilson,-0.20007712902517172,71.98484110546175,65.47058823529412,0.851197662210283,0.795625,13,FALSE,-0.6198962290109468,0.005647178783354857,2025,15,-7.5,17.5,NA,NA
00-0038563,LV,PHI,2025_15_LV_PHI,-0.1334414410444942,0.13967850678577556,0.3447697374501864,11.572612705833182,0.1515246265445405,0.1515246265445405,FALSE,r2_3,0.11773255813953488,0.22828282828282828,Tre Tucker,-0.2849660675890347,59.222695030680114,66.58823529411765,0.9599451280037614,0.8723529411764706,13,FALSE,-0.6681284400052767,-0.030139560229690776,2025,15,-12.5,13,NA,NA
00-0038606,JAX,NYJ,2025_15_NYJ_JAX,0.4102712384687291,0.17516673305272001,0.2243631151635751,11.872701960299977,0.25359551648588047,0.25359551648588047,FALSE,r6_udfa,0.12325581395348838,0.1775480059084195,Parker Washington,0.15667572198284863,65.73861650440442,62.05882352941177,0.710977736058283,0.5529411764705882,13,FALSE,-0.0344938650124834,0.026552506846873665,2025,15,10.5,26,Questionable,Full Participation in Practice
00-0038640,ARI,HOU,2025_15_ARI_HOU,0.4139525275483417,0.06382978723404255,0.11363636363636363,13.333333333333334,-0.5891725950876884,-0.5891725950876884,FALSE,r6_udfa,0.062111801242236024,0.1175963197239793,Jalen Brooks,1.00312512263603,71.98484110546175,65.47058823529412,0.2483783783783784,0.38285714285714284,13,FALSE,-0.6198962290109468,0.005647178783354857,2025,15,-7.5,17.5,NA,NA
00-0038976,DEN,GB,2025_15_GB_DEN,0.0835201778497234,0.05812269126033138,0.09762018764053335,6.4983489689150975,0.4228766094728905,0.4228766094728905,FALSE,r2_3,0.09298245614035087,0.09904565385607428,Marvin Mims Jr.,-0.3393564316231671,68.27529529931023,65.52941176470588,0.31947118293305654,0.26941176470588235,13,FALSE,-0.3375765172181936,0.6540375243535774,2025,15,-1.5,20,NA,NA
00-0038997,IND,SEA,2025_15_IND_SEA,-0.3819670251229525,0.15507196050676433,0.15721423905383192,5.325104406406302,0.2392267639300632,0.2392267639300632,FALSE,r2_3,0.2291220556745182,0.1702226345083488,Josh Downs,-0.6211937890530157,66.13622276412626,65,0.5645095983861971,0.6442857142857142,13,FALSE,-0.7909549910695961,-0.4647493053309505,2025,15,-10.5,16,NA,Full Participation in Practice
00-0039064,BAL,CIN,2025_15_BAL_CIN,0.1784903039696501,0.2295482819182682,0.31903764301878124,10.953086984234764,0.3816811039986149,0.3816811039986149,FALSE,r1,0.23260437375745527,0.2900048053820279,Zay Flowers,-0.20319080002896478,67.5099640871548,66.05882352941177,0.8936548861524045,0.7464705882352941,13,FALSE,-0.6741899705349227,0.57151844918943,2025,15,1.5,26.5,NA,NA
00-0039067,KC,LAC,2025_15_LAC_KC,-0.04905466131022618,0.24260197194487923,0.16614836456192136,5.590902917522745,0.5680438692597191,0.5680438692597191,FALSE,r2_3,0.29896907216494845,0.3178947368421053,Rashee Rice,-0.6170985305699452,72.27909218529074,67.23529411764706,0.7763592363085438,0.6025,13,FALSE,-0.2542133513782252,-1.1399224091964997,2025,15,4.5,24.5,NA,Full Participation in Practice
00-0039075,LA,DET,2025_15_DET_LA,0.4851010722002679,0.29410218296649365,0.3789047188487965,8.351899419248223,0.48920831704324264,0.48920831704324264,FALSE,r4_5,0.2801047120418848,0.30665204678362573,Puka Nacua,-0.0041072448429747554,59.9097156801448,64.47058823529412,0.6298434226913231,0.6972727272727273,13,FALSE,-0.25388177062859835,0.42040634261198906,2025,15,3.5,27.5,NA,NA
00-0039146,GB,DEN,2025_15_GB_DEN,0.43593689874569713,0.1875826875826876,0.17405112749723403,10.081081081081082,0.541190015846824,0.541190015846824,FALSE,r2_3,0.1504950495049505,0.16240745163601625,Jayden Reed,-0.10525311710112689,60.15546335322499,65.58823529411765,0.312555879494655,0.6317647058823529,13,FALSE,-0.30670476878647984,1.1737256941077365,2025,15,1.5,21.5,NA,Full Participation in Practice
00-0039342,CAR,NO,2025_15_CAR_NO,-0.3627823904135391,0.11769231655356062,0.26141547990915937,15.168319062007939,0.0531501593039542,0.0531501593039542,FALSE,r1,0.16098484848484848,0.2442494664453403,Xavier Legette,-0.41593254971749327,60.23330709948583,63,0.6346993752749077,0.698125,13,FALSE,-0.17628006649986058,0.3144544933110679,2025,15,1.5,20.5,NA,NA
00-0039410,DAL,MIN,2025_15_MIN_DAL,0.449077428043963,0.09986166802459354,0.12290469737518082,10.210614194823329,-0.2003540624531784,-0.2003540624531784,FALSE,r6_udfa,0.046822742474916385,0.05909558067831449,Ryan Flournoy,0.6494314904971414,72.99392296012175,70.58823529411765,0.5155387011043495,0.2,13,FALSE,-0.49178310749980614,0.021579831895118206,2025,15,5.5,26.5,NA,NA
00-0039424,NO,CAR,2025_15_CAR_NO,0.1673238325741545,0.1629896426032837,0.264826314277927,12.33429885769209,0.6379382792082403,0.6379382792082403,FALSE,r6_udfa,0.11777301927194861,0.1458860759493671,Devaughn Vele,-0.4706144466340858,65.76739228253011,65,0.810729177375076,0.5315384615384615,13,FALSE,-0.09182476002393584,0.023025396081223896,2025,15,-1.5,19,NA,NA
00-0039451,NYJ,JAX,2025_15_NYJ_JAX,-0.27257502193105954,0.08203011774979753,0.025872463847678454,3.559931702116066,NA,0.21464330413841848,TRUE,udfa,0.08414239482200647,0.10596026490066225,Isaiah Williams,-0.487218326069478,60.42807235149087,64.47058823529412,0.47874540977887725,0.052500000000000005,13,FALSE,-0.33043301774770756,-0.1168118489721923,2025,15,-10.5,15.5,NA,NA
00-0039491,CAR,NO,2025_15_CAR_NO,0.7533351163316608,0.160472714218931,0.26351774624802293,9.289569433466863,0.6320565888800553,0.6320565888800553,FALSE,udfa,0.12672176308539945,0.19203572757722367,Jalen Coker,0.1212785274516055,60.23330709948583,63,0.6881023490809446,0.6636363636363636,13,FALSE,-0.17628006649986058,0.3144544933110679,2025,15,1.5,20.5,NA,NA
00-0039868,DEN,GB,2025_15_GB_DEN,-0.13961884246451894,0.16959512765517837,0.33443161664405097,13.012217915281882,-0.3477299176129908,-0.3477299176129908,FALSE,r4_5,0.09618874773139746,0.1784790481117434,Troy Franklin,0.20811107514847188,68.27529529931023,65.52941176470588,0.5538936871925457,0.375,13,FALSE,-0.3375765172181936,0.6540375243535774,2025,15,-1.5,20,NA,NA
00-0039890,NYJ,JAX,2025_15_NYJ_JAX,-0.30885414130414146,0.19983790523087272,0.4040851887842798,15.730343573521903,-0.09002812501634966,-0.09002812501634966,FALSE,r2_3,0.10054844606946983,0.14264678814651205,Adonai Mitchell,-0.2188260162877918,60.42807235149087,64.47058823529412,0.6962532504411163,0.36176470588235293,13,FALSE,-0.33043301774770756,-0.1168118489721923,2025,15,-10.5,15.5,NA,NA
00-0039893,JAX,NYJ,2025_15_NYJ_JAX,0.6521023119816893,0.15273988865906407,0.2983297489826506,17.538973217320184,0.40179994891304494,0.40179994891304494,FALSE,r1,0.23076923076923078,0.3362407326646315,Brian Thomas Jr.,0.2503023630686444,65.73861650440442,62.05882352941177,0.7442240314401708,0.7935294117647059,13,FALSE,-0.0344938650124834,0.026552506846873665,2025,15,10.5,26,NA,NA
00-0039894,KC,LAC,2025_15_LAC_KC,0.28195314392792475,0.14172001750677793,0.23366637283015357,12.934630532490928,0.19550940898184838,0.19550940898184838,FALSE,r1,0.15942028985507245,0.24525230602278894,Xavier Worthy,0.08644373494607638,72.27909218529074,67.23529411764706,0.802000788700683,0.6411764705882353,13,FALSE,-0.2542133513782252,-1.1399224091964997,2025,15,4.5,24.5,NA,NA
00-0039915,LAC,KC,2025_15_LAC_KC,-0.2247606660104165,0.17530031191599008,0.3206675593841567,13.616362842760385,0.5814817995303238,0.5814817995303238,FALSE,r2_3,0.21564885496183206,0.27445183542744517,Ladd McConkey,-0.8062424655407403,66.83211124050146,63.23529411764706,0.7415574310603137,0.731875,13,FALSE,-0.39124977390832144,0.22343600054167687,2025,15,-4.5,20,NA,Limited Participation in Practice
