player_id,player_name,posteam,defteam,season,week,game_id,epa_per_opp_obs,opportunities,targets,target_share_obs,air_yards_obs,air_yards_share_obs,air_yards_per_target_obs,team_total_plays_obs,total_epa,prior_epa_per_opp,baseline_epa_per_opp,rolling_epa_per_opp,form_residual,is_cold_start,draft_tier,wt_target_share,wt_air_yards_share,wt_air_yards_per_target,wt_snap_share,wt_tgt_per_snap,wt_team_total_plays,baseline_target_share,baseline_air_yards_share,baseline_snap_share,baseline_tgt_per_snap,baseline_team_total_plays,def_short_pass_epa_adj,def_deep_pass_epa_adj,games_played_so_far,def_used_fallback
00-0036754,Brock Wright,DET,DAL,2022,7,2022_07_DET_DAL,1.0544159298151499,4,4,0.12903225806451613,9,0.057692307692307696,2.25,61,4.2176637192605995,-0.04541628869757166,-0.04541628869757166,2.065405542496592,2.1108218311941633,FALSE,udfa,0.02702702702702703,0.05226480836236934,15,0.3666843562567726,0.007526974467270836,70.56914697302408,0.07296137339055794,0.04697986577181208,0.475,0.05647840531561462,67.29411764705883,0.10329629803501808,-0.06044465763961031,6,FALSE
00-0036754,Brock Wright,DET,BUF,2022,12,2022_12_BUF_DET,-0.5063811925938353,3,3,0.07692307692307693,4,0.015810276679841896,1.3333333333333333,73,-1.5191435777815059,-0.04541628869757166,-0.04541628869757166,1.1640698088803316,1.2094860975779034,FALSE,udfa,0.058939672336120755,0.01278578160789531,1.1374854435851502,0.6671614527596941,0.0450260437694843,63.159792780692335,0.07296137339055794,0.04697986577181208,0.475,0.05647840531561462,67.29411764705883,0.3135159035356282,0.14467917339012942,10,FALSE
00-0036754,Brock Wright,DET,CHI,2022,17,2022_17_CHI_DET,-0.263193225429859,4,4,0.12903225806451613,9,0.046875,2.25,69,-1.052772901719436,-0.04541628869757166,-0.04541628869757166,0.9612865662068417,1.0067028549044135,FALSE,udfa,0.04171566970149052,0.02289215792010561,2.531293272506759,0.5012055997748496,0.04744143403442825,69.97169272356209,0.07296137339055794,0.04697986577181208,0.475,0.05647840531561462,67.29411764705883,0.19369851719650097,0.5063621138859478,15,FALSE
00-0036754,Brock Wright,DET,CAR,2023,5,2023_05_CAR_DET,0.09778548773222913,3,3,0.1,12,0.07547169811320754,4,59,0.2933564631966874,0.7004210712487596,0.7004210712487596,0.6620344785042107,-0.03838659274454892,FALSE,udfa,0.05555555555555555,0.025210084033613446,3,0.45809712470089836,0.014275523709485972,69.9830149452791,0.05274725274725275,0.025741866285305684,0.52,0.04060913705583756,67.70588235294117,0.6663961655242391,-0.26184013519974714,4,FALSE
00-0036754,Brock Wright,DET,LAC,2023,10,2023_10_DET_LAC,0.48657145506391924,3,3,0.09090909090909091,11,0.044897959183673466,3.6666666666666665,63,1.4597143651917577,0.7004210712487596,0.7004210712487596,0.7682730270542153,0.06785195580545567,FALSE,udfa,0.04731305108452312,0.02211078737656842,1.7047424783273837,0.527678826925702,0.023818861725629064,74.60322457240794,0.05274725274725275,0.025741866285305684,0.52,0.04060913705583756,67.70588235294117,-0.34954640093687916,1.1039909461975317,8,FALSE
00-0036754,Brock Wright,DET,ARI,2024,3,2024_03_DET_ARI,-0.47765820431523026,5,5,0.2,26,0.1452513966480447,5.2,70,-2.3882910215761513,0.3576227076118812,0.3576227076118812,0.07840156473685056,-0.27922114287503064,FALSE,udfa,0.03333333333333333,0,0,0.4089189189189189,0.015315315315315315,75.43243243243244,0.04697986577181208,0.022002200220022004,0.4342857142857143,0.03309692671394799,69.58823529411765,0.08346117528223224,0.644819474903161,2,TRUE
00-0036754,Brock Wright,DET,CHI,2025,2,2025_02_CHI_DET,1.0079783620215796,3,3,0.10714285714285714,3,0.010948905109489052,1,59,3.023935086064739,0.192473499893822,0.192473499893822,NA,NA,FALSE,udfa,NA,NA,NA,0.36,0,68,0.052805280528052806,0.04607508532423208,0.5094117647058823,0.0274442538593482,67.70588235294117,0.06530784324014963,0.03479396738647916,1,TRUE
00-0036754,Brock Wright,DET,CIN,2025,5,2025_05_DET_CIN,0.28844793286407366,3,3,0.10714285714285714,0,0,0,61,0.865343798592221,0.192473499893822,0.192473499893822,1.0079783620215796,0.8155048621277576,FALSE,udfa,0.10714285714285714,0.010948905109489052,1,0.464444357274546,0.021941507029760225,63.496018514886444,0.052805280528052806,0.04607508532423208,0.5094117647058823,0.0274442538593482,67.70588235294117,0.6782645760034437,-0.3289599089286459,4,FALSE
00-0036754,Brock Wright,DET,TB,2025,7,2025_07_TB_DET,0.5257797198137268,3,3,0.09090909090909091,11,0.07006369426751592,3.6666666666666665,70,1.5773391594411805,0.192473499893822,0.192473499893822,0.6190429949094143,0.42656949501559227,FALSE,udfa,0.10714285714285714,0.005030578023278754,0.4594594594594595,0.5662664123050789,0.028901067081725747,60.0942042296602,0.052805280528052806,0.04607508532423208,0.5094117647058823,0.0274442538593482,67.70588235294117,0.22054407823575176,0.46865517091760295,6,FALSE
00-0036754,Brock Wright,DET,PHI,2025,11,2025_11_DET_PHI,-1.3065494074003905,7,7,0.1794871794871795,3,0.012195121951219513,0.42857142857142855,60,-9.145845851802733,0.192473499893822,0.192473499893822,0.4871776000397087,0.2947041001458867,FALSE,udfa,0.06369457470478568,0.007679826436824307,-0.30437835612082864,0.5335569052598583,0.041714648516349276,65.5212772232343,0.052805280528052806,0.04607508532423208,0.5094117647058823,0.0274442538593482,67.70588235294117,-0.5760064734373193,0.06281948296593429,9,FALSE
