player_id,season,week,pred_carry,p_start,p_boom,hit_start,hit_boom,stratum,team_spread,implied_total,sb,ib,p_start_platt,p_start_iso,p_start_strat_platt,p_start_strat_iso,p_start_platt_vol,p_start_platt_vegas,p_start_platt_vol_vegas,p_boom_platt,p_boom_iso,p_boom_strat_platt,p_boom_strat_iso,p_boom_platt_vol,p_boom_platt_vegas,p_boom_platt_vol_vegas
00-0033869,2019,2,2.614779169593047,0.316,0.1445,FALSE,FALSE,exante_statue,-1,19.75,close,low_implied,0.3066212699679658,0.3037542662116041,0.30819071792280384,0.30017152658662094,0.30637615541610425,0.22630767980095,0.21004907598470685,0.1398027873231049,0.12883435582822086,0.1387119591170043,0.1258426966292135,0.14028316875575256,0.10264342130307982,0.0892010281735879
00-0033873,2019,2,2.6409686483455475,0.505,0.299,TRUE,TRUE,exante_statue,8,30,big_fav,high_implied,0.48969076162560976,0.45161290322580644,0.5091053365402936,0.4666666666666667,0.4915506153215783,0.5601073881551981,0.560219759766017,0.27161102296401274,0.24452554744525548,0.29726843331861846,0.3333333333333333,0.26567105006606917,0.31627016696705096,0.3136754276374876
00-0034343,2019,2,1.0341652643352943,0.104,0.0345,FALSE,FALSE,exante_statue,-15,16,big_dog,low_implied,0.10277265315777993,0.05128205128205128,0.09262556766272502,0.05128205128205128,0.10267505954087597,0.12550806122745944,0.12116944538772932,0.0388119215704645,0.0196078431372549,0.03090970801138551,0.0196078431372549,0.03884359766174104,0.03397006963101904,0.03080589895850624
00-0034412,2019,2,2.0222753873884756,0.1425,0.051,FALSE,FALSE,exante_statue,-2.5,21.75,dog,mid_implied,0.13993314829686512,0.13333333333333333,0.130198902979035,0.12162162162162163,0.1391218978463142,0.16824934047151435,0.19082260257168066,0.05501421537490893,0.045871559633027525,0.0465371710314159,0.044444444444444446,0.05628781353193131,0.07058934761719546,0.08657967155086022
00-0034771,2019,2,2.142841981814574,0.225,0.09,FALSE,FALSE,exante_statue,3.5,25,fav,mid_implied,0.2192143916316431,0.22580645161290322,0.21347579104983982,0.22950819672131148,0.2189223107658498,0.2575737600217906,0.2799154254487822,0.09139161501462115,0.09580838323353294,0.08440152963722886,0.09298245614035087,0.09187193199732335,0.1173340956375056,0.13607864612447707
00-0034796,2019,2,4.74963010764143,0.4105,0.224,TRUE,TRUE,exante_mover,13,27.75,big_fav,high_implied,0.3977837743651111,0.4032258064516129,0.391596487554196,0.4166666666666667,0.3935888178148158,0.39430274534145515,0.4420334793835884,0.20808702346017297,0.24452554744525548,0.18919447682294316,0.23214285714285715,0.21945966167187142,0.1860676514349139,0.23218971370660807
00-0034855,2019,2,1.3745713536885964,0.351,0.1825,FALSE,FALSE,exante_statue,2.5,24.25,close,mid_implied,0.3403188285565403,0.32098765432098764,0.3451289002270656,0.323943661971831,0.3431966985876382,0.33046810547227473,0.3024709419297695,0.17266017538443826,0.18796992481203006,0.1772229595204933,0.17475728155339806,0.164879286961783,0.16905014554161168,0.13730970098346634
00-0034857,2019,2,5.880929598838652,0.4875,0.2615,TRUE,FALSE,exante_mover,2.5,22.5,close,mid_implied,0.47260055399511064,0.45161290322580644,0.41961778202963035,0.4583333333333333,0.4663306940166724,0.36794158303165053,0.4009198633015313,0.23988267892787668,0.24452554744525548,0.18616690852029952,0.23214285714285715,0.2594432730153765,0.17769826067456598,0.2184873643802642
00-0035228,2019,2,2.710017972278447,0.1375,0.047,FALSE,FALSE,exante_statue,-13,14.75,big_dog,low_implied,0.13511618537965664,0.13333333333333333,0.12526369676212346,0.12162162162162163,0.1334909872981763,0.12196976007856913,0.12334200906010238,0.05114587195804405,0.045871559633027525,0.0427219415216091,0.031746031746031744,0.05386103294502901,0.034481048835934565,0.03462366399468643
00-0035289,2019,2,1.4924384558473205,0.1345,0.0425,FALSE,FALSE,exante_statue,-8,18.25,big_dog,low_implied,0.13222491274421244,0.13333333333333333,0.12230996155262058,0.12162162162162163,0.13196114925480934,0.1412384179788643,0.14185225539771415,0.04675176550681535,0.045871559633027525,0.0384491565739439,0.031746031746031744,0.047228465583025896,0.04573992246292872,0.0464746097462163
00-0019596,2019,3,0.7839689410219425,0.4075,0.221,TRUE,FALSE,exante_statue,20.5,33.25,big_fav,high_implied,0.39412300516075593,0.3952380952380952,0.40437766878484216,0.39325842696629215,0.3974910207774034,0.5126115161621677,0.492154485038762,0.20501279187042595,0.21951219512195122,0.21623786085049201,0.21794871794871795,0.18993877397549616,0.2516468446323691,0.21890237737678983
00-0022942,2019,3,0.807418827151808,0.3525,0.1775,FALSE,FALSE,exante_statue,3.5,26,fav,mid_implied,0.3406045182673779,0.3170731707317073,0.3454494163026589,0.3194444444444444,0.3433497665347127,0.3701403437172437,0.3374323942876717,0.16757397795230133,0.15463917525773196,0.17129857774950807,0.16260162601626016,0.1563350504388415,0.1888138946837501,0.15274347625564208
00-0023459,2019,3,1.739177688836806,0.3615,0.1945,FALSE,FALSE,exante_statue,8,25.75,big_fav,mid_implied,0.3493438271088594,0.38524590163934425,0.3550623192510534,0.3924050632911392,0.3508065427243212,0.34415706573417354,0.322799316495889,0.18224726833591415,0.21951219512195122,0.18879429248170349,0.21794871794871795,0.17523732259999095,0.1694434917457286,0.14222271973024272
00-0026143,2019,3,1.5333937754240854,0.3,0.1455,TRUE,FALSE,exante_statue,-2.5,22.5,dog,mid_implied,0.28975253878669177,0.2997032640949555,0.2896997829767393,0.2984822934232715,0.29092800860795714,0.28950767043744063,0.2695947120890759,0.1397370253101793,0.1267605633802817,0.13864635988142704,0.12362030905077263,0.13475528115665777,0.13693006960804144,0.11546423473477577
00-0026158,2019,3,1.2570100674334328,0.1985,0.0855,FALSE,FALSE,exante_statue,-8,17.75,big_dog,low_implied,0.19192569926968456,0.15384615384615385,0.1842713296391327,0.15343915343915343,0.19245986848812108,0.17307452960299907,0.15253648473846387,0.08624987579083923,0.09523809523809523,0.07875347867568194,0.09233449477351917,0.08398790122151734,0.06454860219635587,0.04882497291859098
00-0026498,2019,3,1.3299724061086515,0.2805,0.132,FALSE,FALSE,exante_statue,-7.5,20.75,big_dog,mid_implied,0.27091467928208773,0.2997032640949555,0.2691668593834559,0.2984822934232715,0.27216617188532694,0.281896912099235,0.2520833569253683,0.1278798787804372,0.1267605633802817,0.12500019339051052,0.12362030905077263,0.12282929058895901,0.11418005060602338,0.08853649714403038
00-0027973,2019,3,1.43790953801869,0.2375,0.109,FALSE,FALSE,exante_statue,-5,18.5,dog,low_implied,0.22945441651074355,0.24378109452736318,0.22431893171529335,0.24468085106382978,0.23015568633083155,0.18827320802046302,0.16434622164256402,0.10746825124553692,0.09821428571428571,0.10196273986038817,0.09233449477351917,0.10439390787603732,0.07817800225267361,0.05823749337392518
00-0028986,2019,3,0.9335212771591174,0.1815,0.0695,FALSE,FALSE,exante_statue,-4,19,dog,low_implied,0.17558244481892163,0.15384615384615385,0.16704088948733983,0.15343915343915343,0.17626762963123924,0.15762012284247895,0.14246685997378267,0.0715173374840459,0.052980132450331126,0.0631853325954477,0.04583333333333333,0.06932145451058715,0.0625346124720364,0.05120445727314151
00-0029263,2019,3,2.975526343268832,0.3725,0.184,TRUE,TRUE,exante_statue,5,25,fav,mid_implied,0.36003458612269834,0.38524590163934425,0.3668292934219322,0.39325842696629215,0.35974366309416095,0.34823565529729844,0.3527251146472085,0.17319208761291496,0.18382352941176472,0.17797704270867915,0.16981132075471697,0.1743097222278961,0.16734012556766192,0.17067987682779692
00-0029604,2019,3,2.2650781075131996,0.37,0.1835,FALSE,FALSE,exante_statue,7.5,25.5,big_fav,mid_implied,0.3576039461532372,0.38524590163934425,0.36415335213069205,0.3924050632911392,0.3583576318071655,0.3458930786462395,0.3337153015781062,0.17276028462857287,0.18382352941176472,0.177462814525115,0.16981132075471697,0.16958713329401012,0.16224513052790993,0.14892858529139025
00-0031237,2019,3,2.360215428821207,0.216,0.0915,FALSE,FALSE,exante_statue,-5,20,dog,low_implied,0.20875837644727252,0.1625,0.2021578689559737,0.16352201257861634,0.20827210866423446,0.2028002588652556,0.20503446726680905,0.09170945932232916,0.09523809523809523,0.08464340464172956,0.09233449477351917,0.09295878853510275,0.08275016440823468,0.08167219375230353
00-0031280,2019,3,1.0731268145063455,0.206,0.085,FALSE,FALSE,exante_statue,NA,NA,NA,NA,0.19913846310560632,0.1625,0.19191930950793876,0.16352201257861634,0.19993405709952722,0.21102684528209695,0.20799540075820747,0.08579344079737723,0.09523809523809523,0.07826385495879146,0.09233449477351917,0.08296424667481934,0.10030297109302667,0.09492956896996675
00-0031345,2019,3,1.5165637582291494,0.366,0.188,FALSE,FALSE,exante_statue,7,25.5,big_fav,mid_implied,0.3537160552625197,0.38524590163934425,0.35987380878707326,0.3924050632911392,0.3555518164922446,0.346067212992556,0.31823480702268286,0.17664446813343887,0.18382352941176472,0.18209379124913821,0.16981132075471697,0.16871529969922094,0.1671838676126791,0.13737476024649617
00-0031503,2019,3,3.4687057588591035,0.4575,0.2525,TRUE,TRUE,exante_statue,6.5,27.5,fav,high_implied,0.4430282727872856,0.4533333333333333,0.4582022084978132,0.44966442953020136,0.44256682614073306,0.465453277272195,0.4803989120287889,0.23196822693844968,0.24468085106382978,0.24908361464891696,0.24175824175824176,0.234128336369489,0.24316138105165405,0.2598842955622835
00-0032268,2019,3,3.4028672230682906,0.341,0.166,FALSE,FALSE,exante_statue,2,21,close,mid_implied,0.32944735586917134,0.2997032640949555,0.33318737913806584,0.3181818181818182,0.3283304992508467,0.24787803639494638,0.24499090137036741,0.15760718181524122,0.15463917525773196,0.1595188931654402,0.16260162601626016,0.16178957743177536,0.1160484445718291,0.11211701895320364
00-0032950,2019,3,2.8943460684101283,0.48,0.261,TRUE,FALSE,exante_statue,7.5,28.25,big_fav,high_implied,0.4651221949147559,0.45517241379310347,0.4824518178364675,0.44966442953020136,0.46575301179854545,0.4961575074964069,0.4949656597607915,0.23923154092810844,0.24468085106382978,0.2579816662914298,0.24175824175824176,0.23664847733283276,0.2573766250779519,0.2581597534721797
00-0033077,2019,3,3.017059245602185,0.5385,0.3135,TRUE,FALSE,exante_statue,20.5,34,big_fav,high_implied,0.5228419068570396,0.45517241379310347,0.5454390623047274,0.6666666666666666,0.5237082921122078,0.6202989806881405,0.6320916087006347,0.2840978994506579,0.24468085106382978,0.31319186667703347,0.4375,0.2801186497251528,0.3259276097833584,0.34357682256253
00-0033106,2019,3,1.4434483959712157,0.3655,0.1765,FALSE,FALSE,exante_statue,2.5,26.75,close,high_implied,0.3532301662891083,0.38524590163934425,0.3593390398028302,0.3924050632911392,0.355170055970948,0.40560460068151827,0.392002931189771,0.16670872306008208,0.15463917525773196,0.1702723939148356,0.16260162601626016,0.15914965616294113,0.20797943833679503,0.1932581305443546
00-0033119,2019,3,4.04927382606142,0.354,0.181,TRUE,FALSE,exante_mover,2.5,25,close,mid_implied,0.3420605989373564,0.3170731707317073,0.37211749355595425,0.36,0.3400738499495625,0.35002066119518244,0.38994820745821357,0.1706003873352935,0.18382352941176472,0.1940652233123526,0.15441176470588236,0.17843566844849287,0.1790216962433768,0.2179401460287006
00-0033537,2019,3,4.570944576050489,0.365,0.182,TRUE,TRUE,exante_mover,-3.5,22.5,dog,mid_implied,0.3527442988514822,0.38524590163934425,0.3761051942543171,0.36,0.3500367178279,0.3416931734305535,0.3764924662311479,0.17146452452158734,0.18382352941176472,0.19395031722244763,0.15441176470588236,0.18258597736411405,0.15793147519470388,0.1912854985135653
00-0033869,2019,3,3.210550764200343,0.3665,0.1925,FALSE,FALSE,exante_statue,4,23,fav,mid_implied,0.3542019658035606,0.38524590163934425,0.36040861687807213,0.3924050632911392,0.35352004083596844,0.29901926453346783,0.29695322954513886,0.18052425194196275,0.18382352941176472,0.186731207527266,0.16981132075471697,0.18282904881784612,0.14582312757056182,0.13975903889522762
00-0033873,2019,3,2.333820273506009,0.5605,0.347,TRUE,TRUE,exante_statue,7,30.75,big_fav,high_implied,0.5446585960714556,0.45517241379310347,0.5690613937597949,0.6911764705882348,0.5467846650249297,0.6232704861457975,0.6104380130619639,0.3128131180801791,0.2450900163666121,0.3485849660722046,0.6911764705882348,0.3011030594342588,0.37441235206651824,0.3548196771242067
00-0034343,2019,3,0.9428036928038158,0.075,0.022,FALSE,FALSE,exante_statue,-20.5,13.5,big_dog,low_implied,0.07316830470704598,0,0.06352560261870606,0,0.0729795439790384,0.09703783923345606,0.09321931373080551,0.025327512648474375,0,0.01864869686985235,0,0.02573837391071194,0.021035870759280796,0.019109971780413456
00-0034412,2019,3,1.45266574775965,0.091,0.032,FALSE,FALSE,exante_statue,-20.5,12.75,big_dog,low_implied,0.08858391732131297,0.05,0.07845350503267681,0.05,0.08821791022399142,0.10184350817129179,0.09581902585898835,0.03551495821224763,0.019230769230769232,0.027738689571105882,0.019230769230769232,0.036287442087839065,0.024023889448696146,0.020158637422766842
00-0034577,2019,3,1.868489854964433,0.1805,0.071,TRUE,FALSE,exante_statue,2.5,24,close,mid_implied,0.1746212808211554,0.15384615384615385,0.16603210138957572,0.15343915343915343,0.17441876130760892,0.20682725273197472,0.2289654597036854,0.07291053361193314,0.052980132450331126,0.06463559486586165,0.04583333333333333,0.0732739324771687,0.09493569213889583,0.11087071276427166
00-0034771,2019,3,1.7085965660133582,0.147,0.0555,FALSE,FALSE,exante_statue,-7,18.5,big_dog,low_implied,0.1424292831361445,0.15126050420168066,0.1325771400772911,0.15126050420168066,0.14216282890299572,0.14616885825120707,0.14747530718601587,0.05837016172381336,0.052083333333333336,0.04975462499381239,0.04583333333333333,0.05889033529982089,0.05376757201711515,0.05246185118383059
00-0034796,2019,3,6.436698067981257,0.462,0.244,TRUE,FALSE,exante_mover,-7,23.75,big_dog,mid_implied,0.44744258802252473,0.45517241379310347,0.4102305852121745,0.4533333333333333,0.4422459013885306,0.47959185163154083,0.5533681901787769,0.2247017591433833,0.24468085106382978,0.1876807264058261,0.23275862068965517,0.25012157037557436,0.2193158837893626,0.3155210965195629
00-0034855,2019,3,1.2625489253859583,0.3035,0.148,FALSE,FALSE,exante_statue,-2.5,24.25,dog,mid_implied,0.2931363674935523,0.2997032640949555,0.29339633013795596,0.2984822934232715,0.2947115160785449,0.3355350512031273,0.3196862627569352,0.14192440925356414,0.1267605633802817,0.1411824753527054,0.12362030905077263,0.1354218014954645,0.16440072434235062,0.14442515639815376
00-0034857,2019,3,7.194252423454374,0.544,0.3205,FALSE,FALSE,exante_mover,5,23.5,fav,mid_implied,0.5282902044008915,0.45517241379310347,0.43885224616811175,0.4533333333333333,0.5224214753319485,0.41706330406353276,0.4772419947501514,0.29008942275728994,0.24468085106382978,0.18144788437500098,0.23275862068965517,0.32347588906355695,0.20564876296270623,0.2813900146120115
00-0035228,2019,3,2.69053925628665,0.319,0.155,FALSE,FALSE,exante_statue,-2.5,21.5,dog,mid_implied,0.3081322493508319,0.2997032640949555,0.30980410824153365,0.2984822934232715,0.30788424442789186,0.277959940108209,0.2715031837930793,0.14803652505391324,0.1267605633802817,0.14829775357619077,0.12362030905077263,0.1485642437911867,0.1285060010858415,0.1200712626075441
00-0035289,2019,3,2.994187080091303,0.2395,0.0965,FALSE,FALSE,exante_statue,-2,19,close,low_implied,0.23138066040050606,0.24378109452736318,0.22639006060177824,0.24468085106382978,0.2303011376433684,0.1774932215431143,0.17915056195266746,0.09623567169100679,0.09821428571428571,0.08957123695050016,0.09233449477351917,0.09972691783809907,0.07414326968992153,0.07535928434514358
00-0035710,2019,3,1.7196140325343996,0.1995,0.0805,TRUE,TRUE,exante_statue,-6.5,21,big_dog,mid_implied,0.19288730234318624,0.15384615384615385,0.18528947874934218,0.15343915343915343,0.1929616993681958,0.22255591739574562,0.2235961391853991,0.0816747385567419,0.09523809523809523,0.07386591384045904,0.09233449477351917,0.08118064064790768,0.08690750306593727,0.08521954011085885
00-0019596,2019,4,0.7510998197498078,0.312,0.145,FALSE,FALSE,exante_statue,7.5,25.5,big_fav,mid_implied,0.3023203783283482,0.29896907216494845,0.3030386219044093,0.2981574539363484,0.3039878443417002,0.30986870376256265,0.2761369968890595,0.13933335123825283,0.12574850299401197,0.1381018065769585,0.12253829321663019,0.1303761882772131,0.13941548985931673,0.11038956603048915
00-0022942,2019,4,1.0146281414984768,0.4075,0.214,TRUE,FALSE,exante_statue,16.5,30.75,big_fav,high_implied,0.3967136397095863,0.3991031390134529,0.4068042148218517,0.4,0.39883861017453365,0.4739887126424425,0.44400538706637455,0.19933517588804964,0.21739130434782608,0.20941671906298673,0.21518987341772153,0.18604149192189698,0.21598144009075865,0.18226324651062012
00-0023459,2019,4,1.5630414140308069,0.333,0.173,TRUE,TRUE,exante_statue,4.5,26,fav,mid_implied,0.3230059927301663,0.29896907216494845,0.3257035003382684,0.2981574539363484,0.3240299582794021,0.35379500454318885,0.3416628456678177,0.16382391092688908,0.15306122448979592,0.16682528858415008,0.1606425702811245,0.15703534339369835,0.18053947983200233,0.1618509408472164
00-0026143,2019,4,1.6234342857643596,0.3905,0.2045,FALSE,FALSE,exante_statue,5,25.5,fav,mid_implied,0.37985026841914316,0.3991031390134529,0.3882279186808124,0.4,0.3811963607673417,0.37529591347446123,0.34407014399954555,0.19113370363750914,0.21739130434782608,0.19949992129243907,0.21518987341772153,0.18254280476802476,0.18655541182069377,0.1547915939785308
00-0026158,2019,4,1.4616614258858778,0.2355,0.1075,TRUE,FALSE,exante_statue,3,20.5,fav,mid_implied,0.2273081746477307,0.2413793103448276,0.22166385168910582,0.24210526315789474,0.22776700894086493,0.17404747556671538,0.1564345047607794,0.10603261743588639,0.09785932721712538,0.10024525384147898,0.09309791332263243,0.10310033591384689,0.08080838945861939,0.06445822931246381
00-0026498,2019,4,1.404382086696932,0.24,0.113,TRUE,FALSE,exante_statue,-6.5,23.75,big_dog,mid_implied,0.2317056610370682,0.2413793103448276,0.22638670251333023,0.24210526315789474,0.23224069699931016,0.3203391457992336,0.3223773479937999,0.11096336508478284,0.09785932721712538,0.10574585710944197,0.09309791332263243,0.10744237786630838,0.14214503233220147,0.1359736463674472
00-0026544,2019,4,1.6838127055538272,0.1195,0.0445,FALSE,FALSE,exante_statue,3,20.5,fav,mid_implied,0.11461380153238548,0.1282051282051282,0.10406882553959954,0.11688311688311688,0.11433948753298938,0.1088353840797832,0.12066930453231883,0.04761538773094844,0.044642857142857144,0.039032213859119654,0.03076923076923077,0.048475015481144794,0.047970585796391796,0.05352779772463077
00-0027973,2019,4,1.3919363129308668,0.328,0.1645,FALSE,FALSE,exante_statue,-4.5,19.75,dog,low_implied,0.31807719760725417,0.29896907216494845,0.32029713176548336,0.2981574539363484,0.31923744014606226,0.2596096875010299,0.21309783942717306,0.15641497828274564,0.15306122448979592,0.15807038914253535,0.1606425702811245,0.1492596687704944,0.11426640053305387,0.07809267290617167
00-0029263,2019,4,3.8215730410117974,0.447,0.2345,FALSE,FALSE,exante_statue,4,25.5,fav,mid_implied,0.43599645955281846,0.4557823129251701,0.4500473289319272,0.45714285714285713,0.43522491155953125,0.41813902373713907,0.43327636299447353,0.2169960591314784,0.24390243902439024,0.23089998186782143,0.2318840579710145,0.22241608053320464,0.20944577184055468,0.22750609898366453
00-0029604,2019,4,2.529927805940458,0.2165,0.0845,FALSE,FALSE,exante_statue,-3,17.5,dog,low_implied,0.20876187722336845,0.16066481994459833,0.20183020820386344,0.16149068322981366,0.20829114190936107,0.14499481986468363,0.13762083593099525,0.08518278307760078,0.09686609686609686,0.07747430500756983,0.09309791332263243,0.087269796526365,0.058363001223937,0.05343465309077996
00-0030533,2019,4,1.8651808573523432,0.101,0.032,FALSE,FALSE,exante_statue,-7.5,18,big_dog,low_implied,0.09676251127049483,0.04878048780487805,0.08630659735276028,0.04878048780487805,0.09636749393851468,0.10992024486566429,0.1229114817748661,0.03531726771032395,0.018867924528301886,0.02745070744130931,0.018867924528301886,0.036750859124896014,0.03689962391362336,0.04342794538475348
00-0031237,2019,4,3.157347447680947,0.2545,0.111,FALSE,FALSE,exante_statue,-3,21.5,dog,mid_implied,0.24588816038409766,0.2638888888888889,0.24166597388738212,0.2545454545454545,0.24503306385380144,0.24116513966959033,0.26043588945021484,0.10917252192292691,0.09785932721712538,0.10374337033694983,0.09309791332263243,0.11321663537347941,0.1066336530259936,0.11973560180636676
00-0031280,2019,4,0.8646868895006489,0.2685,0.1195,FALSE,FALSE,exante_statue,NA,NA,NA,NA,0.25960011416647355,0.29411764705882354,0.2565010650797344,0.2608695652173913,0.260805906703994,0.25105802996424703,0.2263490320756476,0.11676751217565991,0.12574850299401197,0.11227119544525481,0.12253829321663019,0.11048703496531624,0.12263773919435501,0.1004710423309283
00-0031503,2019,4,2.6812616449063142,0.2515,0.102,TRUE,TRUE,exante_statue,-10,19.25,big_dog,low_implied,0.24295224733134652,0.2413793103448276,0.238497335217706,0.24210526315789474,0.2424891152867023,0.25209601112678015,0.2475938086428328,0.10108241757859918,0.09785932721712538,0.09476480810790328,0.09309791332263243,0.10330629575081272,0.08660702714191738,0.08368784991388067
00-0032268,2019,4,3.9019253873847983,0.4035,0.211,TRUE,FALSE,exante_statue,-5,20.5,dog,mid_implied,0.39274344618736734,0.3991031390134529,0.40243075519859045,0.4,0.3916849356162979,0.3285192884449224,0.3219782741653601,0.19674661291546333,0.21739130434782608,0.20628227020700915,0.21518987341772153,0.20328978672195452,0.14528265933495418,0.13890019409164045
00-0032950,2019,4,3.265045945292468,0.326,0.152,FALSE,FALSE,exante_statue,-4.5,21.5,dog,mid_implied,0.3161063175214538,0.29896907216494845,0.31813625938871537,0.2981574539363484,0.31539707358404345,0.3013648133103767,0.3063037813838714,0.1454801462320938,0.12574850299401197,0.1452503518216054,0.12253829321663019,0.1492770931999332,0.13083500612240936,0.1340434937636191
00-0033077,2019,4,2.9675227524243355,0.4765,0.2595,FALSE,FALSE,exante_statue,3,24.5,fav,mid_implied,0.4654253573269806,0.4661016949152542,0.4823638994056037,0.45714285714285713,0.4657727326551858,0.4136788924812159,0.390432447426346,0.23849060617453263,0.24390243902439024,0.2572325310839042,0.24731182795698925,0.2364506237104803,0.20957474776945226,0.1892041753562844
00-0033106,2019,4,1.7692145239579922,0.363,0.183,TRUE,FALSE,exante_statue,10,29.25,big_fav,high_implied,0.3526265018836878,0.3770491803278688,0.35825395230096657,0.3695652173913043,0.35363805149826655,0.4370923955336148,0.43996016243698544,0.17251640666660634,0.19014084507042253,0.17716080804650877,0.17272727272727273,0.16627728568958564,0.2120387406386098,0.20976069876819864
00-0033119,2019,4,2.6597036421807396,0.322,0.153,TRUE,FALSE,exante_statue,6.5,25.5,fav,mid_implied,0.312165651776886,0.29896907216494845,0.3138174792214657,0.2981574539363484,0.31203554484399604,0.32179877645979854,0.33306752182644767,0.1463568228108506,0.12574850299401197,0.1462734251775643,0.12253829321663019,0.14680116543759075,0.1491086128888906,0.15588327511135538
00-0033537,2019,4,5.607341537122347,0.4955,0.282,FALSE,FALSE,exante_mover,4.5,25.25,fav,mid_implied,0.4844206386891613,0.4661016949152542,0.4242495528076193,0.45454545454545453,0.4818496994238033,0.43942888344010184,0.48943733034757564,0.25782140639533263,0.24390243902439024,0.18358742629316754,0.2288135593220339,0.2771602178476453,0.2255889197243694,0.2838459387681689
00-0033873,2019,4,2.5888736556177596,0.552,0.3395,FALSE,FALSE,exante_statue,6.5,30.25,fav,high_implied,0.5410958542187034,0.4722222222222222,0.564821711595427,0.7142857142857143,0.5422673157917243,0.614845574100517,0.6063249745660929,0.3073104013349683,0.24390243902439024,0.34217043094116395,0.7142857142857143,0.298014824887578,0.3633126223612039,0.35103459143179294
00-0034343,2019,4,1.0337283985594017,0.0895,0.032,FALSE,FALSE,exante_statue,-16.5,14.25,big_dog,low_implied,0.08568342909304456,0.04878048780487805,0.07545561556039584,0.04878048780487805,0.08557221017182133,0.10013958894725909,0.09460486550503318,0.03531726771032395,0.018867924528301886,0.02745070744130931,0.018867924528301886,0.03549153965124988,0.02687939441852461,0.02272744459221787
00-0034577,2019,4,1.507068351992085,0.2625,0.1205,FALSE,FALSE,exante_statue,-4.5,20.75,dog,mid_implied,0.2537213410971671,0.29411764705882354,0.25013369480241343,0.2545454545454545,0.25432022099207513,0.24300186177048008,0.22095348956515348,0.11765836730001536,0.12574850299401197,0.1132773704703225,0.12253829321663019,0.11409062040962753,0.10520511761105214,0.08592475046655168
00-0034771,2019,4,2.5594941911483695,0.2505,0.1055,FALSE,FALSE,exante_statue,4.5,24.25,fav,mid_implied,0.24197379528513593,0.2413793103448276,0.23744196250256314,0.24210526315789474,0.24160899860425314,0.2529949686745358,0.27296509608230823,0.10423487628897418,0.09785932721712538,0.098249977001385,0.09309791332263243,0.10586496368033771,0.1132827141102003,0.12779614645873272
00-0034796,2019,4,6.5015521928212,0.512,0.2895,TRUE,FALSE,exante_mover,5.5,26,fav,mid_implied,0.5009425747111697,0.4661016949152542,0.4296753172299869,0.45454545454545453,0.49743139026393995,0.4668887661568798,0.5431992140671498,0.2642660338187731,0.24390243902439024,0.1828829842245286,0.2288135593220339,0.2915554568932655,0.23798639834389432,0.3347132129496228
00-0034855,2019,4,1.1988684484711698,0.26,0.113,FALSE,FALSE,exante_statue,-5.5,20.5,dog,mid_implied,0.25127283526527466,0.2638888888888889,0.24748476783195208,0.2545454545454545,0.25212115329387974,0.24484566336916394,0.21581530881922373,0.11096336508478284,0.09785932721712538,0.10574585710944197,0.09309791332263243,0.1065879325515904,0.09977547336185634,0.07836487987953156
00-0034857,2019,4,6.693909021166032,0.323,0.152,FALSE,FALSE,exante_mover,-7.5,18,big_dog,low_implied,0.3131506813650397,0.29896907216494845,0.3663470228211642,0.3695652173913043,0.30906600500678966,0.24431785391862101,0.30238539555496585,0.1454801462320938,0.12574850299401197,0.19912778350429625,0.15555555555555556,0.16922868118289078,0.0934912499446519,0.136447862433151
00-0035228,2019,4,5.261087317755099,0.372,0.185,FALSE,FALSE,exante_mover,-4,21.5,dog,mid_implied,0.36152857174817277,0.3991031390134529,0.3833795296735144,0.38235294117647056,0.35891014931106474,0.3250937340959265,0.36978665611536277,0.17425210788374296,0.19014084507042253,0.19434760238361198,0.20512820512820512,0.190189299216145,0.14654061469724647,0.18665812079263164
00-0035232,2019,4,2.1799280050619187,0.1895,0.0805,FALSE,FALSE,exante_statue,-3,21.75,dog,mid_implied,0.18246503251165971,0.16066481994459833,0.17397646397460267,0.16062176165803108,0.18214818250014003,0.20298591709589603,0.21981697942236325,0.08151207554041273,0.09686609686609686,0.07355672919644164,0.09309791332263243,0.08252939957318849,0.09082124617226335,0.09912382324124214
00-0035289,2019,4,2.9964265657761406,0.1875,0.078,FALSE,FALSE,exante_statue,-3,17.5,dog,low_implied,0.18051986492071723,0.16066481994459833,0.17193022718967904,0.16062176165803108,0.17964374121729382,0.1307545898274729,0.13545807124389722,0.07921006640349104,0.09686609686609686,0.07111536272067431,0.09309791332263243,0.08297197224764812,0.05562095447717679,0.056467199233315536
00-0035710,2019,4,2.9015863733470284,0.225,0.0855,FALSE,FALSE,exante_statue,3,24.75,fav,mid_implied,0.21705472648868612,0.2222222222222222,0.2106810479528738,0.22580645161290322,0.2163256740884925,0.25373798007106724,0.29555008007269634,0.08609815149732564,0.09686609686609686,0.07845582760526999,0.09309791332263243,0.08946996630896782,0.11189266655462803,0.14799049973206715
00-0019596,2019,5,0.7103118307668644,0.3525,0.1745,TRUE,FALSE,exante_statue,14.5,30.25,big_fav,high_implied,0.3420371932025099,0.3170731707317073,0.34686828010379306,0.3150684931506849,0.3455316337667854,0.44060777374010524,0.41793657581959986,0.16366107761217608,0.1554054054054054,0.16704222735041674,0.16334661354581673,0.15283225750255888,0.1937860644566146,0.16811025003861485
