player_id,season,season_share,n_weeks,prior_share,prior_n_weeks,abs_delta,cohort
00-0028114,2016,0.03571428571428571,1,0.10553192904766866,13,0.06981764333338294,role_change
00-0028114,2019,0.038461538461538464,1,0.03093531249019054,5,0.007526225971347923,stable
00-0028116,2017,0.07714638908911274,14,0.07375009543201763,13,0.003396293657095109,stable
00-0028116,2018,0.06640476712403613,14,0.07714638908911274,14,0.010741621965076609,stable
00-0028237,2015,0.1331749497564237,13,0.11998606461797236,12,0.013188885138451331,stable
00-0028237,2016,0.108993162552188,15,0.1331749497564237,13,0.024181787204235694,stable
00-0028237,2017,0.15712496273615453,9,0.108993162552188,15,0.04813180018396654,stable
00-0028237,2018,0.1005564443244105,15,0.15712496273615453,9,0.05656851841174404,role_change
00-0028237,2019,0.04993759646943439,7,0.1005564443244105,15,0.050618847854976105,stable
00-0028237,2020,0.1369315344597478,5,0.04993759646943439,7,0.08699393799031341,role_change
00-0028237,2021,0.06256868131868132,5,0.1369315344597478,5,0.07436285314106647,role_change
00-0028249,2015,0.08028023735570905,4,0.05674179234976621,15,0.02353844500594284,stable
00-0028249,2016,0.09302325581395349,1,0.08028023735570905,4,0.012743018458244437,stable
00-0028263,2015,0.05985286108901607,13,0.16088513242755897,15,0.1010322713385429,role_change
00-0028263,2016,0.04672203315709423,14,0.05985286108901607,13,0.013130827931921843,stable
00-0028263,2017,0.07111202366537184,10,0.04672203315709423,14,0.024389990508277608,stable
00-0028263,2018,0.0666224356693565,11,0.07111202366537184,10,0.004489587996015343,stable
00-0028411,2015,0.11856858992288877,12,0.17791811846689898,2,0.05934952854401021,role_change
00-0028411,2016,0.15520330542243563,16,0.11856858992288877,12,0.03663471549954686,stable
00-0028411,2017,0.12825714666172072,10,0.15520330542243563,16,0.026946158760714906,stable
00-0028411,2018,0.13296330206351759,8,0.12825714666172072,10,0.004706155401796863,stable
00-0028411,2019,0.08820959749475893,7,0.13296330206351759,8,0.04475370456875866,stable
00-0028411,2020,0.10392357171701633,7,0.08820959749475893,7,0.0157139742222574,stable
00-0028434,2015,0.18928659683245744,16,0.1975857682185415,16,0.008299171386084075,stable
00-0028434,2016,0.2017523642267457,16,0.18928659683245744,16,0.012465767394288257,stable
00-0028434,2017,0.18962516317154188,16,0.2017523642267457,16,0.012127201055203818,stable
00-0028434,2018,0.19330245475132035,13,0.18962516317154188,16,0.0036772915797784744,stable
00-0028442,2015,0.05469912102772143,4,0.05145112768524747,10,0.0032479933424739635,stable
00-0028497,2015,0.18226162682314853,16,0.06893977716028996,13,0.11332184966285858,role_change
00-0028497,2016,0.06964440323352028,16,0.18226162682314853,16,0.11261722358962825,role_change
00-0028497,2017,0.0920088804317489,13,0.06964440323352028,16,0.02236447719822862,stable
00-0028497,2018,0.06808278867102396,2,0.0920088804317489,13,0.023926091760724938,stable
00-0028825,2016,0.21961356778111504,16,0.08517520215633423,2,0.13443836562478081,role_change
00-0028825,2017,0.1315151948990862,8,0.21961356778111504,16,0.08809837288202885,role_change
00-0028825,2018,0.11033479098768001,8,0.1315151948990862,8,0.021180403911406187,stable
00-0028905,2015,0.14442508710801394,3,0.03425080558539205,5,0.11017428152262189,role_change
00-0029000,2015,0.12835338410399,16,0.10151574573789937,15,0.026837638366090627,stable
00-0029000,2016,0.19365100757405523,16,0.12835338410399,16,0.06529762347006524,role_change
