cell,bin,n,pred,emp,delta,method,threshold,position
exante_statue,"[0.7,0.8)",4,0.7232997403310172,0.75,0.026700259668982818,platt_vegas,20+,QB
exante_mover,"[0,0.1)",4,0.09149598799925714,0.5,0.4085040120007429,platt_vegas,20+,QB
exante_mover,"[0.1,0.2)",81,0.16652910403028254,0.2716049382716049,0.10507583424132239,platt_vegas,20+,QB
exante_mover,"[0.2,0.3)",192,0.25431267381620043,0.3385416666666667,0.08422899285046626,platt_vegas,20+,QB
exante_mover,"[0.3,0.4)",259,0.3480156418573022,0.4517374517374517,0.10372180988014951,platt_vegas,20+,QB
exante_mover,"[0.4,0.5)",130,0.44318600699778316,0.4846153846153846,0.04142937761760146,platt_vegas,20+,QB
exante_mover,"[0.5,0.6)",96,0.5482052490303773,0.625,0.07679475096962274,platt_vegas,20+,QB
exante_mover,"[0.6,0.7)",44,0.6464869162479212,0.5681818181818182,-0.07830509806610297,platt_vegas,20+,QB
exante_mover,"[0.7,0.8)",3,0.710446126950405,0.6666666666666666,-0.04377946028373836,platt_vegas,20+,QB
exante_scrambler,"[0.2,0.3)",4,0.26904733060222513,0.5,0.23095266939777487,platt_vegas,20+,QB
exante_scrambler,"[0.3,0.4)",17,0.3526271752435776,0.47058823529411764,0.11796106005054002,platt_vegas,20+,QB
exante_scrambler,"[0.4,0.5)",39,0.4497493401962619,0.358974358974359,-0.09077498122190292,platt_vegas,20+,QB
exante_scrambler,"[0.5,0.6)",42,0.5506128994662849,0.6190476190476191,0.06843471958133418,platt_vegas,20+,QB
exante_scrambler,"[0.6,0.7)",25,0.6467650913379689,0.68,0.03323490866203116,platt_vegas,20+,QB
exante_scrambler,"[0.7,0.8)",5,0.7320419038019945,0.2,-0.5320419038019946,platt_vegas,20+,QB
exante_statue,"[0,0.1)",114,0.08331868781063635,0.10526315789473684,0.021944470084100484,platt_vol_vegas,20+,QB
exante_statue,"[0.1,0.2)",1170,0.15697217801895383,0.14017094017094017,-0.016801237848013656,platt_vol_vegas,20+,QB
exante_statue,"[0.2,0.3)",1652,0.24732311426263487,0.2542372881355932,0.00691417387295834,platt_vol_vegas,20+,QB
exante_statue,"[0.3,0.4)",883,0.34344252685687127,0.332955832389581,-0.01048669446729028,platt_vol_vegas,20+,QB
exante_statue,"[0.4,0.5)",425,0.4398762080213479,0.4470588235294118,0.007182615508063872,platt_vol_vegas,20+,QB
exante_statue,"[0.5,0.6)",113,0.5423213714998305,0.5398230088495575,-0.002498362650273034,platt_vol_vegas,20+,QB
exante_statue,"[0.6,0.7)",42,0.6354898097819717,0.6428571428571429,0.007367333075171234,platt_vol_vegas,20+,QB
exante_statue,"[0.7,0.8)",7,0.7273236897642144,0.8571428571428571,0.12981916737864274,platt_vol_vegas,20+,QB
exante_mover,"[0,0.1)",1,0.09900071237216813,0,-0.09900071237216813,platt_vol_vegas,20+,QB
exante_mover,"[0.1,0.2)",51,0.17097120839237645,0.21568627450980393,0.04471506611742748,platt_vol_vegas,20+,QB
exante_mover,"[0.2,0.3)",147,0.2546006423263385,0.3197278911564626,0.06512724883012411,platt_vol_vegas,20+,QB
exante_mover,"[0.3,0.4)",269,0.35359880670134375,0.4312267657992565,0.07762795909791276,platt_vol_vegas,20+,QB
exante_mover,"[0.4,0.5)",151,0.4477376730268778,0.47019867549668876,0.022461002469810976,platt_vol_vegas,20+,QB
exante_mover,"[0.5,0.6)",105,0.5493970940067517,0.5333333333333333,-0.016063760673418415,platt_vol_vegas,20+,QB
exante_mover,"[0.6,0.7)",65,0.6449722736500016,0.6615384615384615,0.01656618788845987,platt_vol_vegas,20+,QB
exante_mover,"[0.7,0.8)",20,0.7246880735720543,0.6,-0.12468807357205436,platt_vol_vegas,20+,QB
