player_id,posteam,defteam,game_id,rolling_epa_per_opp,wt_target_share,wt_air_yards_share,wt_air_yards_per_target,prior_epa_per_opp,baseline_epa_per_opp,is_cold_start,draft_tier,player_name,form_residual,wt_team_total_plays,wt_snap_share,games_played_so_far,def_used_fallback,def_short_pass_epa_adj,def_deep_pass_epa_adj,season,week,team_spread,implied_total,report_status,practice_status
00-0038117,NYG,NE,2025_13_NYG_NE,0.11169778022030233,0.2909144236258716,0.2999929607924826,8.919571838449002,-0.17313940136086492,-0.17313940136086492,FALSE,r2_3,Wan'Dale Robinson,0.2848371815811672,70.79453841629578,0.9425218872865831,12,FALSE,-0.33521384025050716,0.5803644677190317,2025,13,NA,NA,NA,Full Participation in Practice
00-0038124,GB,DET,2025_13_GB_DET,0.72112648534939,0.17380937441147495,0.3811973443793921,20.085425179726734,0.36692522280514805,0.36692522280514805,FALSE,r2_3,Christian Watson,0.3542012625442419,64.03582689705266,0.7261697964714071,11,FALSE,-0.29575883919126006,0.13403084041836985,2025,13,NA,NA,NA,Full Participation in Practice
00-0038359,LA,CAR,2025_13_LA_CAR,0.7306189347583244,0.062096706208952385,0.10067007688014104,12.325474975886769,NA,0.21464330413841848,TRUE,udfa,Xavier Smith,0.5159756306199059,62.92825183145399,0.2888505867225273,12,FALSE,0.03413862989985587,-0.3632186963042821,2025,13,NA,NA,NA,Full Participation in Practice
00-0038393,GB,DET,2025_13_GB_DET,0.2249243532094943,0.12412872205476286,0.1489323021524216,8.33308700480804,-0.10208942140405473,-0.10208942140405473,FALSE,r4_5,Dontayvion Wicks,0.327013774613549,64.03582689705266,0.4769740520845797,11,FALSE,-0.29575883919126006,0.13403084041836985,2025,13,NA,NA,NA,Full Participation in Practice
00-0038543,SEA,MIN,2025_13_MIN_SEA,0.6301433560012728,0.372345111326474,0.5446792340421056,12.67610072684637,0.351045945606368,0.351045945606368,FALSE,r1,Jaxon Smith-Njigba,0.2790974103949048,63.89421467825899,0.7198826386419518,11,FALSE,-0.23558925915748555,0.7487460170071893,2025,13,NA,NA,NA,Full Participation in Practice
00-0038544,LAC,LV,2025_13_LV_LAC,-0.28616003142741164,0.1535520221847643,0.1956339651984113,8.85341725355772,0.3836053006767155,0.3836053006767155,FALSE,r1,Quentin Johnston,-0.6697653321041271,66.24610494774858,0.7744718654624937,11,FALSE,-0.7293565599599333,0.43353524640867486,2025,13,NA,NA,NA,NA
00-0038559,ARI,TB,2025_13_ARI_TB,0.4034499941311703,0.2018987207303442,0.3198763309037365,10.06830580865855,0.1425853768093611,0.1425853768093611,FALSE,r2_3,Michael Wilson,0.2608646173218092,78.34082318105905,0.8229222371461168,11,FALSE,-0.666859535643118,0.4133934778041883,2025,13,NA,NA,NA,NA
00-0038563,LV,LAC,2025_13_LV_LAC,-0.06578510412188274,0.1677236755498376,0.3545769483858122,10.033157729463307,0.1515246265445405,0.1515246265445405,FALSE,r2_3,Tre Tucker,-0.21730973066642323,64.25482952774018,0.9591912953060512,11,FALSE,-0.11615445585442699,-0.20415252009367282,2025,13,NA,NA,NA,Full Participation in Practice
00-0038606,JAX,TEN,2025_13_JAX_TEN,0.3913418152807667,0.1999477215851832,0.24440562339373278,10.149398768204897,0.25359551648588047,0.25359551648588047,FALSE,r6_udfa,Parker Washington,0.13774629879488626,70.24036495944426,0.8397627831022564,11,FALSE,-0.44669598944098077,1.0223026802981556,2025,13,NA,NA,NA,NA
00-0038608,NE,NYG,2025_13_NYG_NE,0.9290238004265541,0.09189153869384613,0.18200741572254264,16.687228610285803,0.3005293541177559,0.3005293541177559,FALSE,r6_udfa,Kayshon Boutte,0.6284944463087982,66.0452677116389,0.6313442290872138,12,FALSE,-0.32004735286935165,0.6083215580686241,2025,13,NA,NA,NA,NA
00-0038618,HOU,IND,2025_13_HOU_IND,0.3917820271454693,0.1112701718716315,0.15295710424363435,11.44675287322423,-0.300341805631707,-0.300341805631707,FALSE,r6_udfa,Xavier Hutchinson,0.6921238327771763,71.3808817606226,0.5260561258280936,11,FALSE,-0.4597239443771796,0.21956171406071645,2025,13,NA,NA,NA,NA
00-0038621,NE,NYG,2025_13_NYG_NE,2.4538879598277634,0.0723905754708898,0.1290065036368837,18.569256514785607,0.2393717645763484,0.2393717645763484,FALSE,r6_udfa,DeMario Douglas,2.214516195251415,66.0452677116389,0.22022580770196554,12,FALSE,-0.32004735286935165,0.6083215580686241,2025,13,NA,NA,NA,NA
00-0038839,CIN,BAL,2025_13_CIN_BAL,0.48223370617938455,0.07266083521135488,0.13231685506255605,14.254539663386593,NA,0.21464330413841848,TRUE,udfa,Mitchell Tinsley,0.26759040204096607,67.35044600349522,0.3255290782819133,11,FALSE,-0.2607847012133627,0.2979702294176274,2025,13,NA,NA,NA,NA
00-0038953,ATL,NYJ,2025_13_ATL_NYJ,-0.047662220565446965,0.11538461538461539,0.08284023668639054,4.666666666666667,NA,0.21464330413841848,TRUE,udfa,Dylan Drummond,-0.2623055247038654,60.08593298403555,0.1452672497570457,11,FALSE,-0.006172124948771413,0.29030919925534043,2025,13,NA,NA,NA,NA
00-0038994,MIN,SEA,2025_13_MIN_SEA,-0.22051652435132968,0.14779393191071352,0.26634740902088927,12.02740491386614,0.352618086675861,0.352618086675861,FALSE,r1,Jordan Addison,-0.5731346110271907,56.30441655529921,0.9427454873007393,11,FALSE,-0.45940379018164734,-0.1645509035113913,2025,13,NA,NA,NA,NA
00-0038997,IND,HOU,2025_13_HOU_IND,-0.2380676600019597,0.1439440868801138,0.15954208688436816,6.085330731723184,0.2392267639300632,0.2392267639300632,FALSE,r2_3,Josh Downs,-0.4772944239320229,64.44654614825888,0.5319585729910462,11,FALSE,-0.573666839490898,0.007778446109053332,2025,13,NA,NA,NA,NA
00-0039064,BAL,CIN,2025_13_CIN_BAL,0.6963316259327346,0.2292173750340064,0.27025932245849316,8.74487517763086,0.3816811039986149,0.3816811039986149,FALSE,r1,Zay Flowers,0.3146505219341197,62.696488428176835,0.8616827131303496,11,FALSE,-0.18469064295610008,0.4307138884941213,2025,13,NA,NA,NA,NA
00-0039067,KC,DAL,2025_13_KC_DAL,0.4367722604215478,0.2269712198847862,0.13998465780405542,5.480692304509042,0.5680438692597191,0.5680438692597191,FALSE,r2_3,Rashee Rice,-0.13127160883817124,77.36573971866305,0.7012344682421581,11,FALSE,-0.34556513723924637,0.5090580269849544,2025,13,NA,NA,NA,Full Participation in Practice
00-0039075,LA,CAR,2025_13_LA_CAR,0.6521247995201657,0.2335104364032658,0.27516342637387264,8.338671285498872,0.48920831704324264,0.48920831704324264,FALSE,r4_5,Puka Nacua,0.16291648247692303,62.92825183145399,0.6288962909159546,12,FALSE,0.03413862989985587,-0.3632186963042821,2025,13,NA,NA,NA,NA
00-0039410,DAL,KC,2025_13_KC_DAL,0.1751763572328667,0.05667390956269434,0.045951844368927526,9.072640793464345,-0.2003540624531784,-0.2003540624531784,FALSE,r6_udfa,Ryan Flournoy,0.3755304196860451,69.7786851955152,0.4660032592887201,11,FALSE,-0.4734366206462177,0.22003860529618882,2025,13,NA,NA,NA,NA
00-0039424,NO,MIA,2025_13_NO_MIA,0.023801441917986235,0.09221731551187669,0.15167043257722979,11.192170115386395,0.6379382792082403,0.6379382792082403,FALSE,r6_udfa,Devaughn Vele,-0.614136837290254,65.23218134722885,0.6183333642297276,11,FALSE,0.05395921754121129,0.4983287337226311,2025,13,NA,NA,NA,NA
00-0039491,CAR,LA,2025_13_LA_CAR,0.3884796002547831,0.12043737743643004,0.1287042011377147,6.592265761795542,0.6320565888800553,0.6320565888800553,FALSE,udfa,Jalen Coker,-0.24357698862527222,60.21601803900023,0.727956338339111,11,FALSE,-0.38204814072828963,-0.42320140333532846,2025,13,NA,NA,NA,NA
00-0039623,NO,MIA,2025_13_NO_MIA,-1.6277374427743432,0.04480000617026856,0.08796250006809953,13.758017492711371,-0.40310786121111686,-0.40310786121111686,FALSE,udfa,Mason Tipton,-1.2246295815632262,65.23218134722885,0.30183458856956996,11,FALSE,0.05395921754121129,0.4983287337226311,2025,13,NA,NA,NA,NA
00-0039849,ARI,TB,2025_13_ARI_TB,0.6818064321817694,0.18753570228768462,0.35928676924507086,13.815874126620509,0.23542135490679614,0.23542135490679614,FALSE,r1,Marvin Harrison Jr.,0.44638507727497323,78.34082318105905,0.72299544474797806,11,FALSE,-0.666859535643118,0.4133934778041883,2025,13,NA,NA,Questionable,Limited Participation in Practice
00-0039868,DEN,WAS,2025_13_DEN_WAS,0.11974344771670446,0.25046526920954987,0.5132205518782857,18.312062493651556,-0.3477299176129908,-0.3477299176129908,FALSE,r4_5,Troy Franklin,0.4674733653296953,65.73793566022505,0.6930636808391236,11,FALSE,0.010711455058938642,0.47319654595054683,2025,13,NA,NA,NA,NA
00-0039880,MIA,NO,2025_13_NO_MIA,0.7976423471986942,0.143570863172647,0.12010249298788388,5.296709730622764,0.19506434666173947,0.19506434666173947,FALSE,r6_udfa,Malik Washington,0.6025780005369548,60.57538579765782,0.5670802401829516,11,FALSE,-0.261263363308955,0.8524897586103594,2025,13,NA,NA,NA,NA
00-0039890,NYJ,ATL,2025_13_ATL_NYJ,-0.15057965663478584,0.12062875159828715,0.29068970195676824,13.572489401132382,-0.09002812501634966,-0.09002812501634966,FALSE,r2_3,Adonai Mitchell,-0.06055153161843618,59.77364121871108,0.39065268352036886,11,FALSE,-0.5208484224744996,0.34652147173652187,2025,13,NA,NA,NA,NA
00-0039893,JAX,TEN,2025_13_JAX_TEN,0.34451231235326585,0.17372312820370372,0.3079454909312037,13.695214694228817,0.40179994891304494,0.40179994891304494,FALSE,r1,Brian Thomas Jr.,-0.05728763655977909,70.24036495944426,0.7475861040377093,11,FALSE,-0.44669598944098077,1.0223026802981556,2025,13,NA,NA,NA,Full Participation in Practice
00-0039894,KC,DAL,2025_13_KC_DAL,0.08690199992078113,0.1490261460432657,0.23837196530696128,12.524279510129242,0.19550940898184838,0.19550940898184838,FALSE,r1,Xavier Worthy,-0.10860740906106725,77.36573971866305,0.7656527425043943,11,FALSE,-0.34556513723924637,0.5090580269849544,2025,13,NA,NA,NA,Full Participation in Practice
00-0039901,BUF,PIT,2025_13_BUF_PIT,-0.07955324623031017,0.15991148719918008,0.23101274147690862,10.762864716887512,0.43567493027231496,0.43567493027231496,FALSE,r2_3,Keon Coleman,-0.5152281765026251,64.44453900613601,0.6949238684757348,11,FALSE,-0.6599638951706369,0.5555522511586456,2025,13,NA,NA,NA,NA
00-0039915,LAC,LV,2025_13_LV_LAC,-0.11001793096394413,0.2045104979738023,0.3036741905565631,9.21432806240847,0.5814817995303238,0.5814817995303238,FALSE,r2_3,Ladd McConkey,-0.6914997304942678,66.24610494774858,0.6842370753360825,11,FALSE,-0.7293565599599333,0.43353524640867486,2025,13,NA,NA,NA,NA
00-0039916,SF,CLE,2025_13_SF_CLE,-0.4634624130011954,0.137905694735118,0.2751512906602425,12.828268929161105,0.16003561223288013,0.16003561223288013,FALSE,r1,Ricky Pearsall,-0.6234980252340755,61.30534850290117,0.7718175843176642,11,FALSE,-0.8907315326725268,-0.21651096268472475,2025,13,NA,NA,NA,Full Participation in Practice
00-0039919,CHI,PHI,2025_13_CHI_PHI,0.18072789101730835,0.21048239181361073,0.3490491791523725,15.792897593058537,0.15902139897341092,0.15902139897341092,FALSE,r1,Rome Odunze,0.021706492043897435,70.99176751530635,0.8343673626219916,11,FALSE,-0.5090525911128241,0.1874250987865834,2025,13,NA,NA,NA,NA
00-0040129,TB,ARI,2025_13_ARI_TB,-0.2781689746933413,0.2654950765516763,0.3947823766717875,10.03408190975496,NA,0.24230358025725846,TRUE,r1,Emeka Egbuka,-0.5204725549505997,68.96804919604773,0.8808464544702307,11,FALSE,-0.5188721613534507,-0.0696091885176446,2025,13,NA,NA,NA,NA
00-0040130,HOU,IND,2025_13_HOU_IND,0.19880960328667713,0.1809877963433364,0.2898981842090838,11.561055538395351,NA,0.1588953444012063,TRUE,r2_3,Jayden Higgins,0.039914258885470816,71.3808817606226,0.6021494115922147,11,FALSE,-0.4597239443771796,0.21956171406071645,2025,13,NA,NA,NA,NA
00-0040134,DEN,WAS,2025_13_DEN_WAS,0.6954604000715401,0.10321707036970923,0.13345104356358145,11.901534595816178,NA,0.1588953444012063,TRUE,r2_3,Pat Bryant,0.5365650556703337,65.73793566022505,0.5388667820506554,11,FALSE,0.010711455058938642,0.47319654595054683,2025,13,NA,NA,NA,Full Participation in Practice
