bin,n,pred,emp,delta,method,threshold,position
"[0.8,0.9)",17,0.84739010989011,0.8235294117647058,-0.023860698125404145,strat_iso,20+,QB
"[0.9,1]",8,0.978219696969697,0.25,-0.728219696969697,strat_iso,20+,QB
"[0,0.1)",184,0.07835905082566476,0.10869565217391304,0.030336601348248282,platt_vol,20+,QB
"[0.1,0.2)",1019,0.15660323578656832,0.15309126594700687,-0.003511969839561452,platt_vol,20+,QB
"[0.2,0.3)",1769,0.2516596059993327,0.2583380440927077,0.006678438093375039,platt_vol,20+,QB
"[0.3,0.4)",1408,0.3448201497472664,0.3487215909090909,0.0039014411618245037,platt_vol,20+,QB
"[0.4,0.5)",611,0.4412849172169323,0.4386252045826514,-0.0026597126342808863,platt_vol,20+,QB
"[0.5,0.6)",234,0.5432954957964756,0.5213675213675214,-0.021927974428954222,platt_vol,20+,QB
"[0.6,0.7)",108,0.6395558423064864,0.7037037037037037,0.06414786139721729,platt_vol,20+,QB
"[0.7,0.8)",13,0.7495846050925883,0.6153846153846154,-0.13419998970797287,platt_vol,20+,QB
"[0.8,0.9)",1,0.8016344614143779,0,-0.8016344614143779,platt_vol,20+,QB
"[0,0.1)",159,0.078708819454571,0.11949685534591195,0.040788035891340946,platt_vegas,20+,QB
"[0.1,0.2)",1236,0.15562992668594716,0.1529126213592233,-0.0027173053267238734,platt_vegas,20+,QB
"[0.2,0.3)",1750,0.24931086533915903,0.2634285714285714,0.014117706089412374,platt_vegas,20+,QB
"[0.3,0.4)",1166,0.34577520456804584,0.3602058319039451,0.014430627335899282,platt_vegas,20+,QB
"[0.4,0.5)",622,0.4422159861928712,0.4340836012861736,-0.008132384906697598,platt_vegas,20+,QB
"[0.5,0.6)",285,0.5435336006057632,0.5508771929824562,0.00734359237669302,platt_vegas,20+,QB
"[0.6,0.7)",117,0.640942698693615,0.6495726495726496,0.00862995087903462,platt_vegas,20+,QB
"[0.7,0.8)",12,0.7237289050987713,0.5,-0.2237289050987713,platt_vegas,20+,QB
"[0,0.1)",115,0.0834550532416062,0.10434782608695652,0.02089277284535032,platt_vol_vegas,20+,QB
"[0.1,0.2)",1221,0.1575569041033474,0.14332514332514332,-0.014231760778204094,platt_vol_vegas,20+,QB
"[0.2,0.3)",1800,0.2479453544544789,0.26,0.012054645545521103,platt_vol_vegas,20+,QB
"[0.3,0.4)",1158,0.34601078747488134,0.35578583765112265,0.009775050176241307,platt_vol_vegas,20+,QB
"[0.4,0.5)",595,0.4423996168383099,0.453781512605042,0.011381895766732097,platt_vol_vegas,20+,QB
"[0.5,0.6)",258,0.5471259819604941,0.5116279069767442,-0.035498074983749905,platt_vol_vegas,20+,QB
"[0.6,0.7)",151,0.6434357524629951,0.6423841059602649,-0.0010516465027302635,platt_vol_vegas,20+,QB
"[0.7,0.8)",48,0.7342045158517946,0.6666666666666666,-0.06753784918512795,platt_vol_vegas,20+,QB
"[0.8,0.9)",1,0.8303720114358413,0,-0.8303720114358413,platt_vol_vegas,20+,QB
"[0,0.1)",1733,0.06403894979803809,0.058857472590882864,-0.005181477207155227,raw,25+,QB
"[0.1,0.2)",2444,0.1449864975450082,0.1362520458265139,-0.008734451718494296,raw,25+,QB
"[0.2,0.3)",879,0.23927872582480092,0.23890784982935154,-3.708759954493823e-4,raw,25+,QB
"[0.3,0.4)",235,0.34311914893617024,0.3404255319148936,-0.0026936170212766286,raw,25+,QB
